102/12/23,60000,54900,0.89,0.92,0.89,0.92,+0.03,3
102/12/24,731000,661310,0.89,0.91,0.88,0.91,-0.01,13
102/12/25,111000,98710,0.88,0.90,0.88,0.90,-0.01,3
102/12/26,560000,468430,0.86,0.86,0.83,0.84,-0.06,8
102/12/27,10000,8200,0.82,0.82,0.82,0.82,-0.02,1
102/12/30,0,0,---,---,---,---,---,0
102/12/31,0,0,---,---,---,---,---,0
103/01/02,20000,16400,0.82,0.82,0.82,0.82,+0.01,1
103/01/03,25000,20750,0.83,0.83,0.83,0.83,+0.01,1
103/01/06,1843000,1745410,0.87,1.01,0.87,1.01,+0.18,53
103/01/07,1524000,1468020,0.99,0.99,0.94,0.97,-0.04,44
103/01/08,474000,436500,0.94,0.94,0.89,0.93,-0.04,13
103/01/09,900000,790350,0.90,0.90,0.81,0.87,-0.06,17
103/01/10,1024000,815290,0.79,0.85,0.77,0.85,-0.02,17
103/01/13,852000,699290,0.80,0.87,0.80,0.87,+0.02,16
103/01/14,293000,258990,0.89,0.89,0.87,0.87,0.00,6
103/01/15,282000,229140,0.82,0.83,0.80,0.81,-0.06,9
103/01/16,952000,687350,0.77,0.77,0.66,0.66,-0.15,23
103/01/17,586000,372370,0.62,0.68,0.61,0.66,0.00,16
103/01/20,156000,95410,0.64,0.66,0.58,0.59,-0.07,8
103/01/21,328000,188150,0.56,0.61,0.56,0.61,+0.02,10
103/01/22,100000,61300,0.58,0.66,0.58,0.66,+0.05,4
103/01/23,262000,173660,0.67,0.71,0.65,0.70,+0.04,8
103/01/24,208000,146380,0.66,0.71,0.66,0.70,0.00,6
103/01/27,0,0,---,---,---,---,---,0
103/02/05,13000,9590,0.73,0.74,0.73,0.74,+0.04,3
103/02/06,66000,44260,0.68,0.69,0.64,0.65,-0.09,6
103/02/07,130000,74200,0.62,0.62,0.54,0.54,-0.11,6
103/02/10,90000,47700,0.53,0.54,0.51,0.54,0.00,6
103/02/11,140000,74300,0.52,0.54,0.51,0.54,0.00,5
