106/02/14,0,0,---,---,---,---,---,0
106/02/15,0,0,---,---,---,---,---,0
106/02/16,99000,129690,1.31,1.31,1.31,1.31,+0.01,1
106/02/17,99000,121770,1.23,1.23,1.23,1.23,-0.08,1
106/02/18,1000,1260,1.26,1.26,1.26,1.26,+0.03,1
106/02/20,19000,20340,1.08,1.08,1.05,1.05,-0.21,3
106/02/21,714000,798450,1.04,1.13,1.04,1.13,+0.08,9
106/02/22,705000,796910,1.12,1.16,1.11,1.12,-0.01,7
106/02/23,1325000,1516520,1.14,1.16,1.13,1.16,+0.04,8
106/02/24,1314000,1602810,1.19,1.23,1.19,1.22,+0.06,17
106/03/01,21000,25360,1.20,1.23,1.19,1.23,+0.01,4
106/03/02,63000,74180,1.16,1.18,1.16,1.18,-0.05,3
106/03/03,1000,1200,1.20,1.20,1.20,1.20,+0.02,1
106/03/06,0,0,---,---,---,---,---,0
106/03/07,0,0,---,---,---,---,---,0
106/03/08,15000,17150,1.15,1.15,1.13,1.13,-0.05,2
106/03/09,5000,5870,1.16,1.18,1.16,1.18,+0.05,3
106/03/10,355000,489650,1.23,1.41,1.23,1.38,+0.20,17
106/03/13,427000,604780,1.42,1.44,1.38,1.41,+0.03,21
106/03/14,557000,760510,1.39,1.39,1.34,1.38,-0.03,18
106/03/15,73000,102370,1.39,1.41,1.39,1.41,+0.03,3
106/03/16,207000,284110,1.37,1.38,1.37,1.38,-0.03,4
106/03/17,71000,97960,1.38,1.39,1.37,1.37,-0.01,4
106/03/20,58000,77340,1.36,1.36,1.32,1.33,-0.04,5
106/03/21,21000,26570,1.27,1.27,1.26,1.26,-0.07,2
106/03/22,105000,133280,1.25,1.27,1.25,1.27,+0.01,3
106/03/23,100000,129000,1.29,1.29,1.29,1.29,+0.02,1
106/03/24,355000,465200,1.32,1.32,1.31,1.31,+0.02,5
106/03/27,116000,150800,1.30,1.30,1.30,1.30,-0.01,4
106/03/28,122000,161040,1.32,1.32,1.32,1.32,+0.02,1
106/03/29,558000,668740,1.18,1.23,1.18,1.22,-0.10,16
106/03/30,447000,541520,1.19,1.22,1.18,1.21,-0.01,9
106/03/31,650000,817250,1.22,1.27,1.22,1.27,+0.06,13
106/04/05,83000,101040,1.20,1.23,1.20,1.23,-0.04,3
106/04/06,777000,994040,1.28,1.28,1.25,1.28,+0.05,13
106/04/07,1111000,1446420,1.31,1.33,1.28,1.28,0.00,19
106/04/10,120000,155270,1.27,1.32,1.27,1.32,+0.04,13
106/04/11,851000,1161250,1.34,1.42,1.33,1.42,+0.10,36
106/04/12,2319000,3424770,1.43,1.54,1.38,1.38,-0.04,77
106/04/13,1276000,1740960,1.38,1.42,1.30,1.42,+0.04,54
106/04/14,1081000,1554160,1.45,1.50,1.38,1.46,+0.04,44
106/04/17,1532000,2389310,1.50,1.67,1.43,1.59,+0.13,66
106/04/18,510000,788970,1.54,1.59,1.51,1.52,-0.07,32
106/04/19,322000,488850,1.48,1.55,1.48,1.53,+0.01,20
106/04/20,986000,1447720,1.51,1.51,1.41,1.46,-0.07,39
106/04/21,416000,604960,1.42,1.48,1.42,1.46,0.00,20
106/04/24,386000,557730,1.42,1.48,1.39,1.48,+0.02,21
106/04/25,221000,316460,1.45,1.45,1.43,1.43,-0.05,10
106/04/26,778000,1062780,1.40,1.40,1.35,1.35,-0.08,21
106/04/27,411000,573590,1.37,1.42,1.37,1.41,+0.06,13
106/04/28,231000,323820,1.42,1.43,1.36,1.43,+0.02,12
106/05/02,148000,209990,1.43,1.44,1.40,1.43,0.00,11
106/05/03,47000,66650,1.42,1.42,1.39,1.42,-0.01,5
106/05/04,122000,168900,1.40,1.43,1.37,1.38,-0.04,11
106/05/05,256000,342980,1.32,1.40,1.30,1.34,-0.04,15
106/05/08,732000,873870,1.23,1.27,0.98,1.25,-0.09,42
106/05/09,2057000,3069600,1.49,1.58,1.42,1.55,+0.30,104
106/05/10,960000,1439830,1.55,1.55,1.43,1.43,-0.12,43
106/05/11,637000,924070,1.43,1.47,1.41,1.45,+0.02,33
106/05/12,310000,458620,1.47,1.52,1.42,1.51,+0.06,19
106/05/15,214000,309680,1.46,1.47,1.43,1.44,-0.07,13
106/05/16,901000,1456560,1.48,1.71,1.45,1.64,+0.20,51
106/05/17,1302000,2186870,1.66,1.78,1.59,1.64,0.00,92
106/05/18,618000,1059210,1.76,1.76,1.68,1.69,+0.05,43
106/05/19,283000,486690,1.68,1.73,1.68,1.73,+0.04,12
106/05/22,580000,984350,1.70,1.71,1.68,1.69,-0.04,9
106/05/23,233000,388200,1.63,1.70,1.61,1.68,-0.01,14
106/05/24,219000,373480,1.63,1.74,1.63,1.72,+0.04,14
