101/04/24,5000,5650,1.13,1.13,1.13,1.13,-0.26,1
101/04/25,0,0,---,---,---,---,---,0
101/04/26,10000,9840,1.01,1.01,0.94,0.94,-0.09,4
101/04/27,60000,60650,0.95,1.05,0.95,1.05,+0.11,4
101/04/30,22000,21780,0.99,1.00,0.98,1.00,-0.05,3
101/05/02,0,0,---,---,---,---,---,0
101/05/03,5000,4400,0.88,0.88,0.88,0.88,+0.02,1
101/05/04,0,0,---,---,---,---,---,0
101/05/07,1000,800,0.80,0.80,0.80,0.80,+0.05,1
101/05/08,72000,55940,0.78,0.78,0.77,0.77,-0.03,3
101/05/09,70000,56000,0.80,0.80,0.80,0.80,+0.03,1
101/05/10,144000,112320,0.76,0.80,0.76,0.80,0.00,3
101/05/11,91000,76640,0.85,0.85,0.84,0.84,+0.04,3
101/05/14,9000,8100,0.90,0.90,0.90,0.90,+0.06,2
101/05/15,0,0,---,---,---,---,---,0
101/05/16,4000,3280,0.90,0.90,0.74,0.74,+0.02,2
101/05/17,2000,1800,0.90,0.90,0.90,0.90,+0.16,1
101/05/18,15000,11100,0.74,0.74,0.74,0.74,-0.16,1
101/05/21,8000,6170,0.76,0.78,0.76,0.77,+0.03,4
101/05/22,8000,5650,0.71,0.71,0.70,0.71,-0.06,3
101/05/23,2000,1520,0.76,0.76,0.76,0.76,+0.05,2
101/05/24,20000,16600,0.83,0.83,0.83,0.83,+0.07,1
101/05/25,20000,18600,0.93,0.93,0.93,0.93,+0.10,1
101/05/28,4000,3680,0.92,0.92,0.92,0.92,-0.01,2
101/05/29,2000,1680,0.84,0.84,0.84,0.84,-0.08,1
101/05/30,40000,27600,0.69,0.69,0.69,0.69,-0.15,2
101/05/31,40000,26400,0.66,0.66,0.66,0.66,-0.03,2
101/06/01,20000,13800,0.69,0.69,0.69,0.69,+0.03,1
101/06/04,0,0,---,---,---,---,---,0
101/06/05,30000,21000,0.70,0.70,0.70,0.70,-0.07,1
101/06/06,30000,21600,0.72,0.72,0.72,0.72,+0.02,1
101/06/07,0,0,---,---,---,---,---,0
101/06/08,10000,6600,0.66,0.66,0.66,0.66,0.00,1
101/06/11,0,0,---,---,---,---,---,0
101/06/12,0,0,---,---,---,---,---,0
101/06/13,0,0,---,---,---,---,---,0
101/06/14,0,0,---,---,---,---,---,0
101/06/15,0,0,---,---,---,---,---,0
101/06/18,5000,2150,0.43,0.43,0.43,0.43,-0.04,1
101/06/19,0,0,---,---,---,---,---,0
