100/11/03,5000,3700,0.74,0.74,0.74,0.74,0.00,1
100/11/04,135000,79770,0.59,0.60,0.59,0.60,-0.14,4
100/11/07,126000,69050,0.54,0.55,0.54,0.55,-0.05,3
100/11/08,9000,5220,0.58,0.58,0.58,0.58,+0.03,1
100/11/09,0,0,0.00,0.00,0.00,0.00,---,0
100/11/10,214000,95840,0.46,0.46,0.42,0.42,-0.10,9
100/11/11,0,0,0.00,0.00,0.00,0.00,---,0
100/11/14,206000,93210,0.46,0.46,0.44,0.44,+0.02,10
100/11/15,56000,25140,0.44,0.45,0.44,0.45,+0.01,3
100/11/16,30000,11950,0.40,0.40,0.39,0.39,-0.06,2
100/11/17,252000,112320,0.45,0.45,0.43,0.43,+0.04,4
100/11/18,284000,108780,0.39,0.39,0.38,0.38,-0.05,6
100/11/21,20000,7800,0.39,0.39,0.39,0.39,+0.01,1
100/11/22,5000,1850,0.37,0.37,0.37,0.37,-0.02,1
100/11/23,44000,12320,0.28,0.28,0.28,0.28,-0.09,2
100/11/24,20000,5400,0.27,0.27,0.27,0.27,-0.01,1
100/11/25,42000,10920,0.26,0.26,0.26,0.26,-0.01,1
100/11/28,20000,5600,0.28,0.28,0.28,0.28,+0.02,1
100/11/29,0,0,---,---,---,---,---,0
100/11/30,0,0,---,---,---,---,---,0
100/12/01,20000,7200,0.36,0.36,0.36,0.36,+0.05,1
100/12/02,175000,66840,0.36,0.40,0.36,0.37,+0.01,8
100/12/05,62000,21600,0.35,0.35,0.34,0.35,-0.02,4
100/12/06,1000,300,0.30,0.30,0.30,0.30,-0.05,1
100/12/07,100000,29970,0.30,0.30,0.27,0.27,-0.03,2
100/12/08,0,0,---,---,---,---,---,0
100/12/09,363000,94530,0.26,0.27,0.26,0.27,0.00,5
100/12/12,10000,3000,0.30,0.30,0.30,0.30,+0.03,1
100/12/13,141000,42300,0.30,0.30,0.30,0.30,0.00,3
100/12/14,378000,129030,0.34,0.35,0.34,0.34,+0.04,7
100/12/15,343000,110270,0.32,0.33,0.32,0.33,-0.01,9
100/12/16,62000,18650,0.31,0.31,0.30,0.30,-0.03,2
100/12/19,2000,520,0.26,0.26,0.26,0.26,-0.04,1
100/12/20,216000,57180,0.27,0.28,0.25,0.26,0.00,8
100/12/21,231000,68310,0.30,0.31,0.29,0.31,+0.05,10
100/12/22,786000,220080,0.28,0.28,0.28,0.28,-0.03,10
100/12/23,760000,235700,0.29,0.32,0.29,0.31,+0.03,19
100/12/26,346000,103940,0.31,0.31,0.29,0.31,0.00,9
100/12/27,40000,12400,0.31,0.31,0.31,0.31,0.00,2
100/12/28,159000,46200,0.30,0.30,0.27,0.27,-0.04,4
100/12/29,0,0,---,---,---,---,---,0
100/12/30,75000,20150,0.29,0.29,0.25,0.25,-0.02,6
101/01/02,20000,4600,0.23,0.23,0.23,0.23,-0.02,1
101/01/03,13000,2780,0.22,0.22,0.21,0.21,-0.02,3
101/01/04,30000,6800,0.22,0.23,0.22,0.23,+0.02,2
101/01/05,502000,125160,0.24,0.26,0.24,0.24,+0.01,9
101/01/06,348000,77100,0.21,0.24,0.20,0.23,-0.01,8
101/01/09,0,0,---,---,---,---,---,0
101/01/10,0,0,---,---,---,---,---,0
