105/08/29,32000,38400,1.20,1.20,1.20,1.20,+0.08,1
105/08/30,32000,38080,1.19,1.19,1.19,1.19,-0.01,1
105/08/31,0,0,---,---,---,---,---,0
105/09/01,99000,119790,1.21,1.21,1.21,1.21,0.00,1
105/09/02,841000,1094020,1.22,1.36,1.22,1.35,+0.14,17
105/09/05,742000,1000470,1.40,1.40,1.32,1.32,-0.03,23
105/09/06,571000,763620,1.34,1.35,1.32,1.35,+0.03,11
105/09/07,972000,1401860,1.47,1.54,1.32,1.34,-0.01,49
105/09/08,1074000,1369330,1.31,1.32,1.24,1.27,-0.07,38
105/09/09,395000,502660,1.28,1.29,1.27,1.29,+0.02,8
105/09/10,160000,212720,1.33,1.35,1.32,1.32,+0.03,6
105/09/12,35000,44550,1.27,1.29,1.27,1.29,-0.03,2
105/09/13,34000,46080,1.27,1.37,1.27,1.37,+0.08,2
105/09/14,446000,598060,1.35,1.37,1.33,1.34,-0.03,8
105/09/19,355000,473730,1.31,1.36,1.31,1.35,+0.01,8
105/09/20,1420000,2026270,1.41,1.45,1.40,1.43,+0.08,26
105/09/21,1617000,2208200,1.40,1.40,1.35,1.35,-0.08,40
105/09/22,622000,816110,1.33,1.35,1.28,1.28,-0.07,15
105/09/23,594000,757880,1.25,1.29,1.25,1.29,+0.01,10
105/09/26,272000,351340,1.30,1.31,1.29,1.31,+0.02,7
105/09/29,354000,445100,1.26,1.27,1.24,1.27,-0.04,11
105/09/30,140000,182900,1.30,1.31,1.30,1.31,+0.04,4
105/10/03,515000,643550,1.25,1.25,1.24,1.25,-0.06,8
105/10/04,903000,993930,1.12,1.13,1.08,1.10,-0.15,17
105/10/05,210000,229900,1.10,1.10,1.09,1.10,0.00,6
105/10/06,232000,245590,1.10,1.10,1.00,1.03,-0.07,10
105/10/07,574000,597960,1.05,1.05,1.04,1.04,+0.01,9
105/10/11,155000,162050,1.04,1.07,0.96,1.05,+0.01,8
105/10/12,232000,235440,1.00,1.03,0.99,1.00,-0.05,6
105/10/13,268000,242830,0.91,0.91,0.89,0.90,-0.10,11
105/10/14,190000,176930,0.93,0.95,0.90,0.95,+0.05,7
105/10/17,180000,165300,0.92,0.92,0.91,0.91,-0.04,3
105/10/18,42000,38220,0.91,0.91,0.91,0.91,0.00,3
105/10/19,130000,118400,0.90,0.92,0.90,0.92,+0.01,3
105/10/20,0,0,---,---,---,---,---,0
105/10/21,276000,263240,0.95,0.96,0.95,0.95,+0.04,5
105/10/24,231000,222320,0.94,0.99,0.94,0.99,+0.04,3
105/10/25,21000,20340,0.97,0.97,0.94,0.94,-0.05,2
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,89000,85440,0.96,0.96,0.96,0.96,+0.02,2
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,232000,243190,1.01,1.10,1.01,1.10,+0.11,5
105/11/03,358000,404500,1.08,1.17,1.08,1.16,+0.06,7
105/11/04,143000,164170,1.19,1.19,1.13,1.13,-0.03,2
105/11/07,51000,60110,1.16,1.21,1.16,1.16,+0.03,6
105/11/08,46000,53140,1.19,1.19,1.13,1.13,-0.03,4
105/11/09,48000,59420,1.14,1.34,1.14,1.34,+0.21,4
105/11/10,37000,46270,1.27,1.27,1.25,1.25,-0.09,4
105/11/11,108000,142250,1.26,1.36,1.26,1.33,+0.08,10
105/11/14,44000,53240,1.21,1.21,1.21,1.21,-0.12,2
105/11/15,250000,310990,1.29,1.29,1.24,1.27,+0.06,4
105/11/16,452000,544830,1.18,1.22,1.18,1.22,-0.05,5
105/11/17,1165000,1519900,1.23,1.34,1.23,1.30,+0.08,22
105/11/18,1504000,1889700,1.25,1.31,1.22,1.24,-0.06,19
105/11/21,200000,246000,1.23,1.23,1.23,1.23,-0.01,1
105/11/22,315000,369830,1.18,1.19,1.16,1.18,-0.05,7
105/11/23,2000,2280,1.14,1.14,1.14,1.14,-0.04,1
105/11/24,10000,10650,1.05,1.08,1.05,1.08,-0.06,2
105/11/25,100000,111000,1.10,1.12,1.10,1.12,+0.04,3
105/11/28,0,0,---,---,---,---,---,0
105/11/29,120000,123100,1.05,1.06,1.02,1.06,-0.03,3
105/11/30,20000,21200,1.05,1.07,1.05,1.07,+0.01,2
105/12/01,56000,55800,0.99,1.00,0.99,1.00,-0.07,3
105/12/02,0,0,---,---,---,---,---,0
105/12/05,160000,172200,1.07,1.08,1.07,1.08,+0.01,2
105/12/06,30000,31400,1.03,1.07,1.03,1.07,-0.01,3
105/12/07,30000,31500,1.05,1.05,1.05,1.05,-0.02,3
105/12/08,200000,192000,0.96,0.96,0.96,0.96,-0.09,1
105/12/09,0,0,---,---,---,---,---,0
105/12/12,117000,114900,0.98,1.00,0.98,1.00,+0.01,4
105/12/13,224000,224750,1.00,1.03,1.00,1.03,+0.03,4
105/12/14,106000,103810,0.98,0.98,0.97,0.97,-0.06,2
105/12/15,115000,116100,1.00,1.02,1.00,1.02,+0.05,2
105/12/16,57000,55290,0.97,0.97,0.97,0.97,-0.05,2
105/12/19,50000,46950,0.90,0.95,0.90,0.95,-0.02,4
105/12/20,130000,123500,0.95,0.95,0.95,0.95,0.00,2
105/12/21,5000,4650,0.93,0.93,0.93,0.93,-0.02,1
105/12/22,241000,230800,0.94,0.97,0.94,0.97,+0.04,3
105/12/23,247000,242030,0.95,0.99,0.95,0.96,-0.01,5
105/12/26,209000,193290,0.94,0.94,0.91,0.92,-0.04,3
105/12/27,13000,11590,0.89,0.91,0.89,0.91,-0.01,2
105/12/28,173000,143600,0.84,0.84,0.83,0.83,-0.08,2
105/12/29,0,0,---,---,---,---,---,0
105/12/30,430000,305900,0.71,0.72,0.69,0.72,-0.13,6
106/01/03,155000,106750,0.70,0.70,0.67,0.67,-0.05,5
106/01/04,167000,106510,0.64,0.65,0.63,0.65,-0.02,5
106/01/05,102000,68340,0.67,0.67,0.67,0.67,+0.02,2
106/01/06,102000,64290,0.64,0.64,0.63,0.63,-0.04,2
106/01/09,1285000,1092610,0.70,0.97,0.70,0.97,+0.34,27
106/01/10,1229000,1204610,0.98,1.03,0.94,0.94,-0.03,47
106/01/11,1452000,1507130,0.96,1.12,0.96,1.10,+0.16,20
106/01/12,1481000,1497700,1.11,1.11,0.98,1.05,-0.05,24
106/01/13,231000,249960,1.03,1.09,1.01,1.01,-0.04,7
106/01/16,208000,210190,1.02,1.03,1.01,1.01,0.00,4
106/01/17,19000,18550,0.95,1.00,0.95,1.00,-0.01,3
106/01/18,851000,812750,1.01,1.01,0.94,0.95,-0.05,13
106/01/19,1098000,949440,0.91,0.91,0.83,0.89,-0.06,13
106/01/20,351000,300280,0.84,0.88,0.84,0.88,-0.01,8
106/01/23,8000,6670,0.83,0.86,0.83,0.86,-0.02,2
106/01/24,135000,112050,0.83,0.83,0.83,0.83,-0.03,2
106/02/02,18000,15660,0.87,0.87,0.87,0.87,+0.04,1
106/02/03,315000,239890,0.79,0.79,0.73,0.73,-0.14,4
106/02/06,2000,1420,0.71,0.71,0.71,0.71,-0.02,1
106/02/07,159000,104840,0.65,0.66,0.65,0.66,-0.05,3
106/02/08,284000,199580,0.69,0.74,0.69,0.72,+0.06,5
106/02/09,47000,33370,0.71,0.71,0.71,0.71,-0.01,2
106/02/10,834000,582680,0.66,0.71,0.66,0.71,0.00,4
106/02/13,0,0,---,---,---,---,---,0
106/02/14,3000,1950,0.65,0.65,0.65,0.65,-0.05,1
106/02/15,600000,366000,0.62,0.62,0.60,0.60,-0.05,2
106/02/16,17000,10030,0.59,0.59,0.59,0.59,-0.01,1
106/02/17,0,0,---,---,---,---,---,0
106/02/18,0,0,---,---,---,---,---,0
106/02/20,0,0,---,---,---,---,---,0
106/02/21,32000,16620,0.51,0.53,0.51,0.53,+0.02,2
106/02/22,15000,6750,0.45,0.45,0.45,0.45,-0.08,1
106/02/23,0,0,---,---,---,---,---,0
106/02/24,0,0,---,---,---,---,---,0
106/03/01,90000,47700,0.53,0.53,0.53,0.53,0.00,1
106/03/02,91000,48050,0.53,0.59,0.52,0.59,+0.06,6
106/03/03,1000,570,0.57,0.57,0.57,0.57,-0.02,1
106/03/06,301000,180580,0.60,0.60,0.58,0.58,+0.01,2
106/03/07,0,0,---,---,---,---,---,0
106/03/08,800000,456000,0.57,0.57,0.57,0.57,+0.06,2
106/03/09,1500000,825000,0.55,0.55,0.55,0.55,-0.02,9
106/03/10,18000,10420,0.58,0.58,0.56,0.56,+0.01,3
106/03/13,10000,4300,0.43,0.43,0.43,0.43,-0.13,1
106/03/14,301000,129430,0.43,0.43,0.43,0.43,0.00,2
106/03/15,0,0,---,---,---,---,---,0
106/03/16,31000,12090,0.39,0.39,0.39,0.39,-0.04,1
106/03/17,8000,3110,0.38,0.39,0.38,0.39,0.00,2
106/03/20,0,0,---,---,---,---,---,0
106/03/21,0,0,---,---,---,---,---,0
106/03/22,16000,13960,0.91,0.91,0.81,0.81,+0.18,2
106/03/23,116000,84700,0.85,0.85,0.50,0.60,-0.21,12
106/03/24,3000,1410,0.47,0.47,0.47,0.47,-0.13,1
