106/04/06,54000,49620,0.92,0.92,0.90,0.92,+0.08,4
106/04/07,91000,70070,0.80,0.80,0.76,0.78,-0.14,6
106/04/10,160000,124900,0.76,0.79,0.75,0.79,+0.01,6
106/04/11,91000,64390,0.72,0.72,0.64,0.64,-0.15,8
106/04/12,90000,58600,0.63,0.66,0.63,0.66,+0.02,4
106/04/13,57000,36680,0.64,0.66,0.64,0.66,0.00,3
106/04/14,75000,40370,0.61,0.61,0.52,0.52,-0.14,9
106/04/17,133000,72960,0.57,0.61,0.54,0.56,+0.04,8
106/04/18,482000,261880,0.56,0.56,0.52,0.53,-0.03,11
106/04/19,527000,285830,0.53,0.56,0.53,0.54,+0.01,8
106/04/20,279000,153520,0.54,0.56,0.54,0.55,+0.01,6
106/04/21,467000,279530,0.59,0.63,0.59,0.62,+0.07,12
106/04/24,501000,300240,0.61,0.61,0.58,0.58,-0.04,10
106/04/25,221000,130430,0.59,0.63,0.59,0.63,+0.05,8
106/04/26,326000,199400,0.63,0.63,0.59,0.59,-0.04,13
106/04/27,42000,24400,0.58,0.60,0.58,0.58,-0.01,3
106/04/28,12000,6960,0.58,0.58,0.58,0.58,0.00,2
106/05/02,1000,520,0.52,0.52,0.52,0.52,-0.06,1
106/05/03,162000,63720,0.43,0.43,0.39,0.39,-0.13,10
106/05/04,95000,35600,0.36,0.38,0.36,0.38,-0.01,5
106/05/05,22000,8650,0.40,0.40,0.39,0.39,+0.01,2
106/05/08,51000,16840,0.33,0.34,0.33,0.34,-0.05,2
106/05/09,30000,11700,0.39,0.39,0.39,0.39,+0.05,1
106/05/10,30000,11400,0.38,0.38,0.38,0.38,-0.01,1
106/05/11,1000,370,0.37,0.37,0.37,0.37,-0.01,1
106/05/12,5000,1850,0.37,0.37,0.37,0.37,0.00,1
106/05/15,77000,30780,0.39,0.40,0.39,0.40,+0.03,4
106/05/16,0,0,---,---,---,---,---,0
106/05/17,4000,1400,0.35,0.35,0.35,0.35,-0.02,1
106/05/18,5000,1700,0.34,0.34,0.34,0.34,-0.01,1
106/05/19,30000,10500,0.35,0.35,0.35,0.35,+0.01,1
106/05/22,29000,10930,0.37,0.38,0.37,0.38,+0.03,2
106/05/23,100000,40000,0.40,0.40,0.40,0.40,+0.02,3
106/05/24,0,0,---,---,---,---,---,0
106/05/25,0,0,---,---,---,---,---,0
106/05/26,0,0,---,---,---,---,---,0
106/05/31,5000,2050,0.41,0.41,0.41,0.41,+0.02,1
106/06/01,20000,7400,0.37,0.37,0.37,0.37,-0.04,2
106/06/02,25000,10350,0.39,0.42,0.39,0.42,+0.05,2
106/06/03,10000,4000,0.40,0.40,0.40,0.40,-0.02,1
106/06/05,10000,4000,0.40,0.40,0.40,0.40,0.00,1
106/06/06,0,0,---,---,---,---,---,0
106/06/07,263000,116160,0.43,0.46,0.43,0.45,+0.05,10
106/06/08,5000,2100,0.42,0.42,0.42,0.42,-0.03,1
106/06/09,76000,29270,0.39,0.39,0.37,0.37,-0.05,7
106/06/12,38000,14240,0.37,0.38,0.37,0.38,+0.01,4
106/06/21,60000,23400,0.39,0.39,0.39,0.39,+0.02,1
106/09/12,10000,2000,0.20,0.20,0.20,0.20,-0.01,1
106/09/13,162000,29260,0.19,0.19,0.18,0.18,-0.02,2
106/09/15,40000,6800,0.17,0.17,0.17,0.17,-0.01,1
106/09/18,0,0,---,---,---,---,---,0
106/09/20,75000,11250,0.15,0.15,0.15,0.15,-0.01,2
106/09/21,485000,72750,0.15,0.15,0.15,0.15,0.00,3
106/09/22,100000,14000,0.14,0.14,0.14,0.14,-0.01,2
106/09/25,20000,2300,0.12,0.12,0.11,0.11,-0.03,2
106/09/26,100000,11450,0.10,0.12,0.10,0.11,0.00,5
106/09/27,10000,1100,0.11,0.11,0.11,0.11,0.00,1
106/09/28,0,0,---,---,---,---,---,0
106/09/29,10000,1000,0.10,0.10,0.10,0.10,-0.01,1
106/09/30,0,0,---,---,---,---,---,0
106/10/03,0,0,---,---,---,---,---,0
106/10/06,0,0,---,---,---,---,---,0
106/10/11,0,0,---,---,---,---,---,0
106/10/12,40000,3200,0.08,0.08,0.08,0.08,-0.01,1
106/10/13,90000,6300,0.07,0.07,0.07,0.07,-0.01,1
106/10/16,0,0,---,---,---,---,---,0
106/10/17,0,0,---,---,---,---,---,0
