107/02/12,0,0,---,---,---,---,---,0
107/02/21,0,0,---,---,---,---,---,0
107/02/23,261000,329190,1.25,1.28,1.24,1.26,+0.21,4
107/02/26,249000,269380,1.11,1.11,1.05,1.08,-0.18,14
107/02/27,92000,98080,1.07,1.07,1.06,1.07,-0.01,3
107/03/01,139000,155840,1.07,1.16,1.07,1.16,+0.09,4
107/03/02,463000,616170,1.17,1.46,1.17,1.46,+0.30,18
107/03/05,686000,1217170,1.77,1.91,1.68,1.73,+0.27,57
107/03/07,937000,1569100,1.64,1.85,1.57,1.57,-0.02,23
107/03/09,181000,259240,1.48,1.48,1.33,1.40,-0.06,9
107/03/12,5000,7280,1.46,1.50,1.43,1.50,+0.10,5
107/03/13,508000,805540,1.58,1.66,1.55,1.56,+0.06,15
107/03/14,849000,1381930,1.53,1.69,1.52,1.54,-0.02,35
107/03/15,293000,439610,1.54,1.54,1.46,1.48,-0.06,25
107/03/16,16000,22580,1.43,1.44,1.40,1.40,-0.08,3
107/03/19,240000,341050,1.43,1.46,1.35,1.35,-0.05,9
107/03/20,1156000,1747300,1.41,1.61,1.41,1.51,+0.16,31
107/03/21,1007000,1480530,1.51,1.51,1.41,1.42,-0.09,61
107/03/22,1307000,1917510,1.51,1.55,1.43,1.43,+0.01,34
107/03/23,1428000,1830730,1.24,1.32,1.24,1.28,-0.15,32
107/03/26,0,0,---,---,---,---,---,0
107/03/27,269000,355400,1.34,1.34,1.30,1.32,+0.08,7
107/03/28,313000,399970,1.27,1.30,1.24,1.24,-0.08,3
107/03/29,150000,185280,1.24,1.24,1.23,1.23,-0.01,4
107/03/30,362000,483300,1.24,1.43,1.24,1.43,+0.20,10
107/03/31,444000,612100,1.35,1.42,1.27,1.27,-0.16,17
107/04/02,28000,32950,1.24,1.24,1.15,1.15,-0.12,9
107/04/03,20000,19800,1.01,1.01,0.93,0.93,-0.22,2
107/04/09,66000,70620,1.07,1.07,1.07,1.07,+0.14,2
107/04/10,193000,190330,1.02,1.02,0.94,0.94,-0.13,7
107/04/11,34000,34180,1.02,1.02,0.97,0.97,+0.03,2
107/04/12,10000,9800,0.98,0.98,0.98,0.98,+0.01,1
107/04/13,167000,174260,1.04,1.09,1.03,1.03,+0.05,6
107/04/16,685000,756440,1.07,1.24,1.00,1.24,+0.21,33
107/04/17,530000,599820,1.22,1.22,1.05,1.05,-0.19,26
107/04/18,5000,5300,1.06,1.06,1.06,1.06,+0.01,1
107/04/20,175000,171130,0.98,1.00,0.94,0.99,-0.11,12
107/04/23,278000,333570,1.14,1.26,1.12,1.26,+0.27,12
107/04/24,533000,625530,1.27,1.29,1.09,1.11,-0.15,31
107/04/25,848000,1054880,1.15,1.31,1.15,1.26,+0.15,37
107/04/27,84000,89850,1.04,1.16,1.04,1.16,+0.17,5
107/04/30,145000,148510,1.09,1.09,1.00,1.00,-0.16,11
107/05/04,104000,123480,1.10,1.19,1.10,1.19,+0.29,5
107/05/07,741000,898510,1.19,1.28,1.13,1.19,0.00,28
107/05/08,820000,939460,1.24,1.24,1.07,1.07,-0.12,34
107/05/09,558000,677930,1.26,1.26,1.16,1.16,+0.09,23
107/05/10,1454000,2008530,1.28,1.45,1.28,1.37,+0.21,57
107/05/11,334000,412300,1.31,1.33,1.08,1.08,-0.29,38
107/05/15,796000,988510,1.30,1.30,1.20,1.22,+0.01,51
107/05/16,241000,272040,1.19,1.19,1.07,1.11,-0.11,15
107/05/17,45000,43610,1.05,1.05,0.95,0.95,-0.16,6
107/05/18,388000,405580,1.10,1.10,0.97,0.97,+0.02,19
107/05/21,358000,343880,0.97,0.97,0.95,0.96,-0.01,8
107/05/22,730000,780990,1.04,1.17,1.01,1.02,+0.06,19
107/05/24,1000,900,0.90,0.90,0.90,0.90,0.00,1
107/05/25,496000,526970,0.98,1.20,0.98,1.09,+0.19,28
107/05/29,467000,727510,1.63,1.74,1.35,1.46,-0.13,60
107/05/30,371000,459180,1.24,1.35,1.16,1.28,-0.18,28
107/05/31,777000,1101100,1.39,1.60,1.28,1.29,+0.01,64
107/06/04,75000,177550,2.55,2.55,2.26,2.50,+0.65,11
