104/03/27,14000,19740,1.41,1.41,1.41,1.41,+0.17,1
104/03/30,51000,70450,1.38,1.41,1.36,1.41,0.00,4
104/03/31,139000,180990,1.35,1.35,1.28,1.28,-0.13,12
104/04/01,79000,102230,1.30,1.30,1.29,1.29,+0.01,9
104/04/02,72000,91680,1.29,1.29,1.27,1.27,-0.02,3
104/04/07,10000,11900,1.19,1.19,1.19,1.19,-0.08,1
104/04/08,363000,464270,1.21,1.29,1.21,1.29,+0.10,11
104/04/09,523000,656470,1.23,1.28,1.23,1.27,-0.02,13
104/04/10,235000,294250,1.24,1.26,1.21,1.21,-0.06,4
104/04/13,25000,29900,1.19,1.20,1.19,1.20,-0.01,4
104/04/14,30000,34650,1.17,1.17,1.13,1.14,-0.06,5
104/04/15,42000,48120,1.12,1.16,1.12,1.15,+0.01,5
104/04/16,42000,48520,1.13,1.17,1.13,1.16,+0.01,4
104/04/17,339000,437740,1.30,1.33,1.25,1.26,+0.10,13
104/04/20,202000,250280,1.26,1.27,1.18,1.18,-0.08,11
104/04/21,160000,172550,1.08,1.10,1.07,1.09,-0.09,7
104/04/22,120000,110700,0.96,0.96,0.91,0.91,-0.18,6
104/04/23,147000,113200,0.81,0.82,0.74,0.74,-0.17,8
104/04/24,451000,303850,0.63,0.76,0.63,0.76,+0.02,16
104/04/27,822000,582210,0.68,0.73,0.67,0.73,-0.03,22
104/04/28,640000,395350,0.62,0.63,0.60,0.62,-0.11,16
104/04/29,710000,450950,0.62,0.65,0.62,0.65,+0.03,16
104/04/30,379000,252600,0.62,0.69,0.62,0.69,+0.04,16
104/05/04,520000,336050,0.66,0.68,0.60,0.61,-0.08,19
104/05/05,351000,195690,0.60,0.61,0.52,0.54,-0.07,9
104/05/06,245000,141600,0.56,0.59,0.56,0.57,+0.03,9
104/05/07,739000,477250,0.57,0.65,0.57,0.65,+0.08,9
104/05/08,20000,13200,0.63,0.69,0.63,0.69,+0.04,2
104/05/11,50000,32500,0.65,0.65,0.65,0.65,-0.04,1
104/05/12,116000,77820,0.68,0.68,0.67,0.67,+0.02,4
104/05/13,0,0,---,---,---,---,---,0
104/05/14,0,0,---,---,---,---,---,0
104/05/15,0,0,---,---,---,---,---,0
104/05/18,0,0,---,---,---,---,---,0
104/05/19,409000,214350,0.52,0.53,0.52,0.52,-0.02,6
104/05/20,0,0,---,---,---,---,---,0
104/05/21,0,0,---,---,---,---,---,0
104/05/22,10000,4700,0.47,0.47,0.47,0.47,-0.05,1
104/05/25,0,0,---,---,---,---,---,0
104/05/26,0,0,---,---,---,---,---,0
104/05/27,0,0,---,---,---,---,---,0
104/05/28,110000,35400,0.30,0.34,0.30,0.34,+0.02,3
104/05/29,55000,19800,0.36,0.36,0.36,0.36,+0.02,2
104/06/01,0,0,---,---,---,---,---,0
104/06/02,0,0,---,---,---,---,---,0
104/06/03,50000,20500,0.41,0.41,0.41,0.41,+0.03,1
104/06/04,2000,930,0.43,0.50,0.43,0.50,+0.09,2
104/06/05,0,0,---,---,---,---,---,0
104/06/08,135000,64120,0.46,0.49,0.46,0.49,+0.03,4
104/06/09,256000,138420,0.47,0.56,0.47,0.56,+0.07,5
104/06/10,220000,108800,0.49,0.50,0.49,0.50,-0.06,3
104/06/11,10000,4200,0.42,0.42,0.42,0.42,-0.08,1
104/06/12,65000,27950,0.43,0.43,0.43,0.43,+0.01,3
104/06/15,0,0,---,---,---,---,---,0
104/06/16,0,0,---,---,---,---,---,0
104/06/17,0,0,---,---,---,---,---,0
104/06/18,0,0,---,---,---,---,---,0
104/06/22,0,0,---,---,---,---,---,0
104/06/23,0,0,---,---,---,---,---,0
104/06/24,0,0,---,---,---,---,---,0
104/06/25,0,0,---,---,---,---,---,0
104/06/26,208000,106160,0.51,0.55,0.51,0.55,+0.17,3
104/06/29,172000,110730,0.59,0.69,0.59,0.61,+0.06,10
104/06/30,281000,139310,0.49,0.51,0.49,0.51,-0.10,3
104/07/01,133000,64900,0.49,0.50,0.48,0.48,-0.03,5
104/07/02,0,0,---,---,---,---,---,0
104/07/03,0,0,---,---,---,---,---,0
104/07/06,10000,5500,0.55,0.55,0.55,0.55,+0.08,1
104/07/07,0,0,---,---,---,---,---,0
104/07/08,219000,129390,0.44,0.60,0.44,0.60,+0.11,4
104/07/09,745000,503090,0.76,0.76,0.53,0.53,-0.07,12
104/07/13,325000,152950,0.48,0.48,0.47,0.47,-0.06,3
104/07/14,3000,1500,0.50,0.50,0.50,0.50,+0.03,1
104/07/15,20000,10400,0.52,0.52,0.52,0.52,+0.02,1
104/07/16,269000,190960,0.67,0.74,0.66,0.72,+0.20,18
104/07/17,572000,447700,0.69,0.83,0.69,0.82,+0.10,11
104/07/20,287000,200300,0.72,0.72,0.68,0.68,-0.14,13
104/07/21,588000,453630,0.74,0.82,0.70,0.70,+0.02,18
104/07/22,290000,205280,0.73,0.73,0.65,0.71,+0.01,12
104/07/23,892000,786080,0.82,1.08,0.81,1.01,+0.30,21
104/07/24,556000,569300,1.00,1.07,0.93,1.00,-0.01,18
104/07/27,129000,131760,0.96,1.04,0.96,1.04,+0.04,3
104/07/28,40000,40200,1.10,1.10,0.94,0.95,-0.09,4
104/07/29,70000,69300,0.99,0.99,0.99,0.99,+0.04,2
104/07/30,0,0,---,---,---,---,---,0
104/07/31,0,0,---,---,---,---,---,0
104/08/03,100000,150000,1.50,1.50,1.50,1.50,+0.45,2
104/08/04,100000,192000,1.92,1.92,1.92,1.92,+0.42,2
104/08/05,10000,22800,2.28,2.28,2.28,2.28,+0.36,1
104/08/06,2000,5180,2.42,2.76,2.42,2.76,+0.48,2
104/08/07,0,0,---,---,---,---,---,0
104/08/10,0,0,---,---,---,---,---,0
104/08/11,0,0,---,---,---,---,---,0
