106/02/02,351000,281030,0.89,0.89,0.77,0.83,-0.29,17
106/02/03,794000,697070,0.80,0.92,0.80,0.90,+0.07,21
106/02/06,670000,597230,0.89,0.92,0.89,0.91,+0.01,9
106/02/07,134000,112930,0.89,0.89,0.83,0.83,-0.08,7
106/02/08,1184000,888600,0.83,0.83,0.59,0.59,-0.24,22
106/02/09,7452000,4519660,0.65,0.65,0.52,0.52,-0.07,40
106/02/10,1668000,835030,0.47,0.60,0.45,0.58,+0.06,49
106/02/13,538000,293500,0.54,0.58,0.51,0.56,-0.02,19
106/02/14,1790000,1039310,0.55,0.63,0.54,0.62,+0.06,42
106/02/15,779000,407240,0.54,0.54,0.51,0.52,-0.10,15
106/02/16,459000,215120,0.51,0.52,0.43,0.49,-0.03,50
106/02/17,65000,29250,0.45,0.45,0.45,0.45,-0.04,2
106/02/18,77000,32670,0.41,0.45,0.41,0.41,-0.04,9
106/02/20,132000,64080,0.44,0.49,0.44,0.49,+0.08,6
106/02/21,275000,128000,0.44,0.52,0.44,0.46,-0.03,14
106/02/22,145000,58050,0.37,0.43,0.35,0.35,-0.11,16
106/02/23,557000,188380,0.34,0.34,0.33,0.34,-0.01,4
106/02/24,122000,48800,0.40,0.40,0.40,0.40,+0.06,4
106/03/01,10000,3600,0.36,0.36,0.36,0.36,-0.04,1
106/03/02,45000,20450,0.46,0.46,0.45,0.45,+0.09,4
106/03/03,102000,38860,0.39,0.39,0.37,0.38,-0.07,7
106/03/06,0,0,---,---,---,---,---,0
106/03/07,0,0,---,---,---,---,---,0
106/03/08,50000,19200,0.39,0.39,0.38,0.38,0.00,2
106/03/09,537000,213800,0.39,0.40,0.39,0.40,+0.02,6
106/03/10,150000,62200,0.41,0.45,0.41,0.43,+0.03,4
106/03/13,0,0,---,---,---,---,---,0
106/03/14,0,0,---,---,---,---,---,0
106/03/15,32000,11020,0.34,0.36,0.34,0.36,-0.02,2
106/03/16,30000,10200,0.34,0.34,0.34,0.34,-0.02,1
106/03/17,15000,4650,0.31,0.31,0.31,0.31,-0.03,1
106/03/20,397000,79530,0.22,0.22,0.19,0.22,-0.09,9
106/03/21,0,0,---,---,---,---,---,0
106/03/22,1147000,162910,0.19,0.20,0.13,0.13,-0.09,14
106/03/23,1123000,130710,0.11,0.16,0.11,0.14,+0.01,24
106/03/24,1090000,182770,0.14,0.20,0.14,0.20,+0.06,20
106/03/27,176000,32420,0.21,0.21,0.17,0.18,-0.02,11
106/03/28,1569000,314330,0.16,0.23,0.16,0.20,+0.02,20
106/03/29,956000,173070,0.19,0.20,0.16,0.16,-0.04,19
106/03/30,1385000,212930,0.17,0.17,0.14,0.15,-0.01,19
106/03/31,1291000,170100,0.13,0.16,0.12,0.16,+0.01,46
106/04/05,164000,22980,0.14,0.15,0.14,0.15,-0.01,15
106/04/06,697000,85720,0.12,0.14,0.12,0.14,-0.01,19
106/04/07,942000,105220,0.11,0.13,0.10,0.11,-0.03,26
106/04/10,1542000,133710,0.10,0.10,0.07,0.07,-0.04,49
106/04/11,1190000,116050,0.09,0.12,0.08,0.12,+0.05,29
106/04/12,1441000,169910,0.10,0.14,0.10,0.12,0.00,41
106/04/13,153000,17180,0.12,0.12,0.10,0.12,0.00,11
106/04/14,566000,69330,0.11,0.13,0.11,0.12,0.00,19
106/04/17,228000,24480,0.10,0.11,0.10,0.10,-0.02,6
106/04/18,75000,6700,0.10,0.10,0.08,0.10,0.00,8
106/04/19,825000,61620,0.08,0.13,0.07,0.13,+0.03,13
106/04/20,1728000,216010,0.09,0.14,0.09,0.13,0.00,31
106/04/21,845000,103550,0.13,0.13,0.11,0.13,0.00,5
106/04/24,1178000,202800,0.14,0.19,0.14,0.17,+0.04,21
106/04/25,45000,5400,0.12,0.12,0.12,0.12,-0.05,1
106/04/26,1778000,176620,0.11,0.11,0.09,0.11,-0.01,13
106/04/27,0,0,---,---,---,---,---,0
106/04/28,125000,16050,0.12,0.13,0.12,0.13,+0.02,7
106/05/02,0,0,---,---,---,---,---,0
106/05/03,80000,10800,0.13,0.14,0.13,0.14,+0.01,5
106/05/04,349000,41880,0.12,0.12,0.12,0.12,-0.02,10
106/05/05,196000,23520,0.12,0.12,0.12,0.12,0.00,2
106/05/08,5000,550,0.11,0.11,0.11,0.11,-0.01,1
106/05/09,1000,120,0.12,0.12,0.12,0.12,+0.01,1
106/05/10,5000,550,0.11,0.11,0.11,0.11,-0.01,1
106/05/11,0,0,---,---,---,---,---,0
106/05/12,203000,13250,0.07,0.07,0.05,0.05,-0.06,6
106/05/15,53000,3180,0.06,0.06,0.06,0.06,+0.01,2
106/05/16,41000,2850,0.05,0.07,0.05,0.07,+0.01,3
106/05/17,50000,3000,0.06,0.06,0.06,0.06,-0.01,1
106/05/18,0,0,---,---,---,---,---,0
106/05/19,0,0,---,---,---,---,---,0
106/05/22,0,0,---,---,---,---,---,0
106/05/23,19000,950,0.05,0.05,0.05,0.05,-0.01,2
106/05/24,100000,6000,0.05,0.07,0.05,0.05,0.00,9
106/05/25,210000,8400,0.04,0.04,0.04,0.04,-0.01,14
