106/04/18,0,0,---,---,---,---,---,0
106/04/19,101000,66650,0.65,0.66,0.65,0.66,-0.05,3
106/04/20,360000,247540,0.67,0.71,0.65,0.70,+0.04,9
106/04/21,167000,112340,0.66,0.70,0.66,0.70,0.00,7
106/04/24,713000,518200,0.67,0.75,0.67,0.75,+0.05,13
106/04/25,811000,611650,0.74,0.78,0.72,0.74,-0.01,23
106/04/26,64000,46390,0.75,0.75,0.71,0.74,0.00,5
106/04/27,121000,91020,0.76,0.76,0.72,0.72,-0.02,3
106/04/28,103000,64390,0.62,0.67,0.62,0.67,-0.05,3
106/05/02,7000,4720,0.68,0.68,0.66,0.66,-0.01,2
106/05/03,0,0,---,---,---,---,---,0
106/05/04,39000,26130,0.67,0.67,0.67,0.67,+0.01,1
106/05/05,587000,399000,0.64,0.69,0.63,0.69,+0.02,7
106/05/08,665000,455140,0.68,0.71,0.68,0.71,+0.02,10
106/05/09,55000,38400,0.69,0.71,0.67,0.70,-0.01,6
106/05/10,167000,111970,0.67,0.68,0.66,0.66,-0.04,5
106/05/11,35000,23100,0.66,0.66,0.66,0.66,0.00,2
106/05/12,71000,49700,0.70,0.70,0.70,0.70,+0.04,1
106/05/15,121000,81980,0.68,0.69,0.66,0.66,-0.04,6
106/05/16,120000,78250,0.61,0.66,0.61,0.66,0.00,3
106/05/17,190000,123300,0.64,0.67,0.62,0.67,+0.01,4
106/05/18,170000,113700,0.66,0.68,0.66,0.68,+0.01,3
106/05/19,0,0,---,---,---,---,---,0
106/05/22,90000,57900,0.64,0.65,0.64,0.65,-0.02,2
106/05/23,10000,6150,0.61,0.62,0.61,0.62,-0.03,2
106/05/24,362000,230310,0.63,0.64,0.63,0.64,+0.02,5
106/05/25,365000,223930,0.62,0.62,0.61,0.61,-0.03,7
106/05/26,148000,96790,0.65,0.66,0.65,0.65,+0.04,7
106/05/31,249000,164800,0.64,0.68,0.64,0.68,+0.03,3
106/06/01,238000,162800,0.67,0.70,0.65,0.69,+0.01,5
106/06/02,127000,84940,0.67,0.67,0.66,0.66,-0.03,3
106/06/03,40000,25000,0.62,0.64,0.62,0.64,-0.02,3
106/06/05,5000,3150,0.63,0.63,0.63,0.63,-0.01,1
106/06/06,17000,10220,0.59,0.62,0.59,0.62,-0.01,4
106/06/07,149000,95280,0.63,0.65,0.63,0.65,+0.03,6
106/06/08,160000,101720,0.61,0.66,0.61,0.66,+0.01,6
106/06/09,381000,265540,0.67,0.72,0.67,0.72,+0.06,12
106/06/12,500000,352120,0.73,0.73,0.67,0.69,-0.03,25
