104/01/06,3000,2430,0.81,0.81,0.81,0.81,+0.03,1
104/01/07,4000,3260,0.83,0.83,0.80,0.80,-0.01,2
104/01/08,3000,2330,0.76,0.81,0.76,0.81,+0.01,2
104/01/09,0,0,---,---,---,---,---,0
104/01/12,0,0,---,---,---,---,---,0
104/01/13,0,0,---,---,---,---,---,0
104/01/14,0,0,---,---,---,---,---,0
104/01/15,0,0,---,---,---,---,---,0
104/01/16,0,0,---,---,---,---,---,0
104/01/19,0,0,---,---,---,---,---,0
104/01/20,0,0,---,---,---,---,---,0
104/01/21,0,0,---,---,---,---,---,0
104/01/22,0,0,---,---,---,---,---,0
104/01/23,0,0,---,---,---,---,---,0
104/01/26,20000,12800,0.64,0.64,0.64,0.64,-0.01,1
104/01/27,20000,13200,0.66,0.66,0.66,0.66,+0.02,1
104/01/28,0,0,---,---,---,---,---,0
104/01/29,0,0,---,---,---,---,---,0
104/01/30,0,0,---,---,---,---,---,0
104/02/02,0,0,---,---,---,---,---,0
104/02/03,20000,11200,0.56,0.56,0.56,0.56,-0.09,1
104/02/04,20000,11600,0.58,0.58,0.58,0.58,+0.02,1
104/02/05,0,0,---,---,---,---,---,0
104/02/06,80000,41400,0.52,0.52,0.51,0.51,-0.06,3
104/02/09,130000,57200,0.47,0.47,0.41,0.44,-0.07,5
104/02/10,210000,92200,0.43,0.45,0.43,0.45,+0.01,4
104/02/11,99000,43560,0.44,0.44,0.44,0.44,-0.01,1
104/02/12,99000,40590,0.41,0.41,0.41,0.41,-0.03,1
104/02/13,0,0,---,---,---,---,---,0
104/02/24,0,0,---,---,---,---,---,0
104/02/25,0,0,---,---,---,---,---,0
104/02/26,20000,6200,0.31,0.31,0.31,0.31,+0.01,1
104/03/02,0,0,---,---,---,---,---,0
104/03/03,0,0,---,---,---,---,---,0
104/03/04,30000,7500,0.25,0.25,0.25,0.25,+0.01,1
104/03/05,30000,8400,0.28,0.28,0.28,0.28,+0.03,1
104/03/06,30000,8700,0.29,0.29,0.29,0.29,+0.01,1
104/03/09,70000,19600,0.28,0.28,0.28,0.28,-0.01,2
104/03/10,90000,23800,0.26,0.27,0.26,0.27,-0.01,3
104/03/11,10000,2800,0.28,0.28,0.28,0.28,+0.01,1
104/03/12,10000,2700,0.27,0.27,0.27,0.27,-0.01,1
104/03/13,30000,7100,0.25,0.25,0.23,0.23,-0.04,2
104/03/16,0,0,---,---,---,---,---,0
104/03/17,20000,5000,0.25,0.25,0.25,0.25,+0.02,1
104/03/18,120000,33000,0.25,0.28,0.25,0.28,+0.03,2
104/03/19,101000,26280,0.28,0.28,0.26,0.26,-0.02,2
104/03/20,250000,37900,0.16,0.16,0.15,0.15,-0.11,6
