102/07/11,10000,13600,1.36,1.36,1.36,1.36,+0.14,1
102/07/12,10000,13200,1.32,1.32,1.32,1.32,-0.04,1
102/07/15,0,0,---,---,---,---,---,0
102/07/16,0,0,---,---,---,---,---,0
102/07/17,0,0,---,---,---,---,---,0
102/07/18,0,0,---,---,---,---,---,0
102/07/19,843000,1162160,1.36,1.44,1.36,1.44,+0.11,17
102/07/22,823000,1163870,1.41,1.44,1.38,1.38,-0.06,29
102/07/23,32000,41500,1.30,1.30,1.25,1.25,-0.13,3
102/07/24,17000,22380,1.29,1.32,1.29,1.32,+0.07,2
102/07/25,0,0,---,---,---,---,---,0
102/07/26,15000,19050,1.27,1.27,1.27,1.27,-0.03,1
102/07/29,0,0,---,---,---,---,---,0
102/07/30,0,0,---,---,---,---,---,0
102/07/31,211000,337000,1.55,1.60,1.55,1.60,+0.25,13
102/08/01,209000,355390,1.70,1.71,1.65,1.65,+0.05,11
102/08/02,5000,7950,1.59,1.59,1.59,1.59,-0.06,1
102/08/05,2000,2960,1.48,1.48,1.48,1.48,-0.11,1
102/08/06,106000,162220,1.52,1.58,1.52,1.57,+0.09,4
102/08/07,80000,127200,1.59,1.59,1.59,1.59,+0.02,1
102/08/08,10000,15600,1.56,1.56,1.56,1.56,-0.03,1
102/08/09,0,0,---,---,---,---,---,0
102/08/12,0,0,---,---,---,---,---,0
102/08/13,99000,144540,1.46,1.46,1.46,1.46,-0.05,1
102/08/14,396000,584100,1.45,1.49,1.45,1.49,+0.03,5
102/08/15,297000,456810,1.58,1.58,1.52,1.52,+0.03,7
102/08/16,495000,746460,1.50,1.53,1.50,1.53,+0.01,6
102/08/19,1000,1420,1.42,1.42,1.42,1.42,-0.11,1
102/08/20,0,0,---,---,---,---,---,0
102/08/22,0,0,---,---,---,---,---,0
102/08/23,114000,165300,1.45,1.45,1.45,1.45,0.00,1
102/08/26,125000,180950,1.45,1.45,1.43,1.43,-0.02,6
102/08/27,88000,126440,1.43,1.45,1.43,1.45,+0.02,2
102/08/28,0,0,---,---,---,---,---,0
102/08/29,30000,46500,1.55,1.55,1.55,1.55,0.00,1
102/08/30,0,0,---,---,---,---,---,0
102/09/02,8000,12320,1.54,1.54,1.54,1.54,+0.07,1
102/09/03,0,0,---,---,---,---,---,0
102/09/04,0,0,---,---,---,---,---,0
102/09/05,8000,12240,1.53,1.53,1.53,1.53,-0.03,1
102/09/06,150000,225000,1.50,1.50,1.50,1.50,-0.03,3
102/09/09,20000,31000,1.55,1.55,1.55,1.55,+0.05,1
102/09/10,50000,75500,1.51,1.51,1.51,1.51,-0.04,1
102/09/11,448000,685910,1.58,1.58,1.51,1.52,+0.01,8
102/09/12,248000,335820,1.41,1.41,1.33,1.35,-0.17,4
102/09/13,0,0,---,---,---,---,---,0
102/09/14,0,0,---,---,---,---,---,0
102/09/16,0,0,---,---,---,---,---,0
102/09/17,0,0,---,---,---,---,---,0
102/09/18,198000,283140,1.43,1.43,1.43,1.43,-0.01,2
102/09/23,0,0,---,---,---,---,---,0
102/09/24,130000,174200,1.34,1.34,1.34,1.34,-0.09,2
102/09/25,130000,179400,1.38,1.38,1.38,1.38,+0.04,2
102/09/26,10000,14500,1.45,1.45,1.45,1.45,+0.07,1
102/09/27,10000,14900,1.49,1.49,1.49,1.49,+0.04,1
102/09/30,20000,28800,1.44,1.44,1.44,1.44,-0.05,1
102/10/01,0,0,---,---,---,---,---,0
102/10/02,198000,273240,1.40,1.40,1.36,1.36,-0.08,2
102/10/03,198000,275220,1.39,1.39,1.39,1.39,+0.03,3
102/10/04,0,0,---,---,---,---,---,0
102/10/07,208000,293280,1.41,1.41,1.41,1.41,+0.03,4
102/10/08,232000,362910,1.57,1.57,1.56,1.56,+0.15,3
102/10/09,0,0,---,---,---,---,---,0
