106/10/27,0,0,---,---,---,---,---,0
106/10/30,55000,92400,1.68,1.68,1.68,1.68,+0.17,2
106/11/01,155000,266890,1.67,1.75,1.67,1.75,+0.08,6
106/11/02,291000,540830,1.79,1.93,1.79,1.88,+0.13,6
106/11/03,823000,1341090,1.95,1.95,1.53,1.54,-0.34,12
106/11/08,269000,386520,1.44,1.46,1.43,1.45,+0.03,11
106/11/09,2539000,3620300,1.37,1.56,1.27,1.29,-0.16,39
106/11/13,3876000,3733830,1.02,1.12,0.75,0.81,-0.29,46
106/11/14,2703000,2261870,0.85,0.88,0.81,0.87,+0.06,31
106/11/20,4820000,3133100,0.77,0.84,0.61,0.77,0.00,61
106/11/21,4591000,3154310,0.66,0.74,0.65,0.69,-0.08,46
106/11/22,4102000,3671090,0.80,0.99,0.77,0.88,+0.19,65
106/11/24,1497000,1201980,0.76,0.82,0.76,0.82,0.00,21
106/11/27,2312000,1353310,0.68,0.68,0.50,0.50,-0.32,41
106/11/28,1894000,813210,0.48,0.48,0.34,0.43,-0.07,24
106/11/29,1557000,612210,0.42,0.48,0.35,0.36,-0.07,31
106/11/30,997000,285080,0.29,0.30,0.26,0.29,-0.07,26
106/12/01,788000,200270,0.30,0.30,0.24,0.26,-0.03,17
106/12/04,522000,119420,0.23,0.27,0.22,0.26,0.00,17
106/12/06,834000,201450,0.25,0.25,0.22,0.23,-0.05,6
106/12/07,1172000,259410,0.23,0.23,0.22,0.23,0.00,19
106/12/08,1168000,302030,0.24,0.26,0.24,0.26,+0.03,21
106/12/11,554000,128860,0.23,0.24,0.23,0.23,-0.03,13
106/12/12,875000,177150,0.22,0.22,0.19,0.19,-0.04,13
106/12/13,990000,184600,0.18,0.20,0.18,0.19,0.00,18
106/12/14,186000,36890,0.20,0.20,0.19,0.20,+0.01,10
106/12/15,476000,77610,0.18,0.18,0.16,0.16,-0.04,12
106/12/19,70000,10600,0.15,0.16,0.15,0.16,0.00,3
106/12/20,460000,87300,0.18,0.19,0.18,0.19,+0.03,6
106/12/21,205000,31150,0.16,0.16,0.15,0.15,-0.04,6
106/12/22,50000,7400,0.15,0.15,0.14,0.14,-0.01,3
106/12/25,410000,57500,0.15,0.15,0.14,0.14,0.00,4
106/12/26,30000,3300,0.11,0.11,0.11,0.11,-0.03,1
106/12/28,0,0,---,---,---,---,---,0
