101/02/07,151000,88110,0.59,0.62,0.57,0.62,-0.09,4
101/02/08,874000,558340,0.64,0.65,0.62,0.64,+0.02,12
101/02/09,0,0,---,---,---,---,---,0
101/02/10,404000,234050,0.58,0.61,0.57,0.61,+0.03,7
101/02/13,1219000,777580,0.61,0.69,0.60,0.67,+0.06,21
101/02/14,514000,306650,0.57,0.64,0.57,0.59,-0.08,15
101/02/15,852000,504980,0.59,0.63,0.57,0.59,0.00,29
101/02/16,854000,501530,0.60,0.64,0.54,0.54,-0.05,17
101/02/17,387000,211090,0.57,0.57,0.52,0.54,0.00,8
101/02/20,884000,484520,0.55,0.57,0.52,0.57,+0.03,24
101/02/21,385000,212340,0.55,0.56,0.54,0.54,-0.03,6
101/02/22,249000,133760,0.54,0.54,0.53,0.53,-0.01,9
101/02/23,909000,529310,0.54,0.61,0.54,0.59,+0.06,21
101/02/24,581000,315840,0.56,0.56,0.53,0.55,-0.04,20
101/02/29,460000,251420,0.55,0.56,0.54,0.55,0.00,12
101/03/01,267000,144990,0.55,0.55,0.53,0.53,-0.02,16
101/03/02,269000,145600,0.54,0.56,0.53,0.54,+0.01,13
101/03/03,231000,119450,0.53,0.54,0.50,0.52,-0.02,11
101/03/05,301000,152240,0.54,0.54,0.48,0.48,-0.04,12
101/03/06,427000,168030,0.42,0.42,0.38,0.38,-0.10,13
101/03/07,235000,91500,0.40,0.40,0.38,0.39,+0.01,9
101/03/08,149000,59600,0.40,0.40,0.40,0.40,+0.01,4
101/03/09,40000,16000,0.40,0.40,0.40,0.40,0.00,1
101/03/12,60000,23200,0.39,0.39,0.38,0.38,-0.02,4
101/03/13,1000,390,0.39,0.39,0.39,0.39,+0.01,1
101/03/14,50000,22100,0.45,0.45,0.44,0.44,+0.05,3
101/03/15,50000,21000,0.42,0.42,0.42,0.42,-0.02,1
101/03/16,190000,78700,0.41,0.42,0.41,0.41,-0.01,4
101/03/19,10000,4400,0.44,0.44,0.44,0.44,+0.03,1
101/03/20,0,0,---,---,---,---,---,0
101/03/21,10000,4000,0.40,0.40,0.40,0.40,-0.02,1
101/03/22,10000,4100,0.41,0.41,0.41,0.41,+0.01,1
101/03/23,237000,99740,0.41,0.43,0.41,0.42,+0.01,6
101/03/26,369000,158620,0.43,0.43,0.42,0.43,+0.01,13
101/03/27,234000,96700,0.43,0.43,0.40,0.40,-0.03,7
101/03/28,203000,79170,0.39,0.39,0.39,0.39,-0.01,3
101/03/29,501000,157160,0.38,0.38,0.28,0.28,-0.11,9
101/03/30,4000,1240,0.31,0.31,0.31,0.31,+0.03,1
101/04/02,0,0,---,---,---,---,---,0
101/04/03,0,0,---,---,---,---,---,0
101/04/05,0,0,---,---,---,---,---,0
101/04/06,101000,19100,0.18,0.20,0.18,0.20,+0.03,6
101/04/09,0,0,---,---,---,---,---,0
101/04/10,100000,19000,0.19,0.19,0.19,0.19,+0.01,3
101/04/11,3000,1000,0.30,0.35,0.30,0.35,+0.16,2
101/04/12,101000,28660,0.36,0.36,0.27,0.27,-0.08,5
