105/05/16,0,0,---,---,---,---,---,0
105/05/17,35000,53650,1.57,1.57,1.52,1.52,-0.23,3
105/05/18,181000,296700,1.58,1.65,1.58,1.65,+0.13,4
105/05/19,951000,1633670,1.62,1.85,1.60,1.77,+0.12,29
105/05/20,720000,1233590,1.68,1.80,1.67,1.76,-0.01,17
105/05/23,373000,618510,1.77,1.77,1.61,1.67,-0.09,11
105/05/24,406000,630130,1.58,1.58,1.52,1.55,-0.12,26
105/05/25,109000,164290,1.48,1.54,1.48,1.54,-0.01,3
105/05/26,481000,682120,1.41,1.44,1.39,1.44,-0.10,14
105/05/27,523000,744660,1.40,1.45,1.39,1.42,-0.02,19
105/05/30,559000,766360,1.38,1.40,1.35,1.39,-0.03,15
105/05/31,906000,1141950,1.32,1.33,1.20,1.33,-0.06,22
105/06/01,877000,1196260,1.33,1.43,1.31,1.41,+0.08,20
105/06/02,2223000,3539530,1.45,1.74,1.45,1.74,+0.33,91
105/06/03,2179000,3736580,1.65,1.81,1.64,1.78,+0.04,79
105/06/04,1009000,1723420,1.72,1.75,1.67,1.70,-0.08,34
105/06/06,2141000,4298040,1.87,2.15,1.87,2.04,+0.34,90
105/06/07,754000,1393420,1.87,1.95,1.78,1.95,-0.09,61
105/06/08,308000,612470,1.95,2.07,1.90,2.02,+0.07,35
105/06/13,831000,1890840,2.25,2.33,2.24,2.28,+0.26,46
105/06/14,522000,1112960,2.13,2.19,2.06,2.12,-0.16,32
105/06/15,2097000,3818720,2.22,2.22,1.77,1.80,-0.32,24
105/06/16,371000,703470,1.87,1.93,1.87,1.93,+0.13,14
105/06/17,140000,262300,1.87,1.90,1.87,1.90,-0.03,6
105/06/20,654000,1158260,1.82,1.82,1.75,1.78,-0.12,14
105/06/21,200000,345590,1.74,1.75,1.70,1.70,-0.08,11
105/06/22,906000,1498520,1.69,1.69,1.62,1.66,-0.04,22
105/06/23,676000,1119130,1.61,1.68,1.60,1.66,0.00,16
105/06/24,1266000,2259860,1.65,2.02,1.64,1.87,+0.21,30
105/06/27,526000,940200,1.83,1.83,1.74,1.74,-0.13,19
105/06/28,329000,539730,1.66,1.66,1.62,1.63,-0.11,13
105/06/29,174000,288920,1.63,1.68,1.63,1.66,+0.03,9
105/06/30,550000,861760,1.63,1.63,1.51,1.58,-0.08,24
105/07/01,296000,460540,1.52,1.60,1.52,1.58,0.00,21
105/07/04,662000,1073120,1.65,1.67,1.58,1.62,+0.04,26
105/07/05,376000,574200,1.53,1.55,1.52,1.55,-0.07,9
105/07/06,177000,282730,1.60,1.61,1.58,1.58,+0.03,11
105/07/07,474000,717270,1.51,1.54,1.46,1.52,-0.06,24
105/07/11,732000,1102770,1.49,1.58,1.48,1.58,+0.06,22
105/07/12,197000,277830,1.45,1.49,1.37,1.49,-0.09,11
105/07/13,100000,147400,1.45,1.51,1.45,1.45,-0.04,7
105/07/14,597000,827540,1.36,1.41,1.36,1.36,-0.09,10
105/07/15,282000,363170,1.29,1.33,1.26,1.29,-0.07,9
105/07/18,144000,182560,1.29,1.30,1.24,1.26,-0.03,5
105/07/19,594000,752120,1.23,1.28,1.23,1.27,+0.01,12
105/07/20,1850000,2544880,1.33,1.43,1.26,1.43,+0.16,52
105/07/21,1509000,2152040,1.35,1.47,1.35,1.47,+0.04,65
105/07/22,1182000,1732940,1.50,1.54,1.38,1.46,-0.01,51
105/07/25,1304000,1983200,1.47,1.57,1.47,1.56,+0.10,33
105/07/26,736000,1187640,1.59,1.66,1.57,1.59,+0.03,42
105/07/27,1057000,1564500,1.52,1.55,1.42,1.53,-0.06,34
105/07/28,1602000,2513120,1.49,1.61,1.49,1.61,+0.08,45
105/07/29,1550000,2449340,1.53,1.62,1.52,1.59,-0.02,49
105/08/01,839000,1218230,1.47,1.47,1.40,1.46,-0.13,40
105/08/02,733000,1091690,1.47,1.53,1.46,1.50,+0.04,20
105/08/03,605000,920320,1.54,1.54,1.52,1.52,+0.02,17
105/08/04,617000,937860,1.47,1.55,1.46,1.53,+0.01,17
105/08/05,879000,1360160,1.55,1.56,1.53,1.56,+0.03,27
105/08/08,1601000,2822370,1.64,1.88,1.64,1.87,+0.31,65
105/08/09,1086000,1885290,1.83,1.83,1.64,1.75,-0.12,65
105/08/10,494000,897200,1.73,1.85,1.73,1.84,+0.09,32
105/08/11,1823000,3688530,1.85,2.22,1.79,2.22,+0.38,70
