105/05/16,0,0,---,---,---,---,---,0
105/05/17,194000,159090,0.86,0.86,0.79,0.79,-0.16,11
105/05/18,260000,213100,0.82,0.84,0.77,0.77,-0.02,8
105/05/19,182000,146490,0.80,0.83,0.80,0.83,+0.06,6
105/05/20,515000,451820,0.83,0.90,0.82,0.88,+0.05,16
105/05/23,109000,95870,0.87,0.91,0.83,0.83,-0.05,11
105/05/24,20000,16800,0.84,0.84,0.84,0.84,+0.01,1
105/05/25,115000,93150,0.82,0.82,0.80,0.81,-0.03,7
105/05/26,176000,144500,0.80,0.83,0.80,0.83,+0.02,5
105/05/27,172000,138070,0.81,0.81,0.75,0.75,-0.08,10
105/05/30,65000,48100,0.74,0.74,0.74,0.74,-0.01,2
105/05/31,535000,415640,0.77,0.78,0.77,0.78,+0.04,7
105/06/01,585000,419230,0.74,0.74,0.69,0.72,-0.06,22
105/06/02,62000,44640,0.72,0.72,0.72,0.72,0.00,2
105/06/03,237000,170460,0.68,0.73,0.66,0.73,+0.01,8
105/06/04,42000,29940,0.71,0.72,0.71,0.72,-0.01,2
105/06/06,265000,173550,0.69,0.69,0.65,0.65,-0.07,5
105/06/07,15000,10800,0.72,0.72,0.72,0.72,+0.07,1
105/06/08,0,0,---,---,---,---,---,0
105/06/13,80000,52700,0.70,0.70,0.65,0.66,-0.06,4
105/06/14,83000,52550,0.65,0.65,0.61,0.62,-0.04,7
105/06/15,93000,55320,0.59,0.60,0.59,0.59,-0.03,7
105/06/16,99000,58260,0.59,0.59,0.58,0.58,-0.01,4
105/06/17,115000,67300,0.58,0.61,0.58,0.61,+0.03,6
105/06/20,316000,192770,0.61,0.62,0.61,0.61,0.00,7
105/06/21,20000,12200,0.61,0.61,0.61,0.61,0.00,1
105/06/22,2000,1210,0.60,0.61,0.60,0.61,0.00,2
105/06/23,1000,610,0.61,0.61,0.61,0.61,0.00,1
105/06/24,238000,166840,0.63,0.71,0.63,0.71,+0.10,7
105/06/27,472000,342060,0.74,0.74,0.70,0.72,+0.01,15
105/06/28,65000,44770,0.70,0.70,0.67,0.67,-0.05,5
105/06/29,87000,56520,0.66,0.66,0.61,0.61,-0.06,5
105/06/30,179000,109940,0.59,0.63,0.59,0.62,+0.01,8
105/07/01,40000,24140,0.60,0.63,0.59,0.63,+0.01,4
105/07/04,120000,69410,0.60,0.60,0.56,0.56,-0.07,5
105/07/05,25000,14450,0.57,0.58,0.57,0.58,+0.02,2
105/07/06,940000,601540,0.61,0.72,0.61,0.71,+0.13,23
105/07/07,1130000,783800,0.68,0.74,0.66,0.74,+0.03,57
105/07/11,372000,248920,0.67,0.69,0.63,0.64,-0.10,14
105/07/12,160000,100200,0.64,0.64,0.62,0.62,-0.02,3
105/07/13,77000,45500,0.59,0.60,0.59,0.59,-0.03,5
105/07/14,230000,142300,0.61,0.63,0.61,0.62,+0.03,5
105/07/15,202000,127420,0.61,0.67,0.61,0.67,+0.05,11
105/07/18,528000,377760,0.68,0.74,0.68,0.74,+0.07,8
105/07/19,661000,485800,0.73,0.78,0.69,0.76,+0.02,22
105/07/20,788000,617200,0.76,0.82,0.76,0.81,+0.05,20
105/07/21,711000,493540,0.72,0.72,0.67,0.68,-0.13,19
105/07/22,553000,382700,0.66,0.73,0.66,0.73,+0.05,17
105/07/25,922000,699020,0.72,0.78,0.72,0.76,+0.03,20
105/07/26,939000,667450,0.72,0.74,0.68,0.72,-0.04,37
105/07/27,383000,261620,0.67,0.70,0.66,0.70,-0.02,6
105/07/28,611000,438280,0.69,0.73,0.69,0.72,+0.02,12
105/07/29,316000,230780,0.73,0.74,0.72,0.73,+0.01,10
105/08/01,216000,144410,0.70,0.70,0.65,0.65,-0.08,5
105/08/02,288000,178760,0.61,0.63,0.61,0.62,-0.03,5
105/08/03,248000,154550,0.63,0.63,0.61,0.62,0.00,4
105/08/04,273000,167370,0.62,0.62,0.60,0.61,-0.01,4
105/08/05,358000,203450,0.56,0.58,0.56,0.57,-0.04,5
105/08/08,288000,154630,0.54,0.55,0.53,0.53,-0.04,6
