105/08/08,0,0,---,---,---,---,---,0
105/08/09,237000,265460,1.12,1.13,1.12,1.12,+0.06,5
105/08/10,232000,257420,1.11,1.11,1.10,1.10,-0.02,3
105/08/11,100000,111000,1.11,1.11,1.11,1.11,+0.01,1
105/08/12,23000,25730,1.12,1.12,1.11,1.11,0.00,2
105/08/15,102000,116880,1.14,1.15,1.14,1.14,+0.03,6
105/08/16,532000,619690,1.15,1.18,1.15,1.17,+0.03,11
105/08/17,1065000,1255920,1.15,1.23,1.15,1.23,+0.06,21
105/08/18,497000,589330,1.18,1.22,1.17,1.21,-0.02,8
105/08/19,119000,140940,1.18,1.19,1.17,1.19,-0.02,3
105/08/22,472000,587510,1.23,1.27,1.23,1.26,+0.07,10
105/08/23,437000,533960,1.23,1.23,1.19,1.19,-0.07,7
105/08/24,224000,275000,1.22,1.23,1.22,1.23,+0.04,4
105/08/25,322000,395940,1.23,1.24,1.22,1.24,+0.01,6
105/08/26,67000,82430,1.23,1.24,1.23,1.24,0.00,2
105/08/29,131000,160470,1.22,1.23,1.22,1.23,-0.01,2
105/08/30,260000,315590,1.21,1.22,1.21,1.21,-0.02,3
105/08/31,205000,253400,1.22,1.25,1.22,1.24,+0.03,4
105/09/01,271000,331560,1.22,1.24,1.21,1.24,0.00,4
105/09/02,463000,586650,1.22,1.34,1.22,1.34,+0.10,15
105/09/05,316000,407590,1.29,1.30,1.27,1.28,-0.06,8
105/09/06,55000,69150,1.25,1.26,1.25,1.25,-0.03,3
105/09/07,17000,20060,1.18,1.18,1.18,1.18,-0.07,2
105/09/08,32000,36160,1.13,1.13,1.13,1.13,-0.05,3
105/09/09,75000,88570,1.19,1.19,1.18,1.18,+0.05,2
105/09/10,99000,118010,1.20,1.20,1.16,1.19,+0.01,4
105/09/12,26000,31660,1.21,1.22,1.21,1.22,+0.03,3
105/09/13,212000,260200,1.21,1.25,1.21,1.25,+0.03,5
105/09/14,198000,249870,1.26,1.28,1.25,1.27,+0.02,8
105/09/19,6000,7320,1.22,1.22,1.22,1.22,-0.05,1
105/09/20,65000,79000,1.20,1.22,1.20,1.22,0.00,2
105/09/21,0,0,---,---,---,---,---,0
105/09/22,66000,79860,1.21,1.21,1.21,1.21,-0.01,1
105/09/23,117000,134700,1.16,1.16,1.13,1.13,-0.08,5
105/09/26,150000,169800,1.14,1.14,1.10,1.10,-0.03,3
105/09/29,151000,163110,1.08,1.09,1.08,1.09,-0.01,3
105/09/30,148000,162770,1.10,1.10,1.09,1.09,0.00,2
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
