106/09/12,0,0,---,---,---,---,---,0
106/09/13,441000,737440,1.58,1.76,1.58,1.64,+0.13,25
106/09/15,611000,1150440,1.90,1.93,1.82,1.84,-0.10,28
106/09/18,231000,435620,1.88,1.91,1.84,1.84,0.00,18
106/09/20,107000,192570,1.80,1.81,1.79,1.79,-0.10,3
106/09/21,515000,976250,1.83,1.99,1.83,1.95,+0.16,15
106/09/22,582000,1072640,1.89,1.89,1.71,1.73,-0.22,30
106/09/25,33000,53500,1.70,1.70,1.54,1.59,-0.14,6
106/09/26,597000,956520,1.61,1.61,1.56,1.56,-0.03,8
106/09/27,1256000,2056080,1.57,1.76,1.57,1.74,+0.18,30
106/09/28,671000,1153190,1.75,1.76,1.66,1.73,-0.01,38
106/09/29,48000,81180,1.67,1.78,1.65,1.68,-0.05,16
106/09/30,55000,90830,1.68,1.69,1.63,1.63,-0.05,8
106/10/03,1760000,3288720,1.81,1.94,1.75,1.75,-0.05,57
106/10/06,1410000,2817320,2.08,2.15,1.96,2.05,-0.03,75
106/10/11,374000,739100,2.13,2.13,1.94,1.96,-0.09,14
106/10/12,167000,322140,1.92,1.99,1.91,1.95,-0.01,11
106/10/13,209000,389740,1.89,1.90,1.82,1.87,-0.08,9
106/10/16,306000,606740,1.90,2.01,1.87,1.87,0.00,16
106/10/17,152000,297180,1.94,2.00,1.81,1.81,-0.06,13
106/10/18,184000,319380,1.83,1.83,1.67,1.77,-0.04,15
106/10/19,279000,498240,1.73,1.87,1.73,1.75,-0.02,15
106/10/20,254000,445510,1.77,1.80,1.69,1.76,+0.01,17
106/10/23,206000,372380,1.79,1.84,1.79,1.82,+0.06,9
106/10/24,318000,544520,1.78,1.79,1.64,1.65,-0.17,13
106/10/27,175000,258360,1.49,1.50,1.35,1.35,-0.12,13
106/10/30,666000,692380,1.18,1.29,0.96,1.29,-0.06,13
106/11/01,252000,360970,1.39,1.58,1.36,1.58,+0.25,22
106/11/02,165000,246210,1.50,1.52,1.43,1.48,-0.10,14
106/11/03,5000,6860,1.40,1.40,1.33,1.33,-0.15,2
106/11/08,487000,566670,1.12,1.25,1.10,1.23,+0.09,24
106/11/09,254000,296180,1.17,1.19,1.13,1.16,-0.07,16
106/11/13,115000,122280,1.08,1.08,1.05,1.05,-0.01,4
106/11/14,412000,490480,1.13,1.26,1.13,1.26,+0.21,8
106/11/20,1174000,1826520,1.44,1.74,1.39,1.74,+0.31,42
106/11/21,854000,1449640,1.77,1.85,1.62,1.63,-0.11,49
106/11/22,523000,910640,1.61,1.81,1.61,1.64,+0.01,18
106/11/24,595000,1018490,1.68,1.81,1.64,1.80,0.00,38
106/11/27,195000,328660,1.77,1.77,1.48,1.48,-0.32,23
106/11/28,1355000,2345100,1.62,1.85,1.62,1.77,+0.29,41
106/11/29,714000,1200160,1.71,1.71,1.57,1.60,-0.17,40
106/11/30,1518000,2494990,1.57,1.80,1.50,1.80,+0.20,43
106/12/01,891000,1449550,1.66,1.70,1.46,1.60,-0.20,48
106/12/04,254000,372820,1.54,1.54,1.39,1.39,-0.21,16
106/12/06,682000,784580,1.30,1.30,1.03,1.03,-0.26,33
106/12/07,51000,57180,1.12,1.13,1.10,1.10,+0.07,4
106/12/08,90000,94650,1.08,1.08,1.01,1.06,-0.04,4
106/12/11,1113000,1321980,1.09,1.26,1.08,1.18,+0.12,40
106/12/12,813000,970700,1.15,1.28,1.14,1.25,+0.07,36
106/12/13,651000,793220,1.22,1.28,1.19,1.20,-0.05,23
106/12/14,222000,264770,1.21,1.23,1.12,1.14,-0.06,11
106/12/15,168000,177110,1.09,1.09,1.04,1.05,-0.09,6
106/12/19,182000,174870,0.93,0.98,0.93,0.97,-0.01,7
106/12/20,815000,834740,0.95,1.11,0.93,1.09,+0.12,32
106/12/21,657000,718910,1.03,1.14,1.03,1.11,+0.02,34
106/12/22,330000,349590,1.09,1.09,1.02,1.05,-0.06,12
106/12/25,241000,251520,1.04,1.06,1.02,1.06,+0.01,9
106/12/26,336000,334540,1.01,1.02,0.93,0.98,-0.08,23
106/12/28,441000,556380,1.22,1.38,1.22,1.38,+0.22,22
106/12/29,1112000,1606760,1.53,1.53,1.37,1.48,+0.10,49
107/01/02,1048000,1513320,1.40,1.53,1.38,1.45,-0.03,26
107/01/03,1534000,2467200,1.50,1.90,1.48,1.82,+0.37,74
107/01/04,1078000,1930120,1.90,1.90,1.64,1.90,+0.08,81
107/01/05,399000,723710,1.79,1.84,1.75,1.78,-0.12,16
107/01/08,916000,1745520,1.83,2.10,1.82,2.10,+0.32,60
107/01/09,563000,1107890,2.02,2.03,1.91,1.91,-0.19,57
107/01/10,53000,88440,1.70,1.70,1.58,1.67,-0.24,7
107/01/11,205000,341020,1.70,1.75,1.63,1.65,-0.02,11
107/01/12,848000,1650760,1.77,2.24,1.73,2.19,+0.54,58
107/01/15,490000,1074490,2.21,2.24,1.97,1.97,-0.22,40
107/01/16,204000,406440,2.03,2.05,1.98,1.98,+0.01,10
107/01/17,128000,256810,1.93,2.06,1.91,1.95,-0.03,11
107/01/18,140000,284820,2.09,2.09,1.95,1.95,0.00,10
107/01/19,112000,199680,1.77,1.80,1.75,1.77,-0.18,5
107/01/22,117000,208540,1.86,1.86,1.76,1.78,+0.01,4
107/01/23,824000,1671940,1.93,2.25,1.93,2.00,+0.22,33
107/01/24,679000,1249640,1.83,2.04,1.78,2.04,+0.04,42
107/01/26,71000,122750,1.70,1.75,1.70,1.75,-0.01,2
107/01/31,1299000,2230990,1.64,1.87,1.56,1.78,+0.10,53
107/02/01,896000,1540500,1.71,1.75,1.55,1.55,-0.23,40
107/02/02,285000,460410,1.58,1.63,1.58,1.58,+0.03,11
107/02/05,423000,613150,1.43,1.60,1.36,1.60,+0.02,15
107/02/06,171000,245270,1.42,1.58,1.20,1.58,-0.02,15
107/02/12,102000,148080,1.50,1.50,1.44,1.44,-0.03,5
107/02/21,292000,449290,1.50,1.59,1.50,1.59,+0.15,8
107/02/23,0,0,---,---,---,---,---,0
107/02/26,1245000,2083560,1.51,1.93,1.51,1.93,+0.47,63
107/02/27,930000,1685670,1.91,1.91,1.74,1.80,-0.13,39
107/03/01,745000,1345970,1.97,1.97,1.75,1.81,+0.01,25
107/03/02,457000,787020,1.76,1.76,1.70,1.72,-0.09,7
107/03/05,134000,238680,1.78,1.79,1.70,1.70,-0.02,6
107/03/07,303000,422350,1.39,1.45,1.39,1.40,-0.15,4
107/03/09,600000,782020,1.30,1.33,1.28,1.28,-0.05,5
107/03/12,708000,1005280,1.37,1.46,1.37,1.46,+0.18,15
107/03/13,1315000,2039310,1.39,1.69,1.36,1.57,+0.11,43
107/03/14,709000,1139530,1.59,1.67,1.56,1.60,+0.03,52
107/03/15,294000,457720,1.61,1.61,1.51,1.51,-0.09,15
107/03/16,251000,383570,1.52,1.55,1.49,1.55,+0.04,12
107/03/19,1080000,1736560,1.60,1.71,1.54,1.65,+0.10,39
107/03/20,843000,1306340,1.58,1.61,1.47,1.50,-0.15,50
107/03/21,268000,403700,1.60,1.60,1.47,1.51,+0.01,26
107/03/22,9000,13770,1.55,1.55,1.49,1.49,-0.02,2
107/03/23,108000,148880,1.36,1.38,1.36,1.36,-0.13,3
107/03/26,283000,346580,1.22,1.26,1.21,1.21,-0.15,5
107/03/27,68000,83290,1.21,1.27,1.21,1.21,0.00,6
107/03/28,42000,47220,1.10,1.13,1.10,1.13,-0.08,6
107/03/29,1064000,1550200,1.28,1.58,1.24,1.54,+0.41,57
107/03/30,1839000,3410010,1.67,2.08,1.60,2.05,+0.51,80
107/03/31,824000,1572580,2.01,2.01,1.86,1.87,-0.18,58
107/04/02,557000,1023910,2.05,2.05,1.82,1.82,-0.05,8
107/04/03,132000,230490,1.72,1.81,1.66,1.81,-0.01,11
107/04/09,145000,247700,1.73,1.73,1.68,1.70,-0.11,6
107/04/10,57000,93340,1.64,1.64,1.62,1.62,-0.08,2
107/04/11,155000,257950,1.67,1.69,1.64,1.64,+0.02,4
107/04/12,163000,254020,1.57,1.64,1.51,1.64,0.00,17
107/04/13,37000,54220,1.51,1.51,1.46,1.46,-0.18,2
107/04/16,90000,126650,1.49,1.49,1.30,1.35,-0.11,3
107/04/17,134000,156550,1.29,1.34,1.12,1.12,-0.23,21
107/04/18,566000,721210,1.24,1.39,1.17,1.37,+0.25,23
107/04/20,64000,87550,1.24,1.60,1.21,1.34,-0.04,13
107/04/23,247000,266740,1.32,1.32,0.78,0.78,-0.56,23
107/04/24,180000,73650,0.39,0.48,0.33,0.48,-0.30,13
107/04/25,136000,71460,0.38,0.62,0.38,0.62,+0.14,10
107/04/27,39000,25170,0.65,0.65,0.63,0.63,-0.09,5
107/04/30,69000,43690,0.62,0.66,0.62,0.66,+0.03,11
107/05/04,0,0,---,---,---,---,---,0
107/05/07,60000,42000,0.70,0.70,0.70,0.70,-0.06,1
107/05/08,106000,99010,0.85,1.01,0.85,1.00,+0.30,20
107/05/09,201000,222280,0.97,1.27,0.94,1.24,+0.24,34
107/05/10,222000,218310,1.08,1.09,0.78,0.89,-0.35,22
107/05/11,56000,48820,0.97,0.97,0.87,0.87,-0.02,4
107/05/15,137000,159790,1.22,1.22,1.13,1.18,-0.11,6
107/05/16,25000,36200,1.46,1.46,1.43,1.43,+0.25,4
