102/06/05,4000,3440,0.86,0.86,0.86,0.86,0.00,1
102/06/06,4000,2800,0.70,0.70,0.70,0.70,-0.16,1
102/06/07,229000,179510,0.86,0.86,0.77,0.80,+0.10,5
102/06/10,745000,631230,0.87,0.87,0.83,0.85,+0.05,10
102/06/11,497000,421480,0.88,0.88,0.82,0.82,-0.03,7
102/06/13,0,0,---,---,---,---,---,0
102/06/14,214000,149800,0.70,0.70,0.70,0.70,-0.01,3
102/06/17,609000,531190,0.74,0.96,0.74,0.93,+0.23,10
102/06/18,473000,480400,1.02,1.04,1.00,1.02,+0.09,7
102/06/19,8000,8000,1.00,1.00,1.00,1.00,-0.02,1
102/06/20,318000,290250,0.81,0.92,0.81,0.92,-0.08,4
102/06/21,487000,356620,0.79,0.79,0.63,0.63,-0.29,6
102/06/24,49000,26970,0.57,0.57,0.53,0.53,-0.10,3
102/06/25,0,0,---,---,---,---,---,0
102/06/26,21000,11760,0.56,0.56,0.56,0.56,+0.05,1
102/06/27,0,0,---,---,---,---,---,0
102/06/28,0,0,---,---,---,---,---,0
102/07/01,129000,96750,0.75,0.75,0.75,0.75,+0.12,2
102/07/02,204000,173270,0.88,0.88,0.79,0.79,+0.04,5
102/07/03,155000,123150,0.71,0.83,0.71,0.83,+0.04,6
102/07/04,0,0,---,---,---,---,---,0
102/07/05,119000,105900,0.90,0.90,0.84,0.84,+0.08,2
102/07/08,99000,74250,0.75,0.75,0.75,0.75,-0.09,1
102/07/09,139000,120920,0.82,0.88,0.82,0.87,+0.12,3
102/07/10,122000,112490,0.92,0.94,0.87,0.87,0.00,3
102/07/11,60000,45900,0.77,0.77,0.76,0.76,-0.11,2
102/07/12,60000,50400,0.84,0.84,0.84,0.84,+0.08,1
102/07/15,119000,98370,0.81,0.83,0.81,0.83,-0.01,2
102/07/16,193000,135300,0.81,0.81,0.62,0.62,-0.21,8
102/07/17,827000,447230,0.60,0.60,0.51,0.55,-0.07,18
102/07/18,857000,357500,0.49,0.49,0.34,0.34,-0.21,20
102/07/19,200000,40000,0.20,0.20,0.20,0.20,-0.14,3
102/07/22,760000,151030,0.19,0.23,0.17,0.23,+0.03,16
102/07/23,1128000,341590,0.25,0.36,0.25,0.35,+0.12,21
102/07/24,355000,142400,0.39,0.43,0.38,0.39,+0.04,12
102/07/25,498000,170380,0.33,0.36,0.33,0.36,-0.03,8
102/07/26,791000,345770,0.37,0.46,0.37,0.42,+0.06,19
102/07/29,450000,160600,0.42,0.42,0.35,0.35,-0.07,8
102/07/30,0,0,---,---,---,---,---,0
102/07/31,550000,175500,0.34,0.34,0.27,0.27,-0.10,11
102/08/01,100000,24000,0.24,0.24,0.24,0.24,-0.03,2
102/08/02,230000,65000,0.26,0.30,0.26,0.30,+0.06,5
102/08/05,150000,39500,0.27,0.27,0.26,0.26,-0.04,3
102/08/06,10000,2400,0.24,0.24,0.24,0.24,-0.02,1
102/08/07,1552000,228390,0.20,0.20,0.13,0.14,-0.10,29
102/08/08,326000,48240,0.14,0.17,0.14,0.17,+0.03,6
102/08/09,190000,33500,0.17,0.19,0.17,0.19,+0.02,4
102/08/12,309000,52040,0.17,0.18,0.16,0.17,-0.02,7
102/08/13,266000,55510,0.19,0.23,0.19,0.23,+0.06,14
102/08/14,541000,142370,0.25,0.28,0.25,0.25,+0.02,15
102/08/15,371000,94350,0.26,0.27,0.24,0.25,0.00,14
102/08/16,256000,61280,0.23,0.26,0.22,0.26,+0.01,6
102/08/19,30000,7100,0.24,0.26,0.22,0.26,0.00,6
102/08/20,185000,40550,0.25,0.25,0.19,0.19,-0.07,17
102/08/22,281000,46030,0.15,0.18,0.14,0.17,-0.02,6
102/08/23,712000,167390,0.22,0.25,0.22,0.24,+0.07,15
102/08/26,501000,123940,0.23,0.26,0.22,0.22,-0.02,14
102/08/27,40000,7900,0.19,0.20,0.19,0.20,-0.02,4
102/08/28,50000,9600,0.20,0.20,0.18,0.19,-0.01,5
102/08/29,214000,45320,0.20,0.24,0.20,0.22,+0.03,6
102/08/30,701000,194720,0.26,0.29,0.25,0.29,+0.07,22
102/09/02,464000,134020,0.29,0.30,0.27,0.28,-0.01,28
102/09/03,539000,192580,0.31,0.40,0.31,0.38,+0.10,18
102/09/04,344000,137560,0.37,0.43,0.34,0.41,+0.03,24
102/09/05,1634000,962230,0.44,0.69,0.43,0.57,+0.16,28
102/09/06,1910000,1047310,0.62,0.62,0.52,0.53,-0.04,36
102/09/09,665000,259970,0.45,0.45,0.37,0.37,-0.16,31
102/09/10,942000,358810,0.41,0.42,0.34,0.38,+0.01,25
102/09/11,413000,180800,0.38,0.45,0.38,0.45,+0.07,13
102/09/12,372000,166410,0.45,0.46,0.44,0.44,-0.01,13
102/09/13,59000,24680,0.42,0.42,0.40,0.40,-0.04,3
102/09/14,0,0,---,---,---,---,---,0
102/09/16,421000,178750,0.39,0.45,0.39,0.43,+0.05,8
102/09/17,20000,8800,0.44,0.44,0.44,0.44,+0.01,1
102/09/18,0,0,---,---,---,---,---,0
102/09/23,0,0,---,---,---,---,---,0
102/09/24,120000,41300,0.40,0.40,0.27,0.29,-0.15,5
102/09/25,10000,2300,0.23,0.23,0.23,0.23,-0.06,1
102/09/26,831000,130440,0.20,0.20,0.14,0.17,-0.06,13
102/09/27,723000,123210,0.17,0.20,0.17,0.20,+0.03,9
102/09/30,50000,7000,0.14,0.14,0.14,0.14,-0.06,1
102/10/01,0,0,---,---,---,---,---,0
102/10/02,495000,59400,0.12,0.12,0.12,0.12,-0.03,6
102/10/03,10000,1600,0.16,0.16,0.16,0.16,+0.04,1
102/10/04,321000,51060,0.16,0.16,0.14,0.16,0.00,6
102/10/07,241000,31330,0.13,0.13,0.13,0.13,-0.03,3
102/10/08,160000,14500,0.09,0.10,0.09,0.10,-0.03,3
102/10/09,100000,12000,0.12,0.12,0.12,0.12,+0.02,2
102/10/11,0,0,---,---,---,---,---,0
102/10/14,80000,4800,0.06,0.06,0.06,0.06,-0.05,2
102/10/15,90000,7900,0.07,0.09,0.07,0.09,+0.03,3
102/10/16,409000,46680,0.12,0.12,0.08,0.08,-0.01,7
102/10/17,489000,39120,0.08,0.08,0.08,0.08,0.00,7
102/10/18,0,0,---,---,---,---,---,0
102/10/21,0,0,---,---,---,---,---,0
102/10/22,0,0,---,---,---,---,---,0
102/10/23,0,0,---,---,---,---,---,0
102/10/24,0,0,---,---,---,---,---,0
102/10/25,0,0,---,---,---,---,---,0
102/10/28,0,0,---,---,---,---,---,0
102/10/29,0,0,---,---,---,---,---,0
102/10/30,0,0,---,---,---,---,---,0
102/10/31,0,0,---,---,---,---,---,0
102/11/01,100000,3000,0.03,0.03,0.03,0.03,-0.02,2
102/11/04,0,0,---,---,---,---,---,0
102/11/05,0,0,---,---,---,---,---,0
102/11/06,0,0,---,---,---,---,---,0
102/11/07,0,0,---,---,---,---,---,0
102/11/08,0,0,---,---,---,---,---,0
102/11/11,0,0,---,---,---,---,---,0
102/11/12,0,0,---,---,---,---,---,0
102/11/13,0,0,---,---,---,---,---,0
102/11/14,0,0,---,---,---,---,---,0
102/11/15,0,0,---,---,---,---,---,0
102/11/18,0,0,---,---,---,---,---,0
102/11/19,0,0,---,---,---,---,---,0
102/11/20,0,0,---,---,---,---,---,0
102/11/21,0,0,---,---,---,---,---,0
102/11/22,0,0,---,---,---,---,---,0
102/11/25,0,0,---,---,---,---,---,0
102/11/26,440000,4400,0.01,0.01,0.01,0.01,-0.02,2
102/11/27,0,0,---,---,---,---,---,0
102/11/28,0,0,---,---,---,---,---,0
102/11/29,0,0,---,---,---,---,---,0
102/12/02,0,0,---,---,---,---,---,0
