107/09/07,105000,45850,0.47,0.47,0.40,0.41,-0.09,5
107/09/12,0,0,---,---,---,---,---,0
107/09/13,0,0,---,---,---,---,---,0
107/09/19,0,0,---,---,---,---,---,0
107/09/20,0,0,---,---,---,---,---,0
107/09/25,0,0,---,---,---,---,---,0
107/10/01,0,0,---,---,---,---,---,0
107/10/02,0,0,---,---,---,---,---,0
107/10/03,0,0,---,---,---,---,---,0
107/10/04,100000,18000,0.18,0.18,0.18,0.18,-0.03,1
107/10/05,0,0,---,---,---,---,---,0
107/10/08,45000,5850,0.13,0.13,0.13,0.13,-0.01,1
107/10/09,0,0,---,---,---,---,---,0
107/10/12,0,0,---,---,---,---,---,0
