100/08/24,50000,27000,0.54,0.54,0.54,0.54,-0.15,1
100/08/25,80000,42000,0.54,0.54,0.48,0.48,-0.06,5
100/08/26,130000,60400,0.48,0.48,0.45,0.46,-0.02,5
100/08/29,33000,14910,0.45,0.47,0.45,0.45,-0.01,3
100/08/30,10000,4600,0.46,0.46,0.46,0.46,+0.01,1
100/08/31,301000,166070,0.48,0.59,0.48,0.57,+0.11,11
100/09/01,284000,156940,0.56,0.56,0.51,0.51,-0.06,8
100/09/02,186000,94020,0.51,0.51,0.49,0.50,-0.01,6
100/09/05,248000,116060,0.46,0.47,0.46,0.47,-0.03,3
100/09/06,398000,174640,0.44,0.45,0.42,0.42,-0.05,7
100/09/07,0,0,0.00,0.00,0.00,0.00,---,0
100/09/08,382000,173400,0.48,0.48,0.44,0.45,+0.01,7
100/09/09,241000,108450,0.45,0.45,0.45,0.45,0.00,5
100/09/13,387000,128100,0.33,0.34,0.32,0.33,-0.12,8
100/09/14,107000,26750,0.25,0.25,0.25,0.25,-0.08,4
100/09/15,65000,16250,0.25,0.25,0.25,0.25,0.00,2
100/09/16,579000,148520,0.26,0.26,0.25,0.26,+0.01,11
100/09/19,878000,262700,0.26,0.33,0.26,0.30,+0.04,17
100/09/20,461000,119710,0.26,0.26,0.25,0.26,-0.04,8
100/09/21,421000,121200,0.28,0.29,0.28,0.28,+0.02,10
100/09/22,175000,48850,0.25,0.28,0.25,0.28,0.00,4
100/09/23,80000,19800,0.25,0.25,0.23,0.25,-0.03,3
100/09/26,164000,36030,0.22,0.22,0.21,0.21,-0.04,5
100/09/27,378000,88530,0.24,0.24,0.23,0.23,+0.02,6
100/09/28,145000,32750,0.22,0.23,0.22,0.23,0.00,3
100/09/29,656000,165070,0.23,0.26,0.23,0.25,+0.02,12
100/09/30,270000,69300,0.26,0.26,0.25,0.25,0.00,3
100/10/03,498000,119270,0.24,0.24,0.23,0.24,-0.01,154
100/10/04,180000,39000,0.21,0.22,0.21,0.22,-0.02,4
100/10/05,785000,169970,0.20,0.23,0.20,0.21,-0.01,14
100/10/06,974000,213290,0.22,0.22,0.21,0.21,0.00,14
100/10/07,1083000,261210,0.22,0.25,0.22,0.25,+0.04,16
100/10/11,884000,205120,0.23,0.24,0.23,0.23,-0.02,12
100/10/12,918000,219030,0.23,0.25,0.23,0.24,+0.01,16
100/10/13,372000,92850,0.26,0.26,0.24,0.25,+0.01,8
100/10/14,327000,85960,0.25,0.27,0.25,0.27,+0.02,6
100/10/17,483000,143360,0.28,0.33,0.28,0.30,+0.03,10
100/10/18,105000,30100,0.28,0.30,0.28,0.30,0.00,4
100/10/19,110000,36200,0.32,0.34,0.32,0.32,+0.02,7
100/10/20,5000,1500,0.30,0.30,0.30,0.30,-0.02,1
