106/04/12,0,0,---,---,---,---,---,0
106/04/13,20000,22200,1.11,1.11,1.11,1.11,+0.06,1
106/04/14,20000,19800,0.99,0.99,0.99,0.99,-0.12,1
106/04/17,1000,830,0.83,0.83,0.83,0.83,-0.16,1
106/04/18,0,0,---,---,---,---,---,0
106/04/19,91000,80080,0.88,0.88,0.88,0.88,0.00,1
106/04/20,985000,902050,0.86,0.97,0.86,0.91,+0.03,13
106/04/21,794000,720630,0.91,0.91,0.90,0.91,0.00,5
106/04/24,538000,503780,0.94,0.96,0.91,0.91,0.00,6
106/04/25,548000,483700,0.88,0.89,0.88,0.88,-0.03,5
106/04/26,995000,947680,0.93,0.97,0.93,0.96,+0.08,10
106/04/27,755000,705650,0.94,0.94,0.92,0.92,-0.04,7
106/04/28,51000,45340,0.89,0.94,0.88,0.88,-0.04,3
106/05/02,45000,39550,0.89,0.89,0.87,0.87,-0.01,3
106/05/03,381000,327070,0.85,0.87,0.85,0.87,0.00,3
106/05/04,311000,268960,0.86,0.87,0.86,0.87,0.00,6
106/05/05,463000,429960,0.92,0.94,0.92,0.93,+0.06,8
106/05/08,1399000,1519990,1.18,1.19,0.99,1.02,+0.09,31
106/05/09,1133000,864670,0.75,0.80,0.69,0.69,-0.33,44
106/05/10,229000,166330,0.71,0.80,0.71,0.80,+0.11,18
106/05/11,95000,73830,0.77,0.79,0.76,0.76,-0.04,8
106/05/12,196000,147580,0.73,0.76,0.73,0.73,-0.03,4
106/05/15,334000,247160,0.72,0.76,0.72,0.76,+0.03,6
106/05/16,164000,119000,0.75,0.75,0.60,0.60,-0.16,5
106/05/17,278000,173090,0.61,0.64,0.61,0.61,+0.01,4
106/05/18,267000,146020,0.55,0.56,0.53,0.53,-0.08,4
106/05/19,21000,11550,0.55,0.55,0.55,0.55,+0.02,2
106/05/22,0,0,---,---,---,---,---,0
106/05/23,400000,232000,0.59,0.59,0.57,0.57,+0.03,5
106/05/24,698000,371300,0.55,0.55,0.52,0.52,-0.05,8
106/05/25,298000,151000,0.51,0.51,0.50,0.50,-0.02,4
106/05/26,0,0,---,---,---,---,---,0
106/05/31,0,0,---,---,---,---,---,0
106/06/01,50000,19800,0.38,0.46,0.38,0.46,+0.10,2
106/06/02,240000,119500,0.49,0.50,0.48,0.48,+0.02,4
106/06/03,330000,162400,0.48,0.50,0.48,0.50,+0.02,5
106/06/05,455000,250230,0.51,0.57,0.51,0.57,+0.07,6
106/06/06,567000,312450,0.52,0.57,0.52,0.56,-0.01,8
106/06/07,295000,161900,0.54,0.56,0.54,0.56,0.00,5
106/06/08,1012000,648180,0.58,0.70,0.57,0.69,+0.13,14
106/06/09,722000,535300,0.76,0.76,0.71,0.73,+0.04,9
106/06/12,578000,416050,0.70,0.74,0.70,0.73,0.00,9
106/06/21,617000,450050,0.70,0.83,0.70,0.83,+0.04,25
106/09/12,389000,255370,0.63,0.68,0.63,0.64,+0.01,9
106/09/13,536000,368930,0.68,0.71,0.66,0.68,+0.04,9
106/09/15,10000,6600,0.66,0.66,0.66,0.66,+0.01,1
106/09/18,164000,103620,0.62,0.64,0.62,0.64,-0.02,8
106/09/20,1037000,709520,0.67,0.70,0.64,0.68,+0.02,14
106/09/21,1033000,790160,0.71,0.83,0.69,0.79,+0.11,38
106/09/22,774000,614090,0.84,0.84,0.74,0.78,-0.01,35
106/09/25,152000,105550,0.78,0.78,0.64,0.66,-0.12,13
106/09/26,283000,176300,0.64,0.67,0.58,0.58,-0.08,10
106/09/27,270000,167600,0.61,0.66,0.61,0.62,+0.04,6
106/09/28,455000,286450,0.67,0.67,0.58,0.58,-0.04,10
106/09/29,301000,154510,0.51,0.52,0.51,0.52,-0.06,6
106/09/30,501000,289170,0.56,0.60,0.56,0.58,+0.06,10
106/10/03,1051000,823740,0.78,0.82,0.74,0.74,+0.01,45
106/10/06,935000,719880,0.74,0.80,0.72,0.72,+0.01,17
