103/07/15,60000,46000,0.76,0.80,0.74,0.80,-0.01,3
103/07/16,500000,433600,0.86,0.87,0.86,0.87,+0.07,13
103/07/17,1118000,1047030,0.83,0.98,0.83,0.93,+0.06,32
103/07/18,1066000,962230,0.94,0.95,0.83,0.84,-0.09,30
103/07/21,1285000,955370,0.77,0.78,0.72,0.72,-0.12,31
103/07/22,1287000,917870,0.69,0.74,0.69,0.72,0.00,14
103/07/24,420000,306800,0.73,0.74,0.73,0.74,+0.02,5
103/07/25,709000,481550,0.67,0.76,0.64,0.76,+0.02,21
103/07/28,1609000,1437460,0.85,1.12,0.85,1.05,+0.29,44
103/07/29,1604000,1655140,1.01,1.25,0.92,0.96,-0.09,51
103/07/30,1095000,1114510,0.97,1.09,0.96,1.06,+0.10,40
103/07/31,1466000,1430490,1.04,1.04,0.92,0.95,-0.11,45
103/08/01,810000,778860,0.99,0.99,0.94,0.96,+0.01,17
103/08/04,393000,352520,0.92,0.92,0.89,0.91,-0.05,7
103/08/05,1098000,1022000,0.86,0.96,0.86,0.93,+0.02,21
103/08/06,3662000,3797540,0.91,1.33,0.90,1.32,+0.39,73
103/08/07,2217000,2776630,1.28,1.38,1.19,1.38,+0.06,57
103/08/08,1164000,1432420,1.33,1.33,1.03,1.03,-0.35,44
103/08/11,20000,17200,0.88,0.88,0.84,0.84,-0.19,3
103/08/12,1185000,1063530,0.82,0.93,0.82,0.89,+0.05,60
103/08/13,1251000,1073660,0.92,0.92,0.80,0.81,-0.08,40
103/08/14,1093000,932700,0.80,0.89,0.80,0.88,+0.07,35
103/08/15,2297000,2317980,0.92,1.13,0.92,1.05,+0.17,126
103/08/18,862000,1018590,1.20,1.38,1.08,1.27,+0.22,67
103/08/19,2964000,3451110,1.27,1.33,1.03,1.08,-0.19,130
103/08/20,398000,421990,0.81,1.10,0.80,1.10,+0.02,31
103/08/21,559000,629290,1.10,1.25,0.98,0.98,-0.12,42
103/08/22,218000,199950,0.86,0.96,0.86,0.96,-0.02,19
103/08/25,204000,195080,0.93,0.98,0.90,0.96,0.00,26
103/08/26,983000,843800,0.89,0.94,0.83,0.83,-0.13,42
103/08/27,153000,129700,0.81,0.86,0.81,0.85,+0.02,10
103/08/28,676000,575210,0.87,0.87,0.83,0.87,+0.02,8
103/08/29,192000,155250,0.79,0.82,0.79,0.81,-0.06,15
103/09/01,164000,125920,0.79,0.79,0.72,0.78,-0.03,15
103/09/02,375000,320800,0.80,0.89,0.79,0.88,+0.10,38
103/09/03,312000,267510,0.82,0.94,0.82,0.91,+0.03,33
103/09/04,88000,76840,0.86,0.89,0.85,0.89,-0.02,13
103/09/05,183000,162020,0.88,0.92,0.84,0.90,+0.01,19
103/09/09,90000,75860,0.82,0.86,0.82,0.86,-0.04,6
103/09/10,69000,61710,0.87,0.91,0.87,0.88,+0.02,7
103/09/11,93000,80640,0.83,0.90,0.82,0.90,+0.02,14
103/09/12,190000,180300,0.92,1.01,0.89,0.96,+0.06,14
103/09/15,36000,34080,0.97,0.98,0.92,0.93,-0.03,8
103/09/16,125000,104920,0.87,0.89,0.80,0.80,-0.13,10
103/09/17,109000,88290,0.79,0.85,0.79,0.85,+0.05,7
103/09/18,131000,111660,0.83,0.86,0.83,0.85,0.00,8
103/09/19,209000,161260,0.79,0.79,0.75,0.79,-0.06,10
103/09/22,611000,443160,0.71,0.75,0.68,0.69,-0.10,19
103/09/23,817000,587190,0.69,0.73,0.69,0.73,+0.04,12
103/09/24,138000,101500,0.73,0.75,0.73,0.75,+0.02,4
103/09/25,472000,306420,0.63,0.72,0.63,0.72,-0.03,17
103/09/26,465000,354650,0.74,0.79,0.73,0.79,+0.07,8
103/09/29,336000,234270,0.60,0.73,0.60,0.69,-0.10,10
103/09/30,282000,194180,0.65,0.69,0.65,0.69,0.00,7
103/10/01,121000,84930,0.70,0.72,0.68,0.71,+0.02,6
103/10/02,375000,281950,0.73,0.78,0.73,0.74,+0.03,14
103/10/03,172000,122050,0.72,0.72,0.70,0.71,-0.03,6
103/10/06,20000,13400,0.67,0.67,0.67,0.67,-0.04,1
103/10/07,0,0,---,---,---,---,---,0
103/10/08,494000,378300,0.70,0.91,0.70,0.91,+0.21,17
103/10/09,385000,325530,0.84,0.94,0.83,0.85,-0.06,8
103/10/13,120000,110900,0.92,1.02,0.87,0.97,+0.12,7
103/10/14,120000,112180,0.91,1.00,0.91,0.92,-0.05,6
103/10/15,0,0,---,---,---,---,---,0
103/10/16,104000,102960,0.97,1.04,0.89,0.89,-0.03,15
103/10/17,192000,181910,0.85,1.01,0.85,0.97,+0.08,25
103/10/20,620000,619390,0.90,1.08,0.90,0.97,0.00,81
103/10/21,544000,488200,0.94,0.98,0.82,0.88,-0.09,50
103/10/22,281000,260100,0.86,0.96,0.86,0.96,+0.08,37
103/10/23,265000,250520,0.90,0.97,0.90,0.97,+0.01,15
103/10/24,121000,113730,0.92,0.97,0.92,0.96,-0.01,8
103/10/27,149000,159900,1.03,1.19,1.03,1.19,+0.23,16
103/10/28,342000,376120,1.14,1.19,1.01,1.01,-0.18,10
103/10/29,45000,42050,0.97,0.97,0.89,0.89,-0.12,3
103/10/30,80000,74900,0.90,0.95,0.90,0.94,+0.05,4
103/10/31,85000,76350,0.91,0.91,0.89,0.89,-0.05,4
103/11/03,140000,119400,0.84,0.88,0.84,0.88,-0.01,4
103/11/04,20000,17200,0.85,0.87,0.85,0.87,-0.01,2
103/11/05,15000,13250,0.89,0.89,0.88,0.88,+0.01,2
103/11/06,330000,319200,0.96,1.05,0.96,1.05,+0.17,7
103/11/07,300000,305000,1.02,1.02,1.01,1.01,-0.04,4
103/11/10,202000,192900,0.96,0.96,0.95,0.95,-0.06,4
103/11/11,200000,176000,0.88,0.88,0.88,0.88,-0.07,1
103/11/12,0,0,---,---,---,---,---,0
103/11/13,0,0,---,---,---,---,---,0
103/11/14,17000,11540,0.67,0.70,0.67,0.67,-0.14,3
103/11/17,0,0,---,---,---,---,---,0
103/11/18,5000,3950,0.79,0.79,0.79,0.79,+0.08,1
103/11/19,0,0,---,---,---,---,---,0
103/11/20,55000,36550,0.67,0.67,0.61,0.61,-0.18,4
103/11/21,0,0,---,---,---,---,---,0
103/11/24,0,0,---,---,---,---,---,0
103/11/25,30000,20400,0.68,0.68,0.68,0.68,-0.03,1
103/11/26,0,0,---,---,---,---,---,0
103/11/27,0,0,---,---,---,---,---,0
103/11/28,0,0,---,---,---,---,---,0
103/12/01,0,0,---,---,---,---,---,0
103/12/02,80000,30800,0.45,0.45,0.36,0.37,-0.14,5
103/12/03,823000,281230,0.34,0.37,0.33,0.36,-0.01,17
103/12/04,715000,232100,0.31,0.38,0.31,0.38,+0.02,8
103/12/05,257000,75680,0.28,0.30,0.28,0.30,-0.08,7
103/12/08,290000,66300,0.25,0.25,0.21,0.25,-0.05,8
103/12/09,155000,35650,0.23,0.23,0.23,0.23,-0.02,4
103/12/10,190000,35000,0.18,0.19,0.18,0.18,-0.05,7
103/12/11,45000,8450,0.17,0.21,0.17,0.21,+0.03,4
103/12/12,90000,13300,0.16,0.16,0.14,0.15,-0.06,5
103/12/15,0,0,---,---,---,---,---,0
103/12/16,205000,37800,0.13,0.21,0.13,0.20,+0.05,7
103/12/17,70000,14800,0.20,0.22,0.20,0.22,+0.02,4
103/12/18,120000,26100,0.20,0.23,0.20,0.23,+0.01,2
103/12/19,680000,217700,0.29,0.34,0.29,0.34,+0.11,6
103/12/22,50000,12000,0.24,0.24,0.24,0.24,-0.10,1
103/12/23,0,0,---,---,---,---,---,0
103/12/24,0,0,---,---,---,---,---,0
103/12/25,0,0,---,---,---,---,---,0
103/12/26,25000,2750,0.11,0.11,0.11,0.11,-0.04,1
103/12/27,0,0,---,---,---,---,---,0
103/12/29,45000,4100,0.08,0.10,0.08,0.10,-0.01,2
103/12/30,60000,6000,0.10,0.10,0.10,0.10,0.00,1
103/12/31,0,0,---,---,---,---,---,0
104/01/05,3000,90,0.03,0.03,0.03,0.03,-0.05,1
104/01/06,6000,480,0.08,0.08,0.08,0.08,+0.05,1
104/01/07,208000,21960,0.10,0.12,0.10,0.12,+0.04,3
104/01/08,208000,110820,0.54,0.54,0.52,0.54,+0.42,6
104/01/09,150000,121420,0.80,0.93,0.80,0.93,+0.39,25
104/01/12,213000,134410,0.67,0.67,0.57,0.57,-0.36,7
