103/04/15,60000,41400,0.69,0.69,0.69,0.69,-0.03,1
103/04/16,260000,199600,0.77,0.77,0.76,0.76,+0.07,3
103/04/17,130000,97700,0.75,0.77,0.75,0.77,+0.01,5
103/04/18,1690000,1525750,0.77,0.98,0.75,0.98,+0.21,17
103/04/21,2792000,2892020,0.98,1.13,0.94,0.99,+0.01,58
103/04/22,842000,830280,0.99,1.02,0.95,0.95,-0.04,21
103/04/23,148000,136350,0.94,0.94,0.86,0.86,-0.09,10
103/04/24,69000,62540,0.92,0.93,0.88,0.88,+0.02,5
103/04/25,472000,347900,0.86,0.86,0.70,0.72,-0.16,14
103/04/28,1350000,892070,0.65,0.71,0.63,0.68,-0.04,18
103/04/29,425000,310680,0.69,0.78,0.69,0.78,+0.10,11
103/04/30,23000,16500,0.75,0.75,0.69,0.70,-0.08,4
103/05/02,10000,7000,0.70,0.70,0.70,0.70,0.00,1
103/05/05,0,0,---,---,---,---,---,0
103/05/06,0,0,---,---,---,---,---,0
103/05/07,0,0,---,---,---,---,---,0
103/05/08,0,0,---,---,---,---,---,0
103/05/09,12000,7340,0.62,0.62,0.57,0.57,-0.12,2
103/05/12,0,0,---,---,---,---,---,0
103/05/13,30000,15900,0.53,0.53,0.53,0.53,-0.02,3
103/05/14,0,0,---,---,---,---,---,0
103/05/15,111000,41880,0.35,0.38,0.35,0.38,-0.09,4
103/05/16,0,0,---,---,---,---,---,0
103/05/19,17000,5660,0.33,0.36,0.33,0.36,-0.01,3
103/05/20,200000,63390,0.35,0.37,0.31,0.32,-0.04,9
103/05/21,92000,25950,0.29,0.33,0.28,0.33,+0.01,5
103/05/22,4000,1300,0.30,0.36,0.30,0.36,+0.03,3
103/05/23,0,0,---,---,---,---,---,0
103/05/26,1000,340,0.34,0.34,0.34,0.34,0.00,1
103/05/27,249000,87860,0.36,0.42,0.35,0.39,+0.05,11
103/05/28,41000,14900,0.36,0.40,0.36,0.37,-0.02,5
103/05/29,274000,102860,0.37,0.40,0.37,0.40,+0.03,17
103/05/30,222000,82120,0.37,0.37,0.36,0.36,-0.04,4
103/06/03,3000,990,0.33,0.33,0.33,0.33,-0.03,1
103/06/04,11000,3880,0.35,0.38,0.35,0.38,+0.05,2
103/06/05,0,0,---,---,---,---,---,0
103/06/06,10000,3300,0.33,0.33,0.33,0.33,-0.04,1
103/06/09,173000,54010,0.32,0.35,0.30,0.33,0.00,9
103/06/10,42000,13060,0.31,0.33,0.31,0.33,0.00,5
103/06/11,1000,270,0.27,0.27,0.27,0.27,-0.06,1
103/06/12,0,0,---,---,---,---,---,0
103/06/13,20000,5400,0.27,0.27,0.27,0.27,0.00,1
