103/03/12,60000,48300,0.82,0.82,0.80,0.80,-0.13,4
103/03/13,215000,182450,0.85,0.85,0.83,0.83,+0.03,3
103/03/14,220000,169600,0.77,0.78,0.77,0.78,-0.05,2
103/03/17,0,0,---,---,---,---,---,0
103/03/18,10000,6400,0.64,0.64,0.64,0.64,-0.05,1
103/03/19,20000,12200,0.61,0.61,0.61,0.61,-0.03,1
103/03/20,0,0,---,---,---,---,---,0
103/03/21,85000,39200,0.48,0.48,0.40,0.40,-0.18,2
103/03/24,256000,100840,0.46,0.46,0.38,0.38,-0.02,4
103/03/25,199000,83670,0.45,0.45,0.42,0.42,+0.04,2
103/03/26,23000,10810,0.47,0.47,0.47,0.47,+0.05,2
103/03/27,0,0,---,---,---,---,---,0
103/03/28,0,0,---,---,---,---,---,0
103/03/31,0,0,---,---,---,---,---,0
103/04/01,0,0,---,---,---,---,---,0
103/04/02,10000,3900,0.39,0.39,0.39,0.39,-0.02,1
103/04/03,10000,4000,0.40,0.40,0.40,0.40,+0.01,1
103/04/07,0,0,---,---,---,---,---,0
103/04/08,0,0,---,---,---,---,---,0
103/04/09,0,0,---,---,---,---,---,0
103/04/10,0,0,---,---,---,---,---,0
103/04/11,0,0,---,---,---,---,---,0
103/04/14,40000,6600,0.16,0.17,0.16,0.17,-0.10,2
103/04/15,0,0,---,---,---,---,---,0
103/04/16,0,0,---,---,---,---,---,0
103/04/17,0,0,---,---,---,---,---,0
103/04/18,0,0,---,---,---,---,---,0
103/04/21,0,0,---,---,---,---,---,0
103/04/22,0,0,---,---,---,---,---,0
103/04/23,0,0,---,---,---,---,---,0
103/04/24,0,0,---,---,---,---,---,0
103/04/25,30000,7200,0.24,0.24,0.24,0.24,-0.04,1
103/04/28,0,0,---,---,---,---,---,0
103/04/29,499000,120750,0.24,0.25,0.24,0.25,+0.03,2
103/04/30,0,0,---,---,---,---,---,0
103/05/02,99000,33660,0.34,0.34,0.34,0.34,+0.15,2
103/05/05,139000,52420,0.38,0.38,0.37,0.37,+0.03,2
103/05/06,405000,157950,0.39,0.39,0.39,0.39,+0.02,2
103/05/07,900000,336000,0.37,0.38,0.37,0.38,-0.01,4
103/05/08,917000,380230,0.40,0.44,0.38,0.43,+0.05,8
103/05/09,602000,246900,0.45,0.45,0.40,0.40,-0.03,3
103/05/12,0,0,---,---,---,---,---,0
103/05/13,0,0,---,---,---,---,---,0
103/05/14,0,0,---,---,---,---,---,0
103/05/15,0,0,---,---,---,---,---,0
103/05/16,0,0,---,---,---,---,---,0
103/05/19,0,0,---,---,---,---,---,0
103/05/20,0,0,---,---,---,---,---,0
103/05/21,50000,14500,0.29,0.29,0.29,0.29,+0.01,1
103/05/22,630000,203900,0.31,0.33,0.31,0.33,+0.04,4
103/05/23,1180000,455200,0.35,0.40,0.35,0.39,+0.06,6
103/05/26,70000,30550,0.39,0.48,0.39,0.48,+0.09,3
103/05/27,50000,23500,0.47,0.47,0.47,0.47,-0.01,1
103/05/28,114000,46990,0.45,0.45,0.40,0.41,-0.06,4
103/05/29,369000,155790,0.41,0.48,0.41,0.48,+0.07,6
103/05/30,200000,99000,0.50,0.50,0.49,0.49,+0.01,2
103/06/03,35000,14450,0.41,0.42,0.41,0.42,-0.07,2
103/06/04,100000,42000,0.42,0.42,0.42,0.42,0.00,1
103/06/05,0,0,---,---,---,---,---,0
103/06/06,10000,3200,0.32,0.32,0.32,0.32,-0.06,1
103/06/09,80000,28800,0.36,0.36,0.36,0.36,+0.04,2
103/06/10,100000,35000,0.35,0.35,0.35,0.35,-0.01,1
103/06/11,110000,38300,0.35,0.35,0.34,0.34,-0.01,5
103/06/12,40000,12800,0.32,0.32,0.32,0.32,-0.02,1
103/06/13,60000,15000,0.25,0.25,0.25,0.25,-0.07,1
103/06/16,0,0,---,---,---,---,---,0
103/06/17,10000,3000,0.30,0.30,0.30,0.30,+0.02,1
103/06/18,40000,9400,0.25,0.25,0.23,0.23,-0.07,2
103/06/19,60000,15000,0.25,0.25,0.25,0.25,+0.02,1
103/06/20,0,0,---,---,---,---,---,0
103/06/23,40000,8800,0.22,0.22,0.22,0.22,-0.03,1
103/06/24,10000,2300,0.23,0.23,0.23,0.23,+0.01,1
103/06/25,0,0,---,---,---,---,---,0
103/06/26,70000,19000,0.30,0.30,0.26,0.26,+0.02,2
103/06/27,0,0,---,---,---,---,---,0
103/06/30,20000,5400,0.27,0.27,0.27,0.27,+0.01,1
103/07/01,0,0,---,---,---,---,---,0
103/07/02,0,0,---,---,---,---,---,0
103/07/03,0,0,---,---,---,---,---,0
103/07/04,200000,32000,0.16,0.16,0.16,0.16,-0.04,1
103/07/07,0,0,---,---,---,---,---,0
103/07/08,150000,15000,0.10,0.10,0.10,0.10,-0.05,1
103/07/09,0,0,---,---,---,---,---,0
103/07/10,0,0,---,---,---,---,---,0
103/07/11,0,0,---,---,---,---,---,0
103/07/14,0,0,---,---,---,---,---,0
103/07/15,0,0,---,---,---,---,---,0
103/07/16,0,0,---,---,---,---,---,0
103/07/17,0,0,---,---,---,---,---,0
103/07/18,0,0,---,---,---,---,---,0
103/07/21,0,0,---,---,---,---,---,0
103/07/22,0,0,---,---,---,---,---,0
103/07/24,0,0,---,---,---,---,---,0
103/07/25,0,0,---,---,---,---,---,0
103/07/28,0,0,---,---,---,---,---,0
103/07/29,0,0,---,---,---,---,---,0
103/07/30,0,0,---,---,---,---,---,0
103/07/31,0,0,---,---,---,---,---,0
103/08/01,0,0,---,---,---,---,---,0
103/08/04,0,0,---,---,---,---,---,0
103/08/05,0,0,---,---,---,---,---,0
103/08/06,0,0,---,---,---,---,---,0
103/08/07,0,0,---,---,---,---,---,0
103/08/08,0,0,---,---,---,---,---,0
103/08/11,0,0,---,---,---,---,---,0
103/08/12,390000,3900,0.01,0.01,0.01,0.01,-0.09,2
103/08/13,0,0,---,---,---,---,---,0
103/08/14,0,0,---,---,---,---,---,0
