106/03/03,0,0,---,---,---,---,---,0
106/03/06,77000,108970,1.43,1.43,1.41,1.41,+0.03,4
106/03/07,97000,128140,1.38,1.38,1.21,1.21,-0.20,7
106/03/08,76000,96190,1.27,1.28,1.26,1.27,+0.06,4
106/03/09,77000,100540,1.31,1.31,1.29,1.29,+0.02,4
106/03/10,169000,251450,1.47,1.51,1.44,1.44,+0.15,6
106/03/13,225000,327500,1.48,1.48,1.43,1.44,0.00,13
106/03/14,349000,484330,1.35,1.41,1.34,1.36,-0.08,8
106/03/15,511000,656280,1.35,1.35,1.25,1.28,-0.08,23
106/03/16,212000,253620,1.23,1.25,1.10,1.25,-0.03,15
106/03/17,199000,233410,1.21,1.21,1.12,1.12,-0.13,9
106/03/20,78000,78060,1.06,1.06,0.92,0.92,-0.20,6
106/03/21,175000,169100,0.96,0.98,0.96,0.96,+0.04,3
106/03/22,265000,261700,1.03,1.03,0.88,0.88,-0.08,9
106/03/23,928000,883200,0.85,1.03,0.85,1.03,+0.15,13
106/03/24,651000,621000,0.93,0.98,0.91,0.98,-0.05,18
106/03/27,1502000,1388150,0.95,1.00,0.73,0.98,0.00,41
106/03/28,2207000,2034130,0.82,1.07,0.78,0.92,-0.06,57
106/03/29,1260000,1082710,0.83,0.93,0.81,0.93,+0.01,28
106/03/30,743000,720060,0.98,0.98,0.94,0.98,+0.05,16
106/03/31,584000,568020,0.97,1.00,0.94,0.94,-0.04,19
106/04/05,0,0,---,---,---,---,---,0
106/04/06,281000,276720,0.94,1.00,0.94,0.98,+0.06,7
106/04/07,391000,367000,0.95,0.96,0.89,0.90,-0.08,14
106/04/10,70000,63100,0.90,0.91,0.90,0.91,+0.01,3
106/04/11,1219000,1211130,0.88,1.15,0.88,1.05,+0.14,27
106/04/12,2408000,2588050,0.97,1.15,0.96,1.13,+0.08,55
106/04/13,1599000,1747350,1.08,1.11,1.06,1.11,-0.02,38
106/04/14,172000,190740,1.12,1.14,1.07,1.14,+0.03,10
106/04/17,313000,390340,1.22,1.31,1.22,1.31,+0.17,8
106/04/18,325000,363800,1.11,1.13,1.10,1.10,-0.21,8
106/04/19,15000,16750,1.12,1.12,1.11,1.11,+0.01,2
106/04/20,120000,135000,1.13,1.14,1.12,1.12,+0.01,3
106/04/21,188000,210420,1.10,1.14,1.10,1.14,+0.02,7
106/04/24,108000,119930,1.12,1.12,1.09,1.12,-0.02,4
106/04/25,60000,58500,0.98,0.98,0.96,0.96,-0.16,2
106/04/26,51000,49380,0.94,0.98,0.94,0.98,+0.02,2
106/04/27,666000,613600,0.98,0.98,0.85,0.89,-0.09,11
106/04/28,604000,526360,0.96,0.96,0.80,0.81,-0.08,30
106/05/02,760000,648460,0.83,0.87,0.82,0.84,+0.03,17
106/05/03,532000,432710,0.80,0.85,0.79,0.85,+0.01,14
106/05/04,1023000,951920,0.89,1.01,0.89,1.01,+0.16,11
106/05/05,2171000,2089810,0.91,1.06,0.87,1.04,+0.03,43
106/05/08,1070000,1141780,0.99,1.14,0.99,1.12,+0.08,30
106/05/09,1267000,1311590,1.03,1.07,0.98,1.05,-0.07,27
106/05/10,1679000,1645590,0.97,1.04,0.93,1.00,-0.05,35
