104/09/04,0,0,---,---,---,---,---,0
104/09/07,154000,213460,1.41,1.41,1.34,1.34,-0.01,16
104/09/08,256000,362440,1.40,1.44,1.39,1.40,+0.06,45
104/09/09,1123000,1657440,1.45,1.53,1.44,1.47,+0.07,21
104/09/10,1825000,2696730,1.42,1.50,1.42,1.50,+0.03,34
104/09/11,1656000,2729800,1.61,1.83,1.59,1.68,+0.18,84
104/09/14,1341000,2260520,1.71,1.74,1.64,1.67,-0.01,27
104/09/15,365000,599750,1.66,1.67,1.59,1.60,-0.07,20
104/09/16,81000,132710,1.68,1.68,1.59,1.62,+0.02,12
104/09/17,71000,117700,1.67,1.70,1.57,1.57,-0.05,14
104/09/18,0,0,---,---,---,---,---,0
104/09/21,46000,73200,1.60,1.60,1.58,1.58,-0.08,2
104/09/22,50000,81430,1.65,1.65,1.61,1.63,+0.05,13
104/09/23,48000,77650,1.59,1.64,1.58,1.60,-0.03,8
104/09/24,97000,141900,1.57,1.57,1.32,1.32,-0.28,10
104/09/25,109000,144090,1.30,1.38,1.22,1.38,+0.06,6
104/09/30,270000,376500,1.39,1.42,1.37,1.42,+0.04,5
104/10/01,393000,565520,1.45,1.45,1.41,1.43,+0.01,9
104/10/02,392000,565220,1.45,1.47,1.38,1.38,-0.05,11
104/10/05,184000,261520,1.43,1.43,1.39,1.39,+0.01,5
104/10/06,1281000,1959860,1.47,1.61,1.47,1.53,+0.14,25
104/10/07,986000,1432820,1.44,1.47,1.44,1.45,-0.08,36
104/10/08,216000,333540,1.57,1.57,1.46,1.46,+0.01,8
104/10/12,66000,96430,1.47,1.47,1.44,1.46,0.00,8
104/10/13,76000,100790,1.41,1.41,1.26,1.26,-0.20,16
104/10/14,93000,102790,1.19,1.19,1.08,1.09,-0.17,12
104/10/15,243000,267610,1.11,1.14,1.05,1.05,-0.04,16
104/10/16,427000,487460,1.11,1.18,1.10,1.14,+0.09,49
104/10/19,454000,523910,1.16,1.18,1.13,1.17,+0.03,24
104/10/20,389000,461200,1.22,1.22,1.16,1.16,-0.01,21
104/10/21,194000,228920,1.17,1.21,1.15,1.18,+0.02,10
104/10/22,981000,1267750,1.27,1.37,1.20,1.22,+0.04,42
104/10/23,951000,1137940,1.24,1.24,1.14,1.15,-0.07,44
104/10/26,395000,436030,1.17,1.17,1.06,1.07,-0.08,20
104/10/27,269000,283540,1.12,1.12,1.02,1.03,-0.04,14
104/10/28,587000,664320,1.05,1.14,1.05,1.14,+0.11,16
104/10/29,907000,1064670,1.22,1.22,1.13,1.14,0.00,25
104/10/30,742000,854720,1.15,1.21,1.09,1.17,+0.03,26
104/11/02,882000,1066090,1.28,1.29,1.13,1.13,-0.04,39
104/11/03,1143000,1297600,1.14,1.17,1.11,1.14,+0.01,34
104/11/04,3107000,3700110,1.15,1.23,1.15,1.18,+0.04,66
104/11/05,3350000,4046360,1.19,1.26,0.66,1.22,+0.04,90
104/11/06,1594000,1914690,1.25,1.25,1.15,1.16,-0.06,62
104/11/09,1521000,1743600,1.17,1.18,1.10,1.14,-0.02,57
104/11/10,2005000,2146280,1.13,1.15,1.02,1.05,-0.09,54
104/11/11,619000,636540,1.10,1.10,0.96,0.98,-0.07,33
104/11/12,944000,979460,1.00,1.07,1.00,1.02,+0.04,43
104/11/13,1388000,1173090,0.95,0.96,0.70,0.71,-0.31,68
104/11/16,1339000,867630,0.60,0.70,0.57,0.64,-0.07,48
104/11/17,1864000,1217020,0.68,0.71,0.62,0.64,0.00,53
104/11/18,1827000,1068030,0.61,0.65,0.41,0.59,-0.05,56
104/11/19,1484000,943740,0.58,0.70,0.58,0.68,+0.09,46
104/11/20,566000,365390,0.63,0.69,0.63,0.63,-0.05,19
