104/12/31,0,0,---,---,---,---,---,0
105/01/04,363000,281730,0.77,0.79,0.77,0.79,+0.05,3
105/01/05,729000,561930,0.77,0.79,0.76,0.76,-0.03,7
105/01/06,509000,384610,0.75,0.77,0.75,0.77,+0.01,6
105/01/07,1454000,1172730,0.75,0.86,0.75,0.82,+0.05,14
105/01/08,1261000,981810,0.80,0.81,0.75,0.75,-0.07,16
105/01/11,874000,712470,0.80,0.83,0.80,0.81,+0.06,9
105/01/12,3068000,2722520,0.81,0.98,0.81,0.98,+0.17,44
105/01/13,2090000,1916960,0.94,0.94,0.86,0.87,-0.11,34
105/01/14,751000,668980,0.94,0.95,0.84,0.88,+0.01,18
105/01/15,194000,162300,0.85,0.85,0.81,0.81,-0.07,7
105/01/18,157000,121910,0.79,0.79,0.72,0.74,-0.07,8
105/01/19,595000,423920,0.70,0.72,0.70,0.70,-0.04,6
105/01/20,1150000,815950,0.70,0.75,0.68,0.75,+0.05,15
105/01/21,692000,508980,0.73,0.75,0.72,0.72,-0.03,15
105/01/22,68000,50200,0.70,0.76,0.70,0.76,+0.04,5
105/01/25,55000,40350,0.75,0.75,0.71,0.71,-0.05,4
105/01/26,0,0,---,---,---,---,---,0
105/01/27,20000,13000,0.65,0.65,0.65,0.65,-0.06,1
105/01/28,111000,72090,0.65,0.69,0.64,0.69,+0.04,4
105/01/29,168000,114240,0.68,0.68,0.68,0.68,-0.01,1
105/01/30,168000,109200,0.65,0.65,0.65,0.65,-0.03,1
105/02/01,15000,10100,0.67,0.68,0.67,0.68,+0.03,2
105/02/02,36000,24480,0.68,0.68,0.68,0.68,0.00,1
105/02/03,141000,93060,0.66,0.66,0.66,0.66,-0.02,3
105/02/15,345000,222670,0.65,0.66,0.64,0.66,0.00,7
105/02/16,859000,535340,0.62,0.65,0.60,0.60,-0.06,8
105/02/17,682000,384480,0.58,0.58,0.54,0.56,-0.04,6
105/02/18,820000,428500,0.53,0.54,0.51,0.51,-0.05,11
105/02/19,264000,141640,0.53,0.57,0.53,0.57,+0.06,11
105/02/22,173000,115820,0.68,0.69,0.66,0.68,+0.11,6
105/02/23,115000,72600,0.63,0.64,0.62,0.62,-0.06,5
105/02/24,50000,31600,0.62,0.65,0.62,0.65,+0.03,5
105/02/25,20000,12600,0.63,0.63,0.63,0.63,-0.02,2
105/02/26,269000,167700,0.64,0.64,0.60,0.62,-0.01,6
105/03/01,10000,6100,0.61,0.61,0.61,0.61,-0.01,1
105/03/02,21000,12180,0.58,0.58,0.58,0.58,-0.03,1
105/03/03,0,0,---,---,---,---,---,0
105/03/04,61000,37820,0.61,0.63,0.61,0.63,+0.02,3
105/03/07,329000,227360,0.61,0.71,0.61,0.71,+0.08,11
105/03/08,554000,386100,0.69,0.71,0.67,0.71,0.00,9
105/03/09,443000,299460,0.68,0.68,0.66,0.66,-0.05,7
105/03/10,168000,112560,0.67,0.67,0.67,0.67,+0.01,3
105/03/11,5000,3600,0.72,0.72,0.72,0.72,+0.05,1
105/03/14,303000,199280,0.66,0.66,0.62,0.62,-0.10,4
105/03/15,283000,175060,0.62,0.62,0.61,0.61,-0.01,3
105/03/16,0,0,---,---,---,---,---,0
105/03/17,268000,175200,0.65,0.66,0.65,0.66,0.00,3
105/03/18,291000,191380,0.65,0.67,0.65,0.67,+0.01,5
105/03/21,102000,64010,0.61,0.63,0.61,0.63,-0.04,3
105/03/22,515000,341780,0.62,0.68,0.62,0.68,+0.05,9
105/03/23,336000,223440,0.66,0.67,0.66,0.67,-0.01,2
105/03/24,864000,647610,0.74,0.77,0.73,0.77,+0.10,11
105/03/25,857000,633280,0.75,0.75,0.70,0.71,-0.06,12
105/03/28,128000,84040,0.66,0.66,0.63,0.63,-0.08,3
105/03/29,346000,232840,0.64,0.70,0.64,0.70,+0.07,8
105/03/30,175000,111110,0.65,0.65,0.63,0.64,-0.06,5
105/03/31,472000,266390,0.57,0.57,0.51,0.51,-0.13,11
105/04/01,275000,133370,0.50,0.50,0.48,0.50,-0.01,6
