104/12/23,0,0,---,---,---,---,---,0
104/12/24,50000,54700,1.04,1.10,1.04,1.10,-0.10,2
104/12/25,270000,292300,1.02,1.09,1.02,1.08,-0.02,6
104/12/28,225000,254500,1.16,1.16,1.08,1.08,0.00,8
104/12/29,321000,345560,1.05,1.09,1.05,1.09,+0.01,7
104/12/30,396000,450920,1.14,1.21,1.12,1.14,+0.05,25
104/12/31,152000,164680,1.07,1.10,1.04,1.09,-0.05,11
105/01/04,297000,308380,1.07,1.07,1.01,1.01,-0.08,11
105/01/05,597000,599200,1.00,1.04,0.94,1.01,0.00,19
105/01/06,401000,406510,1.02,1.02,0.99,1.01,0.00,11
105/01/07,161000,144030,1.00,1.00,0.87,0.87,-0.14,4
105/01/08,181000,177380,0.98,0.98,0.98,0.98,+0.11,4
105/01/11,411000,367140,0.94,0.94,0.88,0.88,-0.10,8
105/01/12,370000,287000,0.87,0.87,0.62,0.62,-0.26,5
105/01/13,33000,22590,0.68,0.73,0.68,0.73,+0.11,2
105/01/14,30000,20100,0.67,0.67,0.67,0.67,-0.06,1
105/01/15,1010000,819600,0.79,0.84,0.79,0.84,+0.17,16
105/01/18,1471000,1323780,0.79,0.98,0.79,0.98,+0.14,24
105/01/19,491000,466030,0.93,0.99,0.92,0.99,+0.01,9
105/01/20,0,0,---,---,---,---,---,0
105/01/21,400000,360000,0.89,0.91,0.89,0.91,+0.04,5
105/01/22,400000,376000,0.96,0.96,0.93,0.93,+0.02,7
105/01/25,106000,94340,0.89,0.89,0.89,0.89,-0.04,2
105/01/26,649000,582910,0.89,0.91,0.88,0.91,+0.02,11
105/01/27,1342000,1286920,0.94,1.00,0.92,0.96,+0.05,19
105/01/28,899000,891010,0.98,1.03,0.98,0.98,+0.02,12
105/01/29,200000,184000,0.93,0.93,0.91,0.91,-0.07,2
105/01/30,400000,393800,0.98,1.00,0.97,0.98,+0.07,8
105/02/01,300000,279200,0.96,0.96,0.89,0.92,-0.06,9
105/02/02,0,0,---,---,---,---,---,0
105/02/03,251000,218390,0.87,0.89,0.87,0.89,0.00,6
105/02/15,250000,206510,0.83,0.83,0.82,0.82,-0.07,2
105/02/16,449000,381620,0.82,0.88,0.82,0.88,+0.06,6
105/02/17,954000,907430,0.93,0.99,0.90,0.95,+0.07,23
105/02/18,730000,764670,1.02,1.07,1.02,1.06,+0.11,19
105/02/19,283000,270820,0.99,0.99,0.92,0.92,-0.14,10
105/02/22,196000,133150,0.67,0.72,0.67,0.67,-0.25,7
105/02/23,231000,176150,0.76,0.77,0.72,0.77,+0.10,6
105/02/24,177000,127990,0.77,0.77,0.71,0.71,-0.06,9
105/02/25,53000,38690,0.73,0.73,0.73,0.73,+0.02,2
105/02/26,571000,417440,0.72,0.74,0.72,0.74,+0.01,12
105/03/01,681000,482510,0.71,0.71,0.70,0.71,-0.03,12
105/03/02,99000,72270,0.73,0.73,0.73,0.73,+0.02,1
105/03/03,199000,139330,0.73,0.73,0.67,0.67,-0.06,2
105/03/04,398000,266180,0.68,0.68,0.65,0.65,-0.02,5
105/03/07,348000,189320,0.63,0.63,0.51,0.51,-0.14,7
105/03/08,99000,50490,0.51,0.51,0.51,0.51,0.00,1
105/03/09,15000,8450,0.56,0.57,0.56,0.57,+0.06,2
105/03/10,20000,10300,0.51,0.52,0.51,0.52,-0.05,2
105/03/11,807000,394410,0.45,0.50,0.45,0.48,-0.04,9
105/03/14,845000,432370,0.50,0.57,0.50,0.57,+0.09,15
105/03/15,38000,18980,0.55,0.55,0.49,0.49,-0.08,2
105/03/16,104000,50020,0.50,0.50,0.48,0.48,-0.01,3
105/03/17,144000,71560,0.50,0.53,0.49,0.49,+0.01,5
105/03/18,35000,15750,0.45,0.45,0.45,0.45,-0.04,2
105/03/21,99000,49500,0.50,0.50,0.50,0.50,+0.05,4
105/03/22,99000,43560,0.44,0.44,0.44,0.44,-0.06,1
105/03/23,10000,3900,0.39,0.39,0.39,0.39,-0.05,1
105/03/24,0,0,---,---,---,---,---,0
105/03/25,0,0,---,---,---,---,---,0
105/03/28,0,0,---,---,---,---,---,0
105/03/29,0,0,---,---,---,---,---,0
105/03/30,200000,78000,0.39,0.39,0.39,0.39,+0.04,1
105/03/31,270000,122200,0.44,0.46,0.44,0.46,+0.07,6
105/04/01,70000,38400,0.55,0.55,0.54,0.54,+0.08,2
