106/02/08,0,0,---,---,---,---,---,0
106/02/09,200000,138000,0.69,0.69,0.69,0.69,-0.01,1
106/02/10,202000,145460,0.72,0.73,0.72,0.73,+0.04,2
106/02/13,0,0,---,---,---,---,---,0
106/02/14,8000,5440,0.68,0.68,0.68,0.68,-0.03,1
106/02/15,220000,149420,0.67,0.68,0.66,0.68,0.00,4
106/02/16,237000,167930,0.68,0.73,0.68,0.73,+0.05,5
106/02/17,13000,8710,0.67,0.67,0.67,0.67,-0.06,2
106/02/18,143000,94380,0.66,0.66,0.66,0.66,-0.01,1
106/02/20,162000,102960,0.64,0.64,0.60,0.60,-0.06,4
106/02/21,4000,2520,0.63,0.63,0.63,0.63,+0.03,1
106/02/22,10000,5800,0.58,0.58,0.58,0.58,-0.05,1
106/02/23,167000,94440,0.55,0.58,0.55,0.58,0.00,10
106/02/24,134000,71980,0.56,0.56,0.53,0.53,-0.05,5
106/03/01,161000,75290,0.49,0.51,0.44,0.46,-0.07,6
106/03/02,502000,233730,0.43,0.53,0.43,0.51,+0.05,18
106/03/03,286000,137910,0.48,0.51,0.48,0.51,0.00,7
106/03/06,227000,108440,0.51,0.51,0.46,0.47,-0.04,9
106/03/07,32000,14420,0.47,0.47,0.44,0.46,-0.01,3
106/03/08,60000,27900,0.47,0.47,0.46,0.46,0.00,2
106/03/09,2000,1000,0.50,0.50,0.50,0.50,+0.04,1
106/03/10,15000,8030,0.52,0.54,0.52,0.53,+0.03,3
106/03/13,12000,5660,0.47,0.48,0.47,0.48,-0.05,3
106/03/14,154000,73900,0.46,0.49,0.46,0.49,+0.01,4
106/03/15,0,0,---,---,---,---,---,0
106/03/16,70000,33000,0.48,0.48,0.47,0.47,-0.01,2
