107/01/31,751000,578940,0.75,0.81,0.75,0.81,+0.08,15
107/02/01,754000,607540,0.85,0.85,0.77,0.78,-0.03,25
107/02/02,112000,82700,0.76,0.76,0.72,0.74,-0.04,8
107/02/05,2000,1420,0.71,0.71,0.71,0.71,-0.03,1
107/02/06,153000,78260,0.64,0.64,0.51,0.51,-0.20,3
107/02/12,0,0,---,---,---,---,---,0
107/02/21,570000,417200,0.70,0.78,0.70,0.78,+0.14,19
107/02/23,1504000,1175710,0.77,0.83,0.63,0.63,-0.12,40
107/02/26,1019000,597380,0.63,0.63,0.54,0.58,-0.05,22
107/02/27,144000,79980,0.58,0.58,0.55,0.56,-0.02,7
107/03/01,100000,54000,0.54,0.54,0.54,0.54,-0.02,1
107/03/02,65000,34580,0.54,0.54,0.53,0.53,-0.01,6
107/03/05,8000,4190,0.53,0.53,0.52,0.52,-0.01,3
107/03/07,1026000,506810,0.51,0.53,0.45,0.45,-0.08,18
107/03/09,132000,57180,0.42,0.44,0.42,0.43,-0.03,8
107/03/12,0,0,---,---,---,---,---,0
107/03/13,75000,33300,0.45,0.46,0.44,0.44,+0.01,3
107/03/14,556000,213300,0.41,0.41,0.37,0.38,-0.06,11
107/03/15,57000,22260,0.40,0.40,0.38,0.38,0.00,5
107/03/16,210000,87530,0.40,0.45,0.40,0.45,+0.07,8
107/03/19,193000,87880,0.45,0.46,0.45,0.46,+0.01,4
107/03/20,131000,56860,0.44,0.44,0.42,0.44,-0.02,6
107/03/21,53000,22790,0.43,0.43,0.43,0.43,-0.01,2
107/03/22,50000,22000,0.44,0.44,0.44,0.44,+0.01,1
107/03/23,58000,23170,0.39,0.40,0.39,0.40,-0.04,4
107/03/26,88000,30620,0.35,0.35,0.34,0.34,-0.06,4
107/03/27,1000,350,0.35,0.35,0.35,0.35,+0.01,1
107/03/28,30000,10500,0.35,0.35,0.35,0.35,0.00,1
107/03/29,15000,5250,0.35,0.35,0.35,0.35,0.00,1
107/03/30,4000,1200,0.30,0.30,0.30,0.30,-0.05,2
107/03/31,25000,7250,0.29,0.29,0.29,0.29,-0.01,2
107/04/02,0,0,---,---,---,---,---,0
107/04/03,0,0,---,---,---,---,---,0
107/04/09,0,0,---,---,---,---,---,0
107/04/10,0,0,---,---,---,---,---,0
107/04/11,40000,11600,0.29,0.29,0.29,0.29,+0.02,1
107/04/12,0,0,---,---,---,---,---,0
107/04/13,200000,58000,0.29,0.29,0.29,0.29,0.00,3
107/04/16,408000,132700,0.30,0.34,0.30,0.33,+0.04,27
107/04/17,382000,99570,0.30,0.30,0.25,0.25,-0.08,8
107/04/18,1000,250,0.25,0.25,0.25,0.25,0.00,1
107/04/20,0,0,---,---,---,---,---,0
107/04/23,0,0,---,---,---,---,---,0
107/04/24,0,0,---,---,---,---,---,0
107/04/25,0,0,---,---,---,---,---,0
107/04/27,0,0,---,---,---,---,---,0
107/04/30,0,0,---,---,---,---,---,0
107/05/04,0,0,---,---,---,---,---,0
