104/07/24,497000,772000,1.55,1.59,1.55,1.57,+0.23,11
104/07/27,759000,1252060,1.58,1.99,1.57,1.99,+0.42,22
104/07/28,832000,1531300,1.99,1.99,1.71,1.73,-0.26,54
104/07/29,389000,685250,1.73,1.82,1.71,1.73,0.00,24
104/07/30,384000,632370,1.68,1.72,1.58,1.72,-0.01,29
104/07/31,173000,297270,1.70,1.78,1.66,1.70,-0.02,17
104/08/03,382000,660000,1.65,1.84,1.65,1.84,+0.14,19
104/08/04,1353000,2818050,1.86,2.26,1.80,2.24,+0.40,46
104/08/05,1145000,2191590,2.18,2.18,1.80,1.80,-0.44,60
104/08/06,1157000,2089200,1.75,1.87,1.71,1.84,+0.04,55
104/08/07,842000,1551730,1.89,1.91,1.76,1.80,-0.04,43
104/08/10,608000,1042140,1.74,1.82,1.67,1.69,-0.11,28
104/08/11,956000,1632720,1.59,1.76,1.59,1.76,+0.07,27
104/08/12,982000,1825090,1.88,1.96,1.30,1.71,-0.05,35
104/08/13,108000,182810,1.67,1.73,1.67,1.69,-0.02,9
104/08/14,102000,178690,1.76,1.78,1.75,1.75,+0.06,6
104/08/17,87000,153870,1.80,1.80,1.73,1.76,+0.01,8
104/08/18,42000,71310,1.69,1.73,1.67,1.73,-0.03,4
104/08/19,54000,93740,1.75,1.75,1.70,1.75,+0.02,7
104/08/20,121000,204030,1.72,1.72,1.66,1.69,-0.06,15
104/08/21,611000,1122260,1.75,1.99,1.75,1.90,+0.21,37
104/08/24,669000,1441410,2.05,2.29,1.97,2.21,+0.31,46
104/08/25,374000,884530,2.39,2.49,2.16,2.20,-0.01,23
104/08/26,273000,606430,2.25,2.29,2.11,2.15,-0.05,17
104/08/27,577000,1188510,2.05,2.10,2.02,2.10,-0.05,16
104/08/28,529000,1042520,2.01,2.02,1.91,1.94,-0.16,19
104/08/31,72000,141400,2.00,2.00,1.94,1.95,+0.01,8
104/09/01,285000,526040,1.88,1.88,1.78,1.84,-0.11,12
104/09/02,493000,939570,1.96,1.96,1.89,1.90,+0.06,12
104/09/03,218000,400320,1.83,1.85,1.81,1.83,-0.07,7
104/09/04,282000,490420,1.83,1.83,1.67,1.75,-0.08,18
104/09/07,91000,153820,1.68,1.73,1.68,1.72,-0.03,11
104/09/08,134000,219040,1.65,1.67,1.60,1.65,-0.07,13
104/09/09,12000,19350,1.60,1.63,1.60,1.63,-0.02,3
104/09/10,57000,92980,1.64,1.64,1.63,1.63,0.00,2
104/09/11,39000,61920,1.60,1.60,1.57,1.59,-0.04,6
104/09/14,74000,118170,1.59,1.60,1.59,1.60,+0.01,3
104/09/15,357000,577960,1.61,1.65,1.61,1.63,+0.03,9
104/09/16,634000,1010330,1.58,1.64,1.55,1.55,-0.08,10
104/09/17,320000,461460,1.45,1.45,1.41,1.41,-0.14,20
104/09/18,155000,225420,1.46,1.46,1.44,1.45,+0.04,6
104/09/21,243000,371830,1.49,1.56,1.49,1.55,+0.10,7
104/09/22,345000,502980,1.49,1.49,1.41,1.42,-0.13,9
104/09/23,50000,75400,1.45,1.62,1.42,1.42,0.00,5
104/09/24,664000,1011940,1.42,1.54,1.42,1.54,+0.12,12
104/09/25,750000,1155990,1.50,1.56,1.50,1.55,+0.01,19
104/09/30,91000,134750,1.49,1.49,1.45,1.45,-0.10,4
104/10/01,50000,69680,1.41,1.41,1.38,1.38,-0.07,7
104/10/02,48000,58160,1.22,1.26,1.20,1.20,-0.18,4
104/10/05,409000,421930,1.10,1.10,1.00,1.09,-0.11,21
104/10/06,1687000,1747890,0.97,1.08,0.97,1.08,-0.01,27
104/10/07,1710000,1832870,1.06,1.10,1.02,1.08,0.00,20
104/10/08,1055000,1098350,1.01,1.10,0.98,1.09,+0.01,23
104/10/12,881000,902600,1.00,1.06,1.00,1.06,-0.03,15
104/10/13,856000,903620,1.02,1.09,1.01,1.09,+0.03,11
104/10/14,919000,884880,1.03,1.03,0.83,0.90,-0.19,26
104/10/15,925000,765280,0.85,0.86,0.78,0.86,-0.04,23
104/10/16,1536000,1181970,0.76,0.80,0.75,0.80,-0.06,34
104/10/19,736000,551260,0.77,0.78,0.73,0.77,-0.03,18
104/10/20,1721000,1174260,0.76,0.76,0.63,0.66,-0.11,42
104/10/21,3079000,2085520,0.68,0.70,0.63,0.63,-0.03,39
104/10/22,1600000,1008250,0.65,0.65,0.61,0.63,0.00,20
104/10/23,718000,421940,0.58,0.61,0.58,0.60,-0.03,6
104/10/26,988000,601090,0.59,0.65,0.57,0.59,-0.01,19
104/10/27,934000,530430,0.58,0.58,0.55,0.55,-0.04,9
104/10/28,538000,318250,0.58,0.61,0.58,0.61,+0.06,14
104/10/29,1399000,831360,0.57,0.63,0.57,0.62,+0.01,22
104/10/30,510000,320050,0.63,0.64,0.58,0.60,-0.02,10
104/11/02,340000,203300,0.60,0.60,0.56,0.58,-0.02,5
104/11/03,700000,359900,0.56,0.56,0.47,0.48,-0.10,14
104/11/04,1212000,593890,0.48,0.50,0.48,0.49,+0.01,21
104/11/05,554000,264570,0.49,0.50,0.46,0.50,+0.01,8
104/11/06,425000,215980,0.48,0.54,0.48,0.54,+0.04,19
104/11/09,311000,173630,0.52,0.58,0.52,0.58,+0.04,24
104/11/10,2206000,1235590,0.56,0.58,0.55,0.55,-0.03,23
104/11/11,519000,270280,0.51,0.54,0.51,0.54,-0.01,9
104/11/12,380000,210550,0.52,0.58,0.52,0.57,+0.03,9
104/11/13,702000,439140,0.64,0.68,0.59,0.68,+0.11,22
104/11/16,300000,189340,0.69,0.69,0.60,0.60,-0.08,17
104/11/17,465000,249860,0.52,0.55,0.52,0.54,-0.06,12
104/11/18,418000,228760,0.53,0.57,0.50,0.50,-0.04,15
104/11/19,45000,22380,0.51,0.51,0.48,0.50,0.00,6
104/11/20,285000,145450,0.51,0.52,0.50,0.51,+0.01,10
104/11/23,2428000,966640,0.48,0.48,0.37,0.37,-0.14,44
104/11/24,2196000,900800,0.40,0.42,0.39,0.41,+0.04,30
104/11/25,167000,64960,0.38,0.39,0.38,0.39,-0.02,4
104/11/26,167000,67820,0.41,0.41,0.40,0.41,+0.02,8
104/11/27,429000,167300,0.39,0.40,0.38,0.39,-0.02,5
104/11/30,386000,156930,0.42,0.42,0.39,0.40,+0.01,8
104/12/01,848000,236870,0.40,0.40,0.26,0.26,-0.14,25
104/12/02,573000,121800,0.26,0.26,0.19,0.21,-0.05,22
104/12/03,2326000,506960,0.22,0.24,0.20,0.24,+0.03,24
104/12/04,1572000,361860,0.24,0.24,0.23,0.23,-0.01,11
104/12/07,1263000,234870,0.19,0.20,0.18,0.19,-0.04,13
104/12/08,1658000,333900,0.20,0.21,0.20,0.21,+0.02,17
104/12/09,393000,90240,0.20,0.24,0.20,0.21,0.00,15
104/12/10,479000,90680,0.21,0.22,0.17,0.19,-0.02,13
104/12/11,1212000,226720,0.18,0.22,0.16,0.21,+0.02,19
104/12/14,869000,178090,0.22,0.23,0.20,0.21,0.00,12
104/12/15,346000,65780,0.20,0.20,0.19,0.19,-0.02,7
104/12/16,626000,103560,0.18,0.18,0.16,0.16,-0.03,13
104/12/17,1256000,147870,0.14,0.14,0.11,0.12,-0.04,17
104/12/18,150000,18100,0.13,0.13,0.12,0.12,0.00,4
104/12/21,1477000,140540,0.10,0.10,0.08,0.10,-0.02,15
104/12/22,436000,47570,0.09,0.12,0.09,0.12,+0.02,8
104/12/23,999000,109890,0.11,0.11,0.11,0.11,-0.01,3
104/12/24,265000,31200,0.09,0.12,0.09,0.12,+0.01,8
104/12/25,320000,33500,0.12,0.12,0.10,0.10,-0.02,6
104/12/28,142000,12780,0.09,0.09,0.09,0.09,-0.01,5
104/12/29,110000,10000,0.10,0.10,0.09,0.09,0.00,2
104/12/30,210000,18900,0.09,0.09,0.09,0.09,0.00,3
104/12/31,160000,14400,0.09,0.09,0.09,0.09,0.00,2
105/01/04,300000,30000,0.10,0.10,0.10,0.10,+0.01,1
105/01/05,340000,36900,0.09,0.12,0.09,0.12,+0.02,6
105/01/06,385000,47950,0.12,0.15,0.12,0.14,+0.02,7
105/01/07,1185000,198650,0.14,0.19,0.14,0.16,+0.02,13
105/01/08,880000,118300,0.18,0.18,0.13,0.13,-0.03,11
105/01/11,295000,42650,0.13,0.15,0.13,0.15,+0.02,8
105/01/12,1877000,362270,0.15,0.26,0.15,0.26,+0.11,28
105/01/13,2960000,628390,0.21,0.24,0.19,0.19,-0.07,37
105/01/14,1590000,331900,0.22,0.24,0.19,0.20,+0.01,15
105/01/15,1550000,216700,0.16,0.16,0.12,0.14,-0.06,20
105/01/18,872000,104030,0.14,0.14,0.09,0.09,-0.05,10
105/01/19,2189000,215990,0.10,0.12,0.09,0.09,0.00,14
105/01/20,1340000,127700,0.09,0.11,0.09,0.11,+0.02,16
105/01/21,1675000,177950,0.10,0.12,0.10,0.10,-0.01,19
105/01/22,570000,59900,0.10,0.12,0.10,0.12,+0.02,4
105/01/25,539000,45220,0.09,0.09,0.08,0.08,-0.04,8
105/01/26,561000,48380,0.08,0.09,0.08,0.08,0.00,7
105/01/27,280000,16800,0.06,0.06,0.06,0.06,-0.02,2
105/01/28,40000,3200,0.08,0.08,0.08,0.08,+0.02,1
105/01/29,290000,14500,0.05,0.05,0.05,0.05,-0.03,3
105/01/30,40000,1800,0.05,0.05,0.04,0.04,-0.01,3
105/02/01,33000,990,0.03,0.03,0.03,0.03,-0.01,1
105/02/02,0,0,---,---,---,---,---,0
105/02/03,600000,24000,0.04,0.04,0.04,0.04,+0.01,3
105/02/15,0,0,---,---,---,---,---,0
105/02/16,0,0,---,---,---,---,---,0
105/02/17,460000,13800,0.03,0.03,0.03,0.03,0.00,2
105/02/18,0,0,---,---,---,---,---,0
105/02/19,300000,3000,0.01,0.01,0.01,0.01,-0.02,1
105/02/22,0,0,---,---,---,---,---,0
105/02/23,80000,800,0.01,0.01,0.01,0.01,0.00,1
105/02/24,23000,490,0.02,0.03,0.02,0.03,+0.02,2
105/02/25,20000,600,0.03,0.03,0.03,0.03,0.00,1
105/02/26,450000,18000,0.04,0.04,0.04,0.04,+0.01,2
105/03/01,0,0,---,---,---,---,---,0
105/03/02,0,0,---,---,---,---,---,0
105/03/03,0,0,---,---,---,---,---,0
105/03/04,0,0,---,---,---,---,---,0
105/03/07,0,0,---,---,---,---,---,0
105/03/08,0,0,---,---,---,---,---,0
105/03/09,0,0,---,---,---,---,---,0
105/03/10,0,0,---,---,---,---,---,0
105/03/11,0,0,---,---,---,---,---,0
105/03/14,0,0,---,---,---,---,---,0
105/03/15,0,0,---,---,---,---,---,0
105/03/16,0,0,---,---,---,---,---,0
105/03/17,0,0,---,---,---,---,---,0
105/03/18,0,0,---,---,---,---,---,0
105/03/21,0,0,---,---,---,---,---,0
