105/05/11,0,0,---,---,---,---,---,0
105/05/12,226000,212480,1.04,1.04,0.83,0.83,-0.23,5
105/05/13,462000,391860,0.85,0.88,0.81,0.87,+0.04,14
105/05/16,316000,269660,0.83,0.93,0.80,0.93,+0.06,14
105/05/17,221000,215670,0.95,1.00,0.95,0.98,+0.05,20
105/05/18,115000,111460,0.95,1.00,0.95,0.95,-0.03,11
105/05/19,20000,19750,1.00,1.00,0.97,0.97,+0.02,4
105/05/20,10000,9010,0.89,0.93,0.88,0.91,-0.06,5
105/05/23,386000,380100,0.85,1.04,0.85,0.99,+0.08,17
105/05/24,425000,436240,0.99,1.04,0.98,0.98,-0.01,28
105/05/25,364000,391500,1.00,1.09,1.00,1.06,+0.08,21
105/05/26,396000,427700,1.11,1.12,1.06,1.09,+0.03,40
105/05/27,777000,900010,1.10,1.19,1.10,1.16,+0.07,28
105/05/30,1783000,2071830,1.15,1.19,1.11,1.19,+0.03,38
105/05/31,2454000,3376890,1.31,1.43,1.29,1.43,+0.24,58
105/06/01,1766000,2432160,1.38,1.45,1.31,1.38,-0.05,63
105/06/02,947000,1206010,1.36,1.37,1.22,1.27,-0.11,41
105/06/03,522000,624310,1.20,1.23,1.15,1.20,-0.07,23
105/06/04,1855000,2411490,1.23,1.35,1.23,1.31,+0.11,54
105/06/06,2042000,2912550,1.39,1.46,1.37,1.39,+0.08,52
105/06/07,2691000,3684010,1.37,1.42,1.32,1.37,-0.02,56
105/06/08,395000,511570,1.33,1.34,1.23,1.24,-0.13,27
105/06/13,1152000,1371200,1.14,1.22,1.14,1.18,-0.06,26
105/06/14,1708000,2199490,1.20,1.35,1.20,1.34,+0.16,63
105/06/15,2975000,4305610,1.43,1.51,1.40,1.47,+0.13,80
105/06/16,1784000,2553330,1.48,1.48,1.38,1.39,-0.08,38
105/06/17,587000,835040,1.41,1.44,1.40,1.40,+0.01,16
105/06/20,392000,547750,1.40,1.42,1.37,1.41,+0.01,24
105/06/21,1115000,1632520,1.35,1.50,1.34,1.48,+0.07,29
105/06/22,1123000,1648600,1.46,1.48,1.42,1.43,-0.05,29
105/06/23,2181000,2760260,1.44,1.44,1.14,1.17,-0.26,58
105/06/24,3641000,3928040,1.11,1.16,0.98,1.05,-0.12,56
