101/07/26,10000,7600,0.76,0.76,0.76,0.76,-0.12,1
101/07/27,10000,7300,0.73,0.73,0.73,0.73,-0.03,1
101/07/30,0,0,---,---,---,---,---,0
101/07/31,0,0,---,---,---,---,---,0
101/08/01,0,0,---,---,---,---,---,0
101/08/03,100000,68000,0.68,0.68,0.68,0.68,+0.02,2
101/08/06,50000,31900,0.63,0.65,0.63,0.65,-0.03,2
101/08/07,0,0,---,---,---,---,---,0
101/08/08,0,0,---,---,---,---,---,0
101/08/09,50000,24000,0.48,0.48,0.48,0.48,-0.10,1
101/08/10,0,0,---,---,---,---,---,0
101/08/13,50000,24500,0.49,0.49,0.49,0.49,+0.01,1
101/08/14,50000,22500,0.45,0.45,0.45,0.45,-0.04,1
101/08/15,0,0,---,---,---,---,---,0
101/08/16,15000,6600,0.44,0.44,0.44,0.44,-0.01,1
101/08/17,60000,24700,0.41,0.42,0.41,0.42,-0.02,2
101/08/20,0,0,---,---,---,---,---,0
101/08/21,0,0,---,---,---,---,---,0
101/08/22,100000,45000,0.45,0.45,0.45,0.45,+0.01,3
101/08/23,105000,45700,0.43,0.44,0.43,0.44,-0.01,3
101/08/24,0,0,---,---,---,---,---,0
101/08/27,0,0,---,---,---,---,---,0
101/08/28,0,0,---,---,---,---,---,0
101/08/29,50000,31500,0.63,0.63,0.63,0.63,+0.01,1
101/08/30,102000,60240,0.59,0.61,0.59,0.59,-0.04,3
101/08/31,21000,11760,0.56,0.56,0.56,0.56,-0.03,1
101/09/03,37000,20280,0.55,0.55,0.54,0.54,-0.02,4
101/09/04,443000,234790,0.53,0.53,0.53,0.53,-0.01,8
101/09/05,2000,1100,0.55,0.55,0.55,0.55,+0.02,1
101/09/06,52000,27440,0.54,0.54,0.52,0.52,-0.03,3
101/09/07,409000,203300,0.50,0.51,0.49,0.51,-0.01,6
101/09/10,132000,66280,0.51,0.51,0.48,0.48,-0.03,8
101/09/11,0,0,---,---,---,---,---,0
101/09/12,305000,140430,0.46,0.47,0.45,0.47,-0.01,5
101/09/13,50000,21500,0.43,0.43,0.43,0.43,-0.04,1
101/09/14,0,0,---,---,---,---,---,0
101/09/17,50000,19500,0.39,0.39,0.39,0.39,-0.04,1
101/09/18,5000,2050,0.41,0.41,0.41,0.41,+0.02,1
101/09/19,13000,5170,0.41,0.41,0.39,0.39,-0.02,2
101/09/20,0,0,---,---,---,---,---,0
101/09/21,0,0,---,---,---,---,---,0
101/09/24,0,0,---,---,---,---,---,0
101/09/25,0,0,---,---,---,---,---,0
101/09/26,0,0,---,---,---,---,---,0
101/09/27,0,0,---,---,---,---,---,0
101/09/28,0,0,---,---,---,---,---,0
101/10/01,0,0,---,---,---,---,---,0
101/10/02,0,0,---,---,---,---,---,0
101/10/03,0,0,---,---,---,---,---,0
101/10/04,0,0,---,---,---,---,---,0
101/10/05,0,0,---,---,---,---,---,0
101/10/08,0,0,---,---,---,---,---,0
101/10/09,0,0,---,---,---,---,---,0
