106/12/04,616000,608170,0.98,1.04,0.98,1.04,0.00,10
106/12/06,975000,997020,1.10,1.10,1.01,1.02,-0.07,10
106/12/07,183000,186220,1.03,1.03,1.01,1.01,-0.01,4
106/12/08,913000,986950,1.07,1.10,1.07,1.10,+0.09,15
106/12/11,551000,591450,1.08,1.08,1.05,1.05,-0.05,14
106/12/12,354000,353030,1.00,1.00,0.97,0.97,-0.08,4
106/12/13,481000,459370,0.93,0.97,0.93,0.97,0.00,10
106/12/14,663000,662680,0.99,1.05,0.98,1.05,+0.08,16
106/12/15,221000,207530,0.95,0.95,0.92,0.94,-0.11,7
106/12/19,27000,25650,0.95,0.95,0.95,0.95,+0.02,1
106/12/20,411000,411750,0.96,1.06,0.96,1.00,+0.05,23
106/12/21,386000,369120,0.94,0.97,0.92,0.94,-0.06,10
106/12/22,71000,66240,0.94,0.94,0.93,0.93,-0.01,3
106/12/25,202000,189680,0.94,0.94,0.93,0.94,+0.01,5
106/12/26,783000,643560,0.93,0.93,0.77,0.77,-0.17,10
106/12/28,192000,149840,0.79,0.79,0.77,0.77,+0.01,4
106/12/29,291000,225960,0.75,0.78,0.75,0.77,0.00,4
107/01/02,203000,158340,0.78,0.78,0.78,0.78,+0.01,4
107/01/03,736000,617630,0.77,0.89,0.77,0.87,+0.09,21
107/01/04,502000,440530,0.89,0.89,0.86,0.87,0.00,8
107/01/05,114000,92160,0.79,0.81,0.79,0.81,-0.06,3
107/01/08,1383000,1474290,0.95,1.18,0.95,1.14,+0.33,32
107/01/09,1194000,1366670,1.16,1.16,1.07,1.11,-0.03,27
107/01/10,118000,115640,1.01,1.01,0.97,0.99,-0.12,8
107/01/11,526000,573960,1.04,1.14,1.01,1.14,+0.15,14
107/01/12,408000,438290,1.09,1.10,1.06,1.06,-0.08,17
107/01/15,30000,29400,0.98,0.98,0.98,0.98,-0.08,1
107/01/16,323000,329250,0.99,1.06,0.99,1.06,+0.08,11
107/01/17,283000,261560,0.92,0.93,0.89,0.89,-0.17,7
107/01/18,160000,147000,0.90,0.93,0.90,0.93,+0.04,5
107/01/19,100000,89140,0.89,0.90,0.88,0.90,-0.03,3
107/01/22,85000,74700,0.88,0.88,0.86,0.86,-0.04,2
107/01/23,723000,693160,0.90,1.02,0.90,1.02,+0.16,13
107/01/24,633000,615410,0.99,0.99,0.94,0.94,-0.08,13
107/01/26,261000,207230,0.83,0.83,0.79,0.79,-0.11,5
107/01/31,0,0,---,---,---,---,---,0
107/02/01,0,0,---,---,---,---,---,0
107/02/02,0,0,---,---,---,---,---,0
107/02/05,79000,47400,0.60,0.60,0.60,0.60,-0.11,1
107/02/06,0,0,---,---,---,---,---,0
107/02/12,43000,21600,0.51,0.51,0.50,0.50,0.00,2
107/02/21,180000,97200,0.54,0.54,0.54,0.54,+0.04,4
107/02/23,301000,167160,0.53,0.60,0.53,0.60,+0.11,8
107/02/26,365000,202880,0.56,0.56,0.54,0.55,-0.05,7
107/02/27,117000,63180,0.54,0.54,0.54,0.54,-0.01,2
107/03/01,510000,261200,0.47,0.54,0.47,0.54,0.00,6
107/03/02,540000,248700,0.46,0.47,0.46,0.46,-0.08,5
107/03/05,30000,13800,0.46,0.46,0.46,0.46,0.00,1
107/03/07,159000,71490,0.43,0.47,0.43,0.47,+0.03,3
107/03/09,577000,278650,0.48,0.53,0.47,0.53,+0.03,17
107/03/12,662000,354070,0.50,0.57,0.49,0.57,+0.04,19
107/03/13,671000,421200,0.55,0.64,0.55,0.64,+0.07,9
107/03/14,160000,94080,0.58,0.59,0.58,0.59,-0.05,3
107/03/15,161000,93350,0.57,0.59,0.57,0.57,-0.02,6
107/03/16,330000,184780,0.54,0.58,0.54,0.58,+0.01,14
107/03/19,442000,278750,0.63,0.65,0.62,0.65,+0.07,11
107/03/20,263000,143270,0.54,0.55,0.54,0.54,-0.11,6
107/03/21,186000,98580,0.53,0.53,0.53,0.53,-0.01,3
107/03/22,314000,157570,0.50,0.51,0.50,0.50,-0.03,4
107/03/23,576000,258560,0.41,0.51,0.41,0.51,+0.01,6
107/03/26,660000,338210,0.51,0.63,0.47,0.63,+0.12,18
107/03/27,258000,181220,0.71,0.73,0.65,0.65,+0.02,13
107/03/28,95000,56570,0.58,0.61,0.58,0.61,-0.04,2
107/03/29,49000,26950,0.55,0.55,0.55,0.55,-0.06,1
107/03/30,394000,211680,0.51,0.56,0.51,0.56,+0.01,5
107/03/31,585000,330180,0.56,0.57,0.54,0.56,0.00,11
107/04/02,191000,108870,0.57,0.57,0.57,0.57,+0.01,3
107/04/03,0,0,---,---,---,---,---,0
107/04/09,0,0,---,---,---,---,---,0
107/04/10,0,0,---,---,---,---,---,0
107/04/11,0,0,---,---,---,---,---,0
107/04/12,0,0,---,---,---,---,---,0
107/04/13,0,0,---,---,---,---,---,0
107/04/16,0,0,---,---,---,---,---,0
107/04/17,0,0,---,---,---,---,---,0
107/04/18,0,0,---,---,---,---,---,0
107/04/20,0,0,---,---,---,---,---,0
107/04/23,0,0,---,---,---,---,---,0
107/04/24,0,0,---,---,---,---,---,0
107/04/25,0,0,---,---,---,---,---,0
107/04/27,0,0,---,---,---,---,---,0
107/04/30,0,0,---,---,---,---,---,0
107/05/04,0,0,---,---,---,---,---,0
107/05/07,0,0,---,---,---,---,---,0
107/05/08,0,0,---,---,---,---,---,0
107/05/09,0,0,---,---,---,---,---,0
107/05/10,0,0,---,---,---,---,---,0
