105/02/15,0,0,---,---,---,---,---,0
105/02/16,292000,315300,1.07,1.09,1.07,1.09,+0.05,3
105/02/17,445000,485620,1.09,1.10,1.05,1.05,-0.04,5
105/02/18,1024000,1016240,1.00,1.01,0.94,0.94,-0.11,20
105/02/19,1443000,1356390,0.95,0.96,0.91,0.92,-0.02,19
105/02/22,1352000,1241300,0.90,0.96,0.90,0.93,+0.01,19
105/02/23,822000,713860,0.88,0.88,0.82,0.82,-0.11,14
105/02/24,661000,541860,0.82,0.83,0.80,0.83,+0.01,16
105/02/25,1072000,898850,0.82,0.85,0.82,0.85,+0.02,21
105/02/26,546000,456940,0.84,0.84,0.82,0.83,-0.02,10
105/03/01,521000,414150,0.80,0.80,0.77,0.77,-0.06,13
105/03/02,1231000,961270,0.76,0.80,0.76,0.80,+0.03,9
105/03/03,1073000,855510,0.79,0.84,0.78,0.83,+0.03,15
105/03/04,272000,220270,0.81,0.82,0.80,0.80,-0.03,5
105/03/07,24000,19300,0.80,0.81,0.80,0.81,+0.01,4
105/03/08,112000,89110,0.81,0.83,0.76,0.76,-0.05,7
105/03/09,143000,111340,0.78,0.78,0.77,0.78,+0.02,5
105/03/10,184000,145360,0.79,0.79,0.79,0.79,+0.01,2
105/03/11,204000,158320,0.78,0.78,0.74,0.74,-0.05,5
105/03/14,153000,105030,0.71,0.71,0.68,0.69,-0.05,5
105/03/15,154000,107800,0.70,0.70,0.70,0.70,+0.01,2
105/03/16,414000,290090,0.70,0.71,0.70,0.70,0.00,3
105/03/17,50000,33000,0.66,0.66,0.66,0.66,-0.04,1
105/03/18,0,0,---,---,---,---,---,0
105/03/21,108000,79260,0.72,0.74,0.72,0.72,+0.01,4
105/03/22,613000,474050,0.74,0.86,0.74,0.82,+0.10,10
105/03/23,422000,344960,0.82,0.82,0.81,0.81,-0.01,5
105/03/24,555000,463550,0.83,0.84,0.82,0.84,+0.03,5
105/03/25,505000,420140,0.84,0.84,0.82,0.82,-0.02,5
105/03/28,230000,186250,0.81,0.82,0.80,0.80,-0.02,5
105/03/29,1111000,957380,0.80,0.90,0.80,0.90,+0.10,17
105/03/30,1135000,991310,0.88,0.88,0.86,0.86,-0.04,11
105/03/31,292000,246780,0.84,0.85,0.84,0.84,-0.02,5
105/04/01,210000,178500,0.85,0.85,0.85,0.85,+0.01,3
