106/06/21,640000,515100,0.79,0.82,0.78,0.80,-0.07,16
106/09/12,350000,112600,0.32,0.34,0.32,0.33,+0.02,6
106/09/13,120000,38400,0.32,0.32,0.32,0.32,-0.01,2
106/09/15,100000,31000,0.31,0.31,0.31,0.31,-0.04,1
106/09/18,105000,29500,0.28,0.30,0.28,0.30,-0.01,2
106/09/20,50000,13000,0.26,0.26,0.26,0.26,0.00,1
106/09/21,50000,11000,0.22,0.22,0.22,0.22,-0.04,1
106/09/22,171000,29680,0.20,0.20,0.16,0.16,-0.06,4
106/09/25,45000,6800,0.14,0.16,0.14,0.16,0.00,3
106/09/26,20000,2800,0.14,0.14,0.14,0.14,-0.02,1
106/09/27,0,0,---,---,---,---,---,0
106/09/28,10000,1100,0.11,0.11,0.11,0.11,-0.02,1
106/09/29,0,0,---,---,---,---,---,0
106/09/30,0,0,---,---,---,---,---,0
106/10/03,0,0,---,---,---,---,---,0
106/10/06,10000,1300,0.13,0.13,0.13,0.13,-0.01,1
106/10/11,15000,1950,0.13,0.13,0.13,0.13,0.00,1
106/10/12,10000,1100,0.11,0.11,0.11,0.11,-0.02,1
106/10/13,0,0,---,---,---,---,---,0
106/10/16,0,0,---,---,---,---,---,0
106/10/17,0,0,---,---,---,---,---,0
106/10/18,0,0,---,---,---,---,---,0
106/10/19,0,0,---,---,---,---,---,0
106/10/20,0,0,---,---,---,---,---,0
106/10/23,0,0,---,---,---,---,---,0
106/10/24,0,0,---,---,---,---,---,0
106/10/27,0,0,---,---,---,---,---,0
106/10/30,0,0,---,---,---,---,---,0
