104/07/06,47000,58390,1.23,1.29,1.13,1.13,0.00,7
104/07/07,541000,714750,1.25,1.36,1.24,1.28,+0.15,17
104/07/08,471000,511930,1.25,1.25,0.90,1.03,-0.25,13
104/07/09,341000,372760,0.84,1.34,0.80,1.34,+0.31,9
104/07/13,335000,439660,1.46,1.46,1.10,1.21,-0.13,16
104/07/14,108000,134920,1.24,1.25,1.24,1.25,+0.04,2
104/07/15,314000,353820,1.14,1.14,1.11,1.11,-0.14,4
104/07/16,61000,65010,1.15,1.15,1.06,1.07,-0.04,4
104/07/17,503000,593980,1.13,1.24,1.11,1.24,+0.17,12
104/07/20,279000,356240,1.26,1.38,1.20,1.30,+0.06,12
104/07/21,143000,148660,1.13,1.13,0.92,1.04,-0.26,4
104/07/22,60000,55200,0.92,0.92,0.92,0.92,-0.12,1
104/07/23,202000,152760,0.88,0.88,0.75,0.75,-0.17,3
104/07/24,0,0,---,---,---,---,---,0
104/07/27,10000,6300,0.63,0.63,0.63,0.63,-0.13,1
104/07/28,31000,24510,0.75,0.81,0.75,0.81,+0.18,2
104/07/29,5000,4050,0.81,0.81,0.81,0.81,0.00,1
104/07/30,129000,114680,0.81,0.97,0.80,0.89,+0.08,7
104/07/31,13000,11960,0.92,0.92,0.92,0.92,+0.03,1
104/08/03,42000,30660,0.73,0.73,0.73,0.73,-0.19,1
104/08/04,50000,30540,0.70,0.70,0.48,0.48,-0.25,4
104/08/05,0,0,---,---,---,---,---,0
104/08/06,0,0,---,---,---,---,---,0
104/08/07,0,0,---,---,---,---,---,0
104/08/10,20000,14600,0.73,0.73,0.73,0.73,+0.24,1
104/08/11,0,0,---,---,---,---,---,0
104/08/12,0,0,---,---,---,---,---,0
104/08/13,0,0,---,---,---,---,---,0
104/08/14,70000,36400,0.52,0.52,0.52,0.52,-0.01,2
104/08/17,90000,42700,0.49,0.49,0.47,0.47,-0.05,2
104/08/18,0,0,---,---,---,---,---,0
104/08/19,90000,39600,0.44,0.44,0.44,0.44,-0.02,2
104/08/20,103000,49090,0.47,0.53,0.47,0.52,+0.08,3
104/08/21,0,0,---,---,---,---,---,0
104/08/24,890000,275160,0.36,0.36,0.29,0.31,-0.19,10
104/08/25,491000,151000,0.32,0.32,0.28,0.28,-0.03,4
104/08/26,2000,560,0.28,0.28,0.28,0.28,0.00,1
104/08/27,355000,115950,0.34,0.34,0.29,0.30,+0.02,8
104/08/28,320000,123300,0.34,0.45,0.34,0.45,+0.15,4
104/08/31,0,0,---,---,---,---,---,0
104/09/01,0,0,---,---,---,---,---,0
104/09/02,70000,35700,0.51,0.51,0.51,0.51,+0.04,1
104/09/03,170000,99200,0.56,0.60,0.56,0.60,+0.09,8
104/09/04,192000,115240,0.57,0.64,0.57,0.64,+0.04,3
104/09/07,1181000,753560,0.61,0.70,0.61,0.66,+0.02,53
104/09/08,1614000,1083310,0.70,0.72,0.60,0.61,-0.05,57
104/09/09,953000,679460,0.71,0.77,0.68,0.73,+0.12,29
104/09/10,239000,162870,0.72,0.74,0.64,0.64,-0.09,9
104/09/11,0,0,---,---,---,---,---,0
104/09/14,85000,48900,0.60,0.60,0.55,0.60,-0.04,7
104/09/15,80000,47100,0.60,0.60,0.57,0.57,-0.03,4
104/09/16,765000,466600,0.62,0.65,0.59,0.59,+0.02,22
104/09/17,376000,238710,0.64,0.64,0.58,0.58,-0.01,6
104/09/18,609000,367280,0.61,0.62,0.60,0.62,+0.04,13
104/09/21,53000,28750,0.54,0.55,0.54,0.55,-0.07,5
104/09/22,1448000,1026890,0.56,0.78,0.56,0.77,+0.22,37
104/09/23,1875000,1373880,0.71,0.81,0.68,0.78,+0.01,37
104/09/24,1340000,1046930,0.79,0.84,0.60,0.68,-0.10,31
104/09/25,468000,306690,0.65,0.68,0.59,0.68,0.00,14
104/09/30,1040000,775910,0.68,0.76,0.68,0.76,+0.08,22
104/10/01,1969000,1478190,0.76,0.81,0.70,0.71,-0.05,34
104/10/02,1086000,757880,0.69,0.75,0.66,0.72,+0.01,32
104/10/05,854000,648630,0.75,0.81,0.70,0.70,-0.02,32
104/10/06,880000,602860,0.73,0.73,0.63,0.63,-0.07,25
104/10/07,421000,267700,0.63,0.66,0.59,0.66,+0.03,9
104/10/08,368000,216880,0.67,0.67,0.52,0.52,-0.14,13
104/10/12,406000,181670,0.47,0.47,0.38,0.45,-0.07,10
104/10/13,0,0,---,---,---,---,---,0
104/10/14,410000,221380,0.53,0.56,0.53,0.56,+0.11,7
104/10/15,308000,151040,0.49,0.50,0.48,0.48,-0.08,4
104/10/16,242000,124560,0.54,0.54,0.49,0.49,+0.01,4
104/10/19,0,0,---,---,---,---,---,0
104/10/20,55000,26450,0.53,0.53,0.47,0.47,-0.03,4
104/10/21,130000,51300,0.37,0.40,0.37,0.40,-0.07,4
104/10/22,0,0,---,---,---,---,---,0
104/10/23,80000,28400,0.37,0.37,0.33,0.33,-0.02,2
104/10/26,66000,24060,0.37,0.37,0.36,0.36,+0.03,4
104/10/27,100000,36000,0.36,0.36,0.36,0.36,0.00,2
104/10/28,150000,54700,0.35,0.38,0.33,0.33,-0.03,6
104/10/29,15000,4800,0.33,0.33,0.30,0.30,-0.03,2
