103/09/01,38000,171180,4.50,4.53,4.49,4.53,0.09,10
103/09/02,236000,1071030,4.53,4.60,4.51,4.53,,23
103/09/03,79000,356800,4.50,4.53,4.50,4.51,-0.02,10
103/09/04,135000,622820,4.60,4.64,4.60,4.64,0.13,16
103/09/05,263000,1237150,4.69,4.79,4.69,4.75,0.11,12
103/09/09,31000,148350,4.83,4.83,4.75,4.78,0.03,12
103/09/10,30000,142380,4.78,4.78,4.74,4.75,-0.03,6
103/09/11,169000,808490,4.78,4.83,4.75,4.79,0.04,7
103/09/12,462000,2195490,4.78,4.78,4.73,4.73,-0.06,12
103/09/15,84000,397320,4.73,4.73,4.73,4.73,,6
103/09/16,89000,410890,4.73,4.73,4.60,4.60,-0.13,18
103/09/17,135000,635090,4.67,4.71,4.64,4.64,0.04,7
103/09/18,82000,383350,4.67,4.70,4.67,4.69,0.05,9
103/09/19,656000,3097390,4.71,4.74,4.70,4.71,0.02,16
103/09/22,21000,98370,4.69,4.70,4.68,4.68,-0.03,5
103/09/23,5142000,23822450,4.66,4.68,4.63,4.68,,43
103/09/24,520000,2431600,4.71,4.71,4.65,4.65,-0.03,9
103/09/25,16000,72060,4.56,4.56,4.47,4.47,-0.18,10
103/09/26,234000,1034390,4.47,4.47,4.40,4.40,-0.07,11
103/09/29,4000,17490,4.39,4.39,4.36,4.36,-0.04,3
103/09/30,24000,101850,4.33,4.33,4.20,4.20,-0.16,10
103/10/01,2000,8700,4.35,4.35,4.35,4.35,0.15,1
103/10/02,18000,75790,4.25,4.25,4.20,4.22,-0.13,8
103/10/03,11000,47780,4.28,4.35,4.28,4.35,0.13,2
103/10/06,0,0,--,--,--,--,,0
103/10/07,6000,25800,4.35,4.35,4.29,4.29,X,2
103/10/08,13000,55520,4.27,4.28,4.27,4.28,-0.01,2
103/10/09,6000,26070,4.35,4.35,4.32,4.32,0.04,2
103/10/13,3000,12800,4.28,4.28,4.26,4.26,-0.06,2
103/10/14,0,0,--,--,--,--,,0
103/10/15,2000,8300,4.15,4.15,4.15,4.15,X,2
103/10/16,12000,48880,4.09,4.09,4.07,4.07,-0.08,2
103/10/17,8000,32560,4.07,4.07,4.07,4.07,,2
103/10/20,14000,57720,4.13,4.13,4.12,4.12,0.05,3
103/10/21,0,0,--,--,--,--,,0
103/10/22,0,0,--,--,--,--,,0
103/10/23,5000,20770,4.14,4.18,4.14,4.17,X,3
103/10/24,3000,12490,4.19,4.19,4.15,4.15,-0.02,3
103/10/27,15000,63150,4.21,4.21,4.21,4.21,0.06,2
103/10/28,1000,4350,4.35,4.35,4.35,4.35,0.14,1
103/10/29,3000,13160,4.39,4.39,4.38,4.38,0.03,2
103/10/30,9000,39190,4.35,4.39,4.35,4.39,0.01,2
103/10/31,19000,84150,4.40,4.45,4.40,4.45,0.06,7
103/11/03,34000,150760,4.42,4.46,4.42,4.46,0.01,7
103/11/04,17000,75990,4.47,4.47,4.47,4.47,0.01,3
103/11/05,0,0,--,--,--,--,,0
103/11/06,10000,44100,4.41,4.41,4.41,4.41,X,1
103/11/07,10000,44400,4.44,4.44,4.44,4.44,0.03,2
103/11/10,0,0,--,--,--,--,,0
103/11/11,1000,4490,4.49,4.49,4.49,4.49,X,1
103/11/12,0,0,--,--,--,--,,0
103/11/13,0,0,--,--,--,--,,0
103/11/14,15000,65520,4.36,4.37,4.36,4.37,X,3
103/11/17,0,0,--,--,--,--,,0
103/11/18,32000,136640,4.27,4.27,4.27,4.27,X,4
103/11/19,0,0,--,--,--,--,,0
103/11/20,2000,8620,4.31,4.31,4.31,4.31,X,2
103/11/21,4000,17520,4.38,4.38,4.38,4.38,0.07,1
