104/11/03,124000,132600,1.05,1.07,1.05,1.07,0.00,3
104/11/04,352000,365220,1.02,1.05,1.02,1.04,-0.03,6
104/11/05,582000,597600,1.01,1.06,0.99,1.05,+0.01,11
104/11/06,265000,298000,1.08,1.15,1.07,1.08,+0.03,16
104/11/09,65000,61620,0.97,0.97,0.88,0.88,-0.20,8
104/11/10,49000,43120,0.88,0.88,0.88,0.88,0.00,2
104/11/11,20000,18100,0.88,0.93,0.88,0.93,+0.05,2
104/11/12,71000,60910,0.85,0.89,0.85,0.89,-0.04,3
104/11/13,80000,73600,0.92,0.92,0.92,0.92,+0.03,3
104/11/16,43000,37840,0.88,0.88,0.88,0.88,-0.04,1
104/11/17,0,0,---,---,---,---,---,0
104/11/18,0,0,---,---,---,---,---,0
104/11/19,135000,121700,0.90,0.92,0.90,0.92,+0.03,5
104/11/20,149000,145120,0.95,0.99,0.92,0.92,0.00,16
104/11/23,57000,50830,0.89,0.91,0.89,0.91,-0.01,3
104/11/24,162000,136020,0.86,0.86,0.83,0.83,-0.08,5
104/11/25,122000,106010,0.87,0.89,0.84,0.84,+0.01,5
104/11/26,141000,128150,0.86,0.94,0.85,0.94,+0.10,6
104/11/27,179000,168170,0.95,0.98,0.92,0.94,0.00,16
104/11/30,39000,32660,0.84,0.84,0.83,0.84,-0.10,4
104/12/01,60000,51600,0.87,0.87,0.85,0.85,+0.01,4
104/12/02,44000,37880,0.85,0.88,0.85,0.86,+0.01,5
104/12/03,228000,200760,0.83,0.92,0.83,0.88,+0.02,15
104/12/04,238000,199860,0.84,0.89,0.81,0.84,-0.04,20
104/12/07,544000,473480,0.86,0.89,0.86,0.89,+0.05,18
104/12/08,533000,480070,0.92,0.92,0.87,0.87,-0.02,44
104/12/09,6000,4980,0.83,0.83,0.83,0.83,-0.04,1
104/12/10,0,0,---,---,---,---,---,0
104/12/11,0,0,---,---,---,---,---,0
104/12/14,20000,12400,0.62,0.62,0.62,0.62,-0.05,1
104/12/15,0,0,---,---,---,---,---,0
104/12/16,20000,13200,0.66,0.66,0.66,0.66,+0.01,1
