100/08/16,50000,31500,0.63,0.63,0.63,0.63,0.00,2
100/11/07,11000,760,0.06,0.07,0.06,0.07,+0.02,2
100/11/08,0,0,0.00,0.00,0.00,0.00,---,0
100/11/09,169000,11330,0.07,0.07,0.06,0.07,0.00,4
100/11/10,17000,850,0.05,0.05,0.05,0.05,-0.02,3
100/11/11,0,0,0.00,0.00,0.00,0.00,---,0
100/11/14,0,0,----,----,----,---,---,0
100/11/15,3000,120,0.04,0.04,0.04,0.04,-0.01,1
100/11/16,0,0,---,---,---,---,---,0
100/11/17,0,0,---,---,---,---,---,0
100/11/18,6000,180,0.03,0.03,0.03,0.03,-0.01,6
100/11/21,0,0,---,---,---,---,---,0
100/11/22,1000,30,0.03,0.03,0.03,0.03,0.00,1
100/11/23,0,0,---,---,---,---,---,0
100/11/24,0,0,---,---,---,---,---,0
100/11/25,2000,50,0.02,0.03,0.02,0.03,0.00,2
100/11/28,81000,3240,0.04,0.04,0.04,0.04,+0.01,3
100/11/29,8000,240,0.03,0.03,0.03,0.03,-0.01,2
100/11/30,0,0,---,---,---,---,---,0
100/12/01,90000,2700,0.03,0.03,0.03,0.03,0.00,2
100/12/02,0,0,---,---,---,---,---,0
100/12/05,0,0,---,---,---,---,---,0
100/12/06,123000,1470,0.02,0.02,0.01,0.02,-0.01,5
100/12/07,70000,1400,0.02,0.02,0.02,0.02,0.00,4
100/12/08,17000,170,0.01,0.01,0.01,0.01,-0.01,2
100/12/09,78000,1560,0.02,0.02,0.02,0.02,+0.01,4
100/12/12,0,0,---,---,---,---,---,0
100/12/13,0,0,---,---,---,---,---,0
100/12/14,0,0,---,---,---,---,---,0
100/12/15,0,0,---,---,---,---,---,0
100/12/16,0,0,---,---,---,---,---,0
100/12/19,99000,990,0.01,0.01,0.01,0.01,-0.01,1
100/12/20,115000,1150,0.01,0.01,0.01,0.01,0.00,2
100/12/21,55000,550,0.01,0.01,0.01,0.01,0.00,1
100/12/22,0,0,---,---,---,---,---,0
100/12/23,189000,1890,0.01,0.01,0.01,0.01,0.00,3
100/12/26,107000,1070,0.01,0.01,0.01,0.01,0.00,2
100/12/27,0,0,---,---,---,---,---,0
100/12/28,0,0,---,---,---,---,---,0
100/12/29,0,0,---,---,---,---,---,0
100/12/30,427000,4270,0.01,0.01,0.01,0.01,0.00,7
101/01/02,0,0,---,---,---,---,---,0
101/01/03,0,0,---,---,---,---,---,0
101/01/04,0,0,---,---,---,---,---,0
101/01/05,0,0,---,---,---,---,---,0
101/01/06,0,0,---,---,---,---,---,0
101/01/09,0,0,---,---,---,---,---,0
101/01/10,0,0,---,---,---,---,---,0
101/01/11,0,0,---,---,---,---,---,0
101/01/12,30000,300,0.01,0.01,0.01,0.01,0.00,1
101/01/13,0,0,---,---,---,---,---,0
101/01/16,31000,310,0.01,0.01,0.01,0.01,0.00,1
101/01/17,0,0,---,---,---,---,---,0
101/01/18,0,0,---,---,---,---,---,0
101/01/30,0,0,---,---,---,---,---,0
101/01/31,100000,1000,0.01,0.01,0.01,0.01,0.00,3
101/02/01,39000,390,0.01,0.01,0.01,0.01,0.00,2
101/02/02,0,0,---,---,---,---,---,0
101/02/03,0,0,---,---,---,---,---,0
101/02/04,0,0,---,---,---,---,---,0
101/02/06,0,0,---,---,---,---,---,0
101/02/07,99000,990,0.01,0.01,0.01,0.01,0.00,1
101/02/08,0,0,---,---,---,---,---,0
101/02/09,0,0,---,---,---,---,---,0
101/02/10,0,0,---,---,---,---,---,0
101/02/13,67000,3350,0.05,0.05,0.05,0.05,+0.04,4
101/02/14,0,0,---,---,---,---,---,0
101/02/15,0,0,---,---,---,---,---,0
101/02/16,3000,120,0.04,0.04,0.04,0.04,+0.01,1
101/02/17,0,0,---,---,---,---,---,0
101/02/20,0,0,---,---,---,---,---,0
101/02/21,0,0,---,---,---,---,---,0
101/02/22,0,0,---,---,---,---,---,0
101/02/23,145000,1450,0.01,0.01,0.01,0.01,-0.03,3
101/02/24,0,0,---,---,---,---,---,0
101/02/29,0,0,---,---,---,---,---,0
101/03/01,289000,2890,0.01,0.01,0.01,0.01,0.00,4
101/03/02,103000,1030,0.01,0.01,0.01,0.01,0.00,3
101/03/03,0,0,---,---,---,---,---,0
101/03/05,0,0,---,---,---,---,---,0
101/03/06,0,0,---,---,---,---,---,0
101/03/07,0,0,---,---,---,---,---,0
101/03/08,0,0,---,---,---,---,---,0
101/03/09,0,0,---,---,---,---,---,0
101/03/12,0,0,---,---,---,---,---,0
101/03/13,272000,2720,0.01,0.01,0.01,0.01,0.00,4
