106/04/21,0,0,---,---,---,---,---,0
106/04/24,181000,297100,1.64,1.66,1.64,1.66,+0.07,12
106/04/25,191000,302020,1.58,1.61,1.57,1.61,-0.05,9
106/04/26,5000,7950,1.59,1.59,1.59,1.59,-0.02,1
106/04/27,124000,194870,1.57,1.59,1.56,1.56,-0.03,8
106/04/28,289000,402860,1.40,1.47,1.32,1.47,-0.09,6
106/05/02,250000,370540,1.47,1.50,1.47,1.47,0.00,11
106/05/03,114000,158710,1.41,1.42,1.32,1.32,-0.15,8
106/05/04,45000,54570,1.20,1.23,1.20,1.23,-0.09,6
106/05/05,236000,299720,1.27,1.27,1.27,1.27,+0.04,5
106/05/08,201000,237780,1.23,1.23,1.15,1.20,-0.07,10
106/05/09,935000,1247570,1.26,1.36,1.26,1.36,+0.16,17
106/05/10,633000,797080,1.27,1.27,1.23,1.23,-0.13,17
106/05/11,371000,435620,1.15,1.22,1.11,1.22,-0.01,16
106/05/12,329000,390750,1.19,1.21,1.17,1.21,-0.01,9
106/05/15,74000,89160,1.20,1.23,1.20,1.23,+0.02,2
106/05/16,610000,763220,1.20,1.27,1.20,1.26,+0.03,13
106/05/17,238000,291360,1.19,1.23,1.19,1.23,-0.03,5
106/05/18,290000,366000,1.28,1.28,1.26,1.26,+0.03,11
106/05/19,0,0,---,---,---,---,---,0
106/05/22,67000,78660,1.18,1.18,1.14,1.14,-0.03,2
106/05/23,271000,289070,1.05,1.08,1.03,1.08,-0.06,6
106/05/24,695000,727530,1.05,1.07,0.97,1.07,-0.01,15
106/05/25,691000,695820,1.00,1.02,0.99,1.02,-0.05,14
106/05/26,76000,80560,1.06,1.06,1.06,1.06,+0.04,2
106/05/31,620000,676990,1.06,1.11,1.04,1.11,+0.05,16
106/06/01,606000,639640,1.08,1.11,1.03,1.11,0.00,12
106/06/02,310000,328880,1.08,1.08,1.03,1.03,-0.08,11
106/06/03,116000,119900,1.04,1.04,1.01,1.01,-0.02,5
106/06/05,78000,77800,1.00,1.00,0.99,0.99,-0.02,2
106/06/06,243000,250290,1.03,1.03,1.03,1.03,+0.04,3
106/06/07,314000,327320,1.05,1.05,1.03,1.05,+0.02,8
106/06/08,81000,83030,1.02,1.03,1.02,1.03,-0.02,4
106/06/09,545000,601510,1.08,1.13,1.08,1.12,+0.09,10
106/06/12,669000,748390,1.11,1.18,1.09,1.18,+0.06,17
106/06/21,187000,214520,1.14,1.15,1.14,1.15,+0.02,3
106/09/12,15000,9750,0.65,0.65,0.65,0.65,-0.02,1
106/09/13,75000,39750,0.61,0.61,0.48,0.51,-0.14,5
106/09/15,105000,64200,0.56,0.67,0.56,0.64,+0.05,6
106/09/18,155000,105000,0.60,0.74,0.60,0.72,+0.08,11
106/09/20,35000,22800,0.66,0.66,0.63,0.63,-0.06,3
106/09/21,15000,8550,0.57,0.57,0.57,0.57,-0.06,1
106/09/22,15000,8250,0.55,0.55,0.55,0.55,-0.02,1
106/09/25,15000,7800,0.52,0.52,0.52,0.52,-0.03,1
106/09/26,60000,32100,0.50,0.57,0.50,0.57,+0.05,4
