106/05/26,78323,3476352,44.40,44.50,44.30,44.45,+0.05,74
106/05/25,281847,12451698,44.00,44.55,44.00,44.40,+0.30,175
106/05/24,186466,8201919,44.15,44.15,43.90,44.10,-0.05,137
106/05/23,92901,4105620,44.10,44.30,44.10,44.15,+0.15,88
106/05/22,99024,4358706,44.10,44.10,43.95,44.00,+0.10,65
106/05/19,77668,3405872,44.00,44.00,43.75,43.90,0.00,69
106/05/18,113846,4989531,43.55,44.00,43.55,43.90,-0.10,95
106/05/17,147747,6492668,43.95,44.05,43.85,44.00,+0.15,112
106/05/16,183611,8052170,43.70,44.00,43.70,43.85,+0.05,136
106/05/15,450367,19731288,44.00,44.00,43.70,43.80,-0.35,295
106/05/12,860750,38059671,44.65,44.70,44.05,44.15,-0.95,537
106/05/11,73302,3310812,45.10,45.45,45.05,45.10,0.00,58
106/05/10,70768,3192010,45.00,45.45,45.00,45.10,+0.10,54
106/05/09,215575,9721239,45.70,45.70,44.60,45.00,-0.70,142
106/05/08,124045,5683157,45.90,46.00,45.60,45.70,+0.10,111
106/05/05,134494,6148695,45.95,45.95,45.55,45.60,-0.35,84
106/05/04,117256,5407547,46.10,46.25,45.95,45.95,-0.05,88
106/05/03,605583,28121118,46.50,46.75,46.00,46.00,0.00,286
106/05/02,289129,13237534,45.30,46.00,45.30,46.00,+0.90,189
106/04/28,91411,4118630,45.15,45.15,45.00,45.10,-0.05,74
106/04/27,58495,2634215,45.15,45.15,44.90,45.15,0.00,66
106/04/26,110344,4992042,45.50,45.50,45.05,45.15,-0.20,105
106/04/25,140392,6330859,44.60,45.40,44.60,45.35,+0.75,171
106/04/24,82419,3683518,45.10,45.10,44.60,44.60,+0.05,95
106/04/21,107603,4801937,44.65,44.80,44.55,44.55,0.00,105
106/04/20,237993,10641383,44.85,44.85,44.55,44.55,-0.30,142
106/04/19,260556,11644577,44.70,44.85,44.50,44.85,+0.20,114
106/04/18,100373,4485096,44.80,44.95,44.60,44.65,+0.05,83
106/04/17,210665,9399775,44.95,45.15,44.40,44.60,-0.20,168
106/04/14,433907,19469021,44.75,45.40,44.75,44.80,-0.75,305
106/04/13,217613,9934262,45.60,45.80,45.55,45.55,-0.05,192
106/04/12,258417,11809954,45.80,46.00,45.60,45.60,-0.20,188
106/04/11,219325,10068283,46.25,46.30,45.65,45.80,-0.45,168
106/04/10,323793,14910628,46.00,46.25,45.90,46.25,+0.25,241
106/04/07,188848,8689625,46.10,46.20,45.90,46.00,+0.05,150
106/04/06,251107,11551806,46.10,46.20,45.90,45.95,+0.05,191
106/04/05,211921,9755016,45.85,46.40,45.85,45.90,0.00,183
106/03/31,283199,13017704,46.10,46.10,45.90,45.90,-0.15,221
106/03/30,163195,7520332,46.10,46.30,46.00,46.05,-0.05,122
106/03/29,166221,7657705,46.30,46.40,45.90,46.10,-0.05,158
106/03/28,353395,16326111,46.45,46.60,45.80,46.15,-0.05,255
106/03/27,365284,16997379,46.55,46.85,46.20,46.20,-0.35,272
106/03/24,558068,26116756,47.05,47.25,46.50,46.55,-0.45,357
106/03/23,1193185,56072612,46.45,47.50,46.30,47.00,+0.90,749
106/03/22,167504,7711129,46.20,46.20,45.90,46.10,-0.10,123
106/03/21,283663,13119523,46.05,46.70,45.90,46.20,+0.15,188
106/03/20,185182,8546572,46.25,46.35,45.90,46.05,-0.20,140
106/03/17,201967,9309982,45.80,46.35,45.70,46.25,+0.45,157
106/03/16,134875,6190858,46.15,46.15,45.80,45.80,0.00,109
106/03/15,169259,7776903,45.80,46.25,45.80,45.80,0.00,121
106/03/14,141374,6466673,45.65,45.80,45.65,45.80,+0.10,102
106/03/13,190155,8663113,45.45,45.70,45.40,45.70,+0.25,124
106/03/10,239002,10857379,45.60,45.60,45.30,45.45,-0.35,187
106/03/09,205309,9404859,46.00,46.05,45.60,45.80,-0.30,144
106/03/08,135653,6257847,46.30,46.30,46.05,46.10,-0.20,121
106/03/07,146144,6754751,45.80,46.40,45.80,46.30,+0.35,125
