106/05/26,311199,16004876,47.90,51.90,47.50,51.90,+4.70,188
106/05/25,5000,235050,46.80,47.20,46.75,47.20,+0.70,5
106/05/24,4000,186100,46.60,46.60,46.50,46.50,+0.70,4
106/05/23,3035,139387,46.00,46.00,45.80,45.80,+0.20,4
106/05/22,2215,100520,45.60,45.60,45.60,45.60,+0.10,5
106/05/19,19266,867602,45.00,45.50,45.00,45.50,+0.50,11
106/05/18,145,6474,---,---,---,---,---,1
106/05/17,8100,366245,46.10,46.10,45.00,45.00,-1.20,7
106/05/16,3000,138750,46.30,46.30,46.20,46.20,+0.25,3
106/05/15,3000,136450,45.00,45.95,45.00,45.95,+1.15,3
106/05/12,10000,448100,44.90,44.90,44.80,44.80,0.00,3
106/05/11,8190,367237,44.95,44.95,44.80,44.80,-1.70,6
106/05/10,8170,374733,47.20,47.20,43.85,46.50,-0.30,12
106/05/09,17000,781700,47.00,47.00,42.80,46.80,+0.30,16
106/05/08,1000,46500,46.50,46.50,46.50,46.50,+0.50,1
106/05/05,7,315,---,---,---,---,---,1
106/05/04,0,0,---,---,---,---,---,0
106/05/03,0,0,---,---,---,---,---,0
106/05/02,6000,276000,46.00,46.00,46.00,46.00,-0.20,6
106/04/28,0,0,---,---,---,---,---,0
106/04/27,5000,231000,46.20,46.20,46.20,46.20,+0.90,5
106/04/26,18015,815875,45.50,45.50,45.20,45.30,-0.70,11
106/04/25,60045,2745997,46.00,46.70,44.30,46.00,-1.50,49
106/04/24,352000,16838150,45.95,49.05,45.95,47.50,+2.90,78
106/04/21,2449,109356,45.00,45.00,44.60,44.60,-2.10,3
106/04/20,10000,464900,45.90,47.00,45.90,46.70,+2.70,10
106/04/19,8000,352950,44.00,44.95,44.00,44.00,-0.50,6
106/04/18,0,0,---,---,---,---,---,0
106/04/17,0,0,---,---,---,---,---,0
106/04/14,1000,44500,44.50,44.50,44.50,44.50,-0.40,1
106/04/13,0,0,---,---,---,---,---,0
106/04/12,0,0,---,---,---,---,---,0
106/04/11,2000,89500,44.50,45.00,44.50,45.00,-0.30,2
106/04/10,5000,225650,45.05,45.30,45.00,45.30,+0.30,5
106/04/07,3000,137000,46.00,46.00,45.00,45.00,0.00,3
106/04/06,1000,45000,45.00,45.00,45.00,45.00,-2.00,1
106/04/05,1001,47047,47.00,47.00,47.00,47.00,-0.15,2
106/03/31,2118,99460,47.00,47.15,47.00,47.15,+0.65,4
106/03/30,2030,94375,46.50,46.50,46.50,46.50,-0.35,2
106/03/29,7400,352100,48.00,48.00,46.85,46.85,+1.25,6
106/03/28,145,6249,---,---,---,---,---,1
106/03/27,0,0,---,---,---,---,---,0
106/03/24,2072,94724,46.00,46.00,45.60,45.60,-1.00,3
106/03/23,3000,139800,46.60,46.60,46.60,46.60,+0.05,1
106/03/22,0,0,---,---,---,---,---,0
106/03/21,2000,93000,46.50,46.50,46.50,46.50,-0.30,2
106/03/20,17168,814028,47.50,47.50,46.80,46.80,-0.70,12
106/03/17,0,0,---,---,---,---,---,0
106/03/16,2832,133479,47.50,47.50,47.50,47.50,-0.50,3
106/03/15,13000,621200,47.60,48.00,47.60,48.00,+0.40,13
106/03/14,7035,334660,47.55,47.60,47.55,47.60,+0.05,7
106/03/13,12000,569900,47.50,47.55,47.30,47.55,+0.05,12
106/03/10,4000,185300,46.20,47.50,45.80,47.50,-0.50,4
106/03/09,5031,232827,46.00,48.00,45.80,48.00,+2.00,6
106/03/08,4376,197738,44.50,46.00,44.50,46.00,-2.00,6
106/03/07,1072,51286,48.00,48.00,48.00,48.00,+0.80,2
106/03/06,0,0,---,---,---,---,---,0
106/03/03,1000,47200,47.20,47.20,47.20,47.20,-0.30,1
106/03/02,0,0,---,---,---,---,---,0
106/03/01,0,0,---,---,---,---,---,0
106/02/24,5072,240768,47.70,47.70,47.20,47.20,-0.60,6
106/02/23,12000,572700,47.70,47.80,47.50,47.80,+0.10,7
106/02/22,4000,190800,47.70,47.70,47.70,47.70,0.00,4
