106/05/26,5942,162674,27.70,27.70,27.20,27.70,0.00,7
106/05/25,0,0,---,---,---,---,---,0
106/05/24,4000,110650,27.65,27.70,27.65,27.70,+0.05,4
106/05/23,2000,55300,27.65,27.65,27.65,27.65,0.00,2
106/05/22,1000,27650,27.65,27.65,27.65,27.65,0.00,1
106/05/19,0,0,---,---,---,---,---,0
106/05/18,1000,27650,27.65,27.65,27.65,27.65,-0.10,1
106/05/17,3000,83200,27.95,27.95,27.50,27.75,+0.10,3
106/05/16,0,0,---,---,---,---,---,0
106/05/15,8000,221950,27.25,28.00,27.25,27.65,-1.05,8
106/05/12,1000,28700,28.70,28.70,28.70,28.70,+0.70,1
106/05/11,1000,28000,28.00,28.00,28.00,28.00,-0.15,1
106/05/10,10714,293463,27.25,28.15,27.25,28.15,-0.40,7
106/05/09,7062,201492,29.00,29.00,28.00,28.55,-1.85,4
106/05/08,2367,71506,30.50,30.50,30.40,30.40,+2.40,3
106/05/05,0,0,---,---,---,---,---,0
106/05/04,2000,56700,28.35,28.35,28.35,28.35,0.00,2
106/05/03,20000,548650,27.60,28.35,27.00,28.35,0.00,7
106/05/02,2000,55650,27.30,28.35,27.30,28.35,+0.15,2
106/04/28,0,0,---,---,---,---,---,0
106/04/27,299,8372,---,---,---,---,---,1
106/04/26,15870,446300,28.05,28.20,28.05,28.20,+0.40,11
106/04/25,88,2376,---,---,---,---,---,1
106/04/24,26089,709853,27.30,27.80,27.00,27.80,-0.20,14
106/04/21,20007,548094,28.25,28.25,27.00,28.00,-0.45,11
106/04/20,2000,57100,28.65,28.65,28.45,28.45,+0.05,2
106/04/19,2009,57148,28.50,28.50,28.40,28.40,-0.60,3
106/04/18,10007,285194,28.30,29.00,28.30,29.00,0.00,9
106/04/17,9000,261300,29.30,29.30,29.00,29.00,-0.40,5
106/04/14,3000,87500,28.80,29.40,28.80,29.40,0.00,3
106/04/13,3000,88200,29.40,29.40,29.40,29.40,+0.10,2
106/04/12,8001,235229,29.50,29.50,29.30,29.30,0.00,5
106/04/11,0,0,---,---,---,---,---,0
106/04/10,16001,470629,29.50,29.50,29.30,29.30,-0.20,9
106/04/07,18000,530300,29.25,29.60,29.25,29.50,+0.25,11
106/04/06,1003,29334,29.25,29.25,29.25,29.25,-0.25,4
106/04/05,7010,206190,29.50,29.50,29.20,29.50,0.00,13
106/03/31,9000,265500,29.50,29.50,29.50,29.50,-0.85,4
106/03/30,17000,495450,28.85,30.35,28.85,30.35,+0.60,9
106/03/29,2000,60600,30.85,30.85,29.75,29.75,+0.15,2
106/03/28,6188,182964,29.60,29.60,29.50,29.60,0.00,4
106/03/27,4150,122765,29.60,29.60,29.60,29.60,0.00,4
106/03/24,2000,59200,29.60,29.60,29.60,29.60,-0.40,2
106/03/23,1073,32087,30.00,30.00,30.00,30.00,-0.05,2
106/03/22,1000,30050,30.05,30.05,30.05,30.05,+0.20,1
106/03/21,0,0,---,---,---,---,---,0
106/03/20,254,7289,---,---,---,---,---,1
106/03/17,3000,89700,29.95,29.95,29.85,29.85,-0.55,3
106/03/16,7300,220770,30.90,30.90,29.65,30.40,+0.35,8
106/03/15,8825,263475,30.05,30.05,29.55,30.05,-1.50,10
106/03/14,4000,121850,30.35,31.55,29.90,31.55,-0.45,4
106/03/13,1075,34385,32.00,32.00,32.00,32.00,+2.15,2
106/03/10,0,0,---,---,---,---,---,0
106/03/09,0,0,---,---,---,---,---,0
106/03/08,1000,30750,30.75,30.75,30.75,30.75,+0.30,1
106/03/07,1000,30450,30.45,30.45,30.45,30.45,+1.10,1
106/03/06,3000,88050,29.35,29.35,29.35,29.35,-0.90,3
106/03/03,3000,89450,29.60,30.25,29.60,30.25,-0.05,2
106/03/02,0,0,---,---,---,---,---,0
106/03/01,2015,61086,30.30,30.35,30.30,30.35,+0.70,3
106/02/24,1000,29650,29.65,29.65,29.65,29.65,-0.45,1
106/02/23,0,0,---,---,---,---,---,0
106/02/22,7000,208550,29.70,30.10,29.70,30.10,-0.05,6
106/02/21,16250,484949,30.50,30.50,29.30,30.15,0.00,17
106/02/20,2000,60550,30.40,30.40,30.15,30.15,-0.35,2
106/02/18,40,1232,---,---,---,---,---,1
106/02/17,7000,212400,29.45,30.80,29.45,30.80,-0.15,7
106/02/16,1072,33081,30.95,30.95,30.95,30.95,+1.55,2
106/02/15,15000,441000,29.40,29.40,29.40,29.40,0.00,2
106/02/14,5172,152022,29.40,29.40,29.40,29.40,-0.60,2
