106/05/26,0,0,---,---,---,---,---,0
106/05/25,5000,161450,32.15,32.85,32.15,32.85,+0.70,3
106/05/24,3100,100244,32.70,32.70,32.15,32.15,+0.05,4
106/05/23,8100,260960,32.20,32.65,32.10,32.10,0.00,7
106/05/22,3000,98200,33.05,33.05,32.10,32.10,-0.95,3
106/05/19,35220,1106778,31.00,33.05,31.00,33.05,+1.50,12
106/05/18,8000,252700,31.70,31.70,31.55,31.55,-0.05,6
106/05/17,30000,947900,31.60,31.60,31.55,31.60,-0.60,16
106/05/16,6000,194150,32.00,33.70,32.00,32.20,+0.55,6
106/05/15,15200,481170,31.70,31.70,31.65,31.65,-0.35,12
106/05/12,10000,317450,31.65,32.00,31.65,32.00,-0.50,7
106/05/11,32000,1026600,32.35,32.50,31.90,32.50,-0.25,14
106/05/10,1000,32750,32.75,32.75,32.75,32.75,-0.20,1
106/05/09,3000,99150,33.10,33.10,32.95,32.95,+0.45,3
106/05/08,3000,97500,32.50,32.50,32.50,32.50,0.00,2
106/05/05,6000,195000,32.50,32.50,32.50,32.50,0.00,4
106/05/04,0,0,---,---,---,---,---,0
106/05/03,2001,65532,33.00,33.00,32.50,32.50,-0.60,3
106/05/02,5150,170367,33.10,33.10,33.10,33.10,+0.05,6
106/04/28,4000,132200,33.10,33.10,33.00,33.05,-0.05,4
106/04/27,6257,207681,33.00,33.80,33.00,33.10,0.00,7
106/04/26,0,0,---,---,---,---,---,0
106/04/25,2102,69826,33.35,33.35,33.10,33.10,0.00,4
106/04/24,0,0,---,---,---,---,---,0
106/04/21,4010,132624,33.10,33.10,33.05,33.10,-0.20,4
106/04/20,7158,236850,33.30,33.30,32.25,33.30,+0.70,9
106/04/19,8170,265822,32.15,32.80,32.15,32.60,-0.20,11
106/04/18,0,0,---,---,---,---,---,0
106/04/17,20,644,---,---,---,---,---,2
106/04/14,6000,196700,32.40,33.00,32.40,33.00,+0.40,5
106/04/13,7000,229850,32.95,33.00,32.60,32.60,-0.40,7
106/04/12,10300,340210,33.05,33.05,33.00,33.00,-0.10,10
106/04/11,4074,134842,33.10,33.10,33.10,33.10,-0.40,5
106/04/10,9000,299650,33.00,33.50,33.00,33.50,-0.10,7
106/04/07,11000,370950,34.00,34.35,33.50,33.60,-0.05,10
106/04/06,1000,33650,33.65,33.65,33.65,33.65,+0.05,1
106/04/05,3102,105346,34.10,34.20,33.60,33.60,+0.10,6
106/03/31,2000,67000,33.50,33.50,33.50,33.50,0.00,2
106/03/30,2000,67000,33.50,33.50,33.50,33.50,-0.30,2
106/03/29,5000,168550,33.50,33.90,33.50,33.80,+0.20,5
106/03/28,4000,134600,33.50,34.00,33.50,33.60,-0.05,3
106/03/27,12000,407450,33.70,34.45,33.65,33.65,-0.05,10
106/03/24,13650,460600,34.35,34.35,33.70,33.70,0.00,16
106/03/23,101350,3459265,35.50,35.50,33.65,33.70,-1.95,61
106/03/22,44000,1576850,34.40,37.80,34.05,35.65,+1.15,33
106/03/21,19341,669325,35.00,35.25,34.15,34.50,+0.85,22
106/03/20,1030,34667,33.65,33.65,33.65,33.65,-0.25,2
106/03/17,26150,888730,33.55,34.45,33.55,33.90,+0.70,16
106/03/16,3030,100605,33.20,33.20,33.20,33.20,+0.05,3
106/03/15,20000,666400,33.00,33.45,33.00,33.15,-0.35,14
106/03/14,2000,66650,33.15,33.50,33.15,33.50,+0.10,2
106/03/13,4120,137244,33.20,33.40,33.20,33.40,+0.30,6
106/03/10,2200,72580,33.00,33.10,33.00,33.10,0.00,4
106/03/09,4100,135510,33.00,33.10,33.00,33.10,+0.10,6
106/03/08,4154,137128,33.00,33.00,33.00,33.00,-0.30,5
106/03/07,0,0,---,---,---,---,---,0
106/03/06,0,0,---,---,---,---,---,0
106/03/03,4150,140000,33.50,33.95,33.50,33.65,+0.15,5
106/03/02,1150,38450,33.50,33.50,33.50,33.50,0.00,2
106/03/01,20000,673000,33.00,34.15,33.00,33.50,+0.50,12
106/02/24,10200,336460,33.00,33.00,33.00,33.00,0.00,10
106/02/23,7000,231000,33.00,33.00,33.00,33.00,0.00,4
106/02/22,4000,132000,33.00,33.00,33.00,33.00,0.00,4
106/02/21,23150,764940,33.50,33.50,32.80,33.00,+0.40,14
106/02/20,9000,295000,32.85,32.85,32.60,32.60,-0.20,6
106/02/18,4000,131200,32.80,32.80,32.80,32.80,-0.15,2
106/02/17,6200,204060,32.90,32.95,32.90,32.95,+0.05,7
106/02/16,3000,98900,33.00,33.00,32.90,32.90,-0.60,2
106/02/15,10150,344625,34.45,34.45,33.50,33.50,0.00,11
106/02/14,2050,68640,33.50,33.50,33.50,33.50,-0.30,3
106/02/13,6000,200900,33.30,33.90,33.30,33.80,+0.95,6
106/02/10,10000,328650,32.80,32.90,32.80,32.85,-0.15,9
106/02/09,20000,668150,33.50,34.00,33.00,33.00,-0.50,11
106/02/08,28480,951913,32.85,34.40,32.85,33.50,+1.10,21
106/02/07,13002,417916,32.05,32.40,32.05,32.40,+0.35,7
106/02/06,8320,266504,32.05,32.05,31.55,32.05,+0.50,9
106/02/03,0,0,---,---,---,---,---,0
106/02/02,0,0,---,---,---,---,---,0
106/01/24,6164,194823,31.60,31.65,31.55,31.55,-0.05,8
106/01/23,6100,194090,32.00,32.00,31.60,31.60,-0.05,7
106/01/20,18000,576750,32.20,32.20,31.65,31.65,+0.15,14
106/01/19,1030,32439,31.50,31.50,31.50,31.50,+0.20,2
106/01/18,1000,31300,31.30,31.30,31.30,31.30,-0.20,1
106/01/17,2009,63280,31.50,31.50,31.50,31.50,+0.20,3
106/01/16,4000,125350,31.15,31.45,31.15,31.30,+0.15,4
106/01/13,1000,31150,31.15,31.15,31.15,31.15,-0.05,1
106/01/12,4000,124400,31.00,31.20,31.00,31.20,0.00,4
106/01/11,5070,158684,31.10,31.50,31.10,31.20,-0.30,7
106/01/10,5000,157550,31.55,31.55,31.50,31.50,-0.05,5
106/01/09,4000,126200,31.55,31.55,31.55,31.55,0.00,4
106/01/06,3000,94450,31.45,31.55,31.45,31.55,-0.20,3
106/01/05,3614,114434,31.90,31.90,31.75,31.75,-0.15,4
106/01/04,9000,290150,33.50,33.50,31.90,31.90,-1.60,7
106/01/03,3754,125229,33.50,33.50,33.50,33.50,+2.05,8
