106/05/25,255601,3920345,15.25,15.70,15.20,15.20,-1.50,54
106/05/24,24001,388816,16.20,16.70,16.15,16.70,-0.65,9
106/05/23,2000,34700,17.35,17.35,17.35,17.35,0.00,2
106/05/22,0,0,---,---,---,---,---,0
106/05/19,0,0,---,---,---,---,---,0
106/05/18,0,0,---,---,---,---,---,0
106/05/17,1820,31604,17.50,17.50,17.50,17.50,0.00,3
106/05/16,0,0,---,---,---,---,---,0
106/05/15,1000,17500,17.50,17.50,17.50,17.50,0.00,1
106/05/12,10000,177500,18.00,18.00,17.50,17.50,-0.50,3
106/05/11,6000,106550,16.55,18.00,16.55,18.00,+0.85,2
106/05/10,0,0,---,---,---,---,---,0
106/05/09,0,0,---,---,---,---,---,0
106/05/08,0,0,---,---,---,---,---,0
106/05/05,31000,530850,17.20,17.20,17.10,17.15,0.00,7
106/05/04,1001,17166,17.15,17.15,17.15,17.15,+0.05,2
106/05/03,4700,80610,17.35,17.35,17.10,17.10,-0.10,4
106/05/02,1000,17200,17.20,17.20,17.20,17.20,-0.15,1
106/04/28,4001,69367,17.30,17.35,17.30,17.35,+0.30,5
106/04/27,17520,296660,16.50,17.35,16.50,17.05,-0.25,10
106/04/26,1000,17300,17.30,17.30,17.30,17.30,-1.35,1
106/04/25,201,3396,---,---,---,---,---,1
106/04/24,4004,75073,18.75,18.75,18.75,18.75,+1.60,5
106/04/21,0,0,---,---,---,---,---,0
106/04/20,0,0,---,---,---,---,---,0
106/04/19,5004,85817,17.15,17.15,17.15,17.15,-0.70,3
106/04/18,0,0,---,---,---,---,---,0
106/04/17,1004,17920,17.85,17.85,17.85,17.85,+0.05,2
106/04/14,1000,17800,17.80,17.80,17.80,17.80,0.00,1
106/04/13,4005,70695,17.10,18.00,17.10,17.80,-0.20,9
106/04/12,46000,829000,19.00,19.00,18.00,18.00,-1.00,8
106/04/11,38001,723570,18.60,19.10,18.60,19.00,-0.20,13
106/04/10,3001,53419,17.10,19.20,17.10,19.20,+0.90,4
106/04/07,1,18,---,---,---,---,---,1
106/04/06,10004,183072,18.30,18.30,18.30,18.30,+0.30,6
106/04/05,73000,1348350,18.60,18.60,18.00,18.00,-1.00,16
106/03/31,13402,255818,19.50,19.50,19.00,19.00,-0.75,8
106/03/30,4100,80973,19.75,19.75,19.75,19.75,0.00,6
