106/05/26,11000,347000,32.00,32.00,31.50,31.50,-0.40,2
106/05/25,0,0,---,---,---,---,---,0
106/05/24,0,0,---,---,---,---,---,0
106/05/23,0,0,---,---,---,---,---,0
106/05/22,29000,933800,32.60,32.60,31.90,31.90,-1.20,13
106/05/19,8000,265400,33.20,33.20,33.10,33.10,-0.10,5
106/05/18,0,0,---,---,---,---,---,0
106/05/17,2336,76986,33.00,33.10,33.00,33.10,-2.40,3
106/05/16,9003,321206,35.90,35.90,35.50,35.50,+2.00,9
106/05/15,5000,166500,33.50,33.50,33.10,33.50,-1.30,4
106/05/12,5420,189346,35.20,35.20,34.80,34.80,+0.60,7
106/05/11,0,0,---,---,---,---,---,0
106/05/10,0,0,---,---,---,---,---,0
106/05/09,3000,100300,33.00,34.20,33.00,34.20,-1.00,3
106/05/08,3252,110093,33.30,35.20,33.00,35.20,-0.20,4
106/05/05,0,0,---,---,---,---,---,0
106/05/04,1000,36200,36.20,36.20,36.20,36.20,+1.40,1
106/05/03,35000,1224250,35.00,35.00,34.80,34.80,+1.20,17
106/05/02,2000,68200,34.60,34.60,33.60,33.60,-0.90,2
106/04/28,14003,469199,33.60,34.90,33.10,34.50,-1.80,17
106/04/27,24000,823600,36.60,36.60,33.85,36.30,-1.30,24
106/04/26,4000,150400,37.60,37.60,37.60,37.60,+0.10,4
106/04/25,5000,188400,37.50,38.40,37.50,37.50,0.00,5
106/04/24,2588,95580,37.50,37.50,37.50,37.50,+0.80,3
106/04/21,12000,440900,36.30,38.00,36.30,36.70,-0.30,9
106/04/20,15000,517050,35.40,37.00,33.40,37.00,+1.60,15
106/04/19,3000,105699,36.00,36.00,35.40,35.40,-1.00,5
106/04/18,17000,594950,37.80,37.80,33.60,36.40,+0.10,16
106/04/17,16000,588350,38.10,38.10,36.10,36.30,-1.70,13
106/04/14,2100,80589,38.90,38.90,38.00,38.00,+0.20,4
106/04/13,5006,190672,38.85,38.85,37.80,37.80,-1.20,11
106/04/12,1000,39000,39.00,39.00,39.00,39.00,-1.00,1
106/04/11,1240,49312,40.00,40.00,40.00,40.00,+2.30,2
106/04/10,21003,810214,40.00,40.00,37.70,37.70,-1.50,21
106/04/07,46000,1846250,41.25,41.25,39.10,39.20,-2.05,26
106/04/06,109001,4616191,43.00,43.55,40.70,41.25,+1.65,69
106/04/05,23215,908113,37.80,39.60,37.80,39.60,+3.60,18
106/03/31,8699,304016,34.45,36.00,34.45,36.00,+1.55,10
106/03/30,13000,437350,33.50,34.45,33.40,34.45,+1.95,11
106/03/29,6001,195432,31.30,32.90,31.30,32.50,+1.20,6
106/03/28,5000,154300,30.30,31.30,30.30,31.30,+0.65,5
106/03/27,0,0,---,---,---,---,---,0
106/03/24,8100,237389,29.00,30.90,29.00,30.90,-0.10,8
106/03/23,12900,385069,27.05,31.00,27.05,31.00,+0.95,14
