106/05/26,438179,13183989,28.70,30.95,28.60,30.95,+2.80,250
106/05/25,298000,8091700,25.75,28.15,25.75,28.15,+2.55,195
106/05/24,224000,5591184,23.30,25.60,23.30,25.60,+2.30,196
106/05/23,87000,2036900,23.15,23.60,23.15,23.30,+0.15,69
106/05/22,120200,2803770,23.60,23.70,23.10,23.15,-0.50,74
106/05/19,327037,7629081,23.10,24.10,23.10,23.65,-1.00,217
106/05/18,67000,1651550,24.65,24.65,24.65,24.65,-2.70,49
106/05/17,294001,8252127,28.50,28.55,27.35,27.35,-3.00,186
106/05/16,886098,26693971,28.00,30.35,27.80,30.35,+2.75,461
106/05/15,49000,1342350,27.00,27.60,27.00,27.60,+0.95,28
106/05/12,2000,53300,26.65,26.65,26.65,26.65,0.00,1
106/05/11,2100,55989,26.70,26.70,26.65,26.65,-0.05,4
106/05/10,3000,80050,26.65,26.70,26.65,26.70,-0.05,3
106/05/09,1000,26750,26.75,26.75,26.75,26.75,+0.10,1
106/05/08,2000,53550,26.90,26.90,26.65,26.65,-0.05,2
106/05/05,10000,267000,26.80,26.80,26.65,26.70,+0.05,8
106/05/04,5000,133350,26.75,26.75,26.65,26.65,-0.10,3
106/05/03,7000,188100,27.20,27.20,26.75,26.75,-0.45,7
106/05/02,4000,108950,27.25,27.25,27.20,27.20,+0.20,3
106/04/28,4000,108400,27.25,27.25,27.00,27.00,0.00,4
106/04/27,4000,107750,26.80,27.00,26.80,27.00,+0.25,4
106/04/26,1000,26750,26.75,26.75,26.75,26.75,-0.10,1
106/04/25,3000,80700,26.95,26.95,26.85,26.85,-0.10,3
106/04/24,2000,53850,26.90,26.95,26.90,26.95,+0.25,2
106/04/21,1000,26700,26.70,26.70,26.70,26.70,+0.05,1
106/04/20,6000,160100,26.70,26.70,26.65,26.65,0.00,6
106/04/19,2000,53300,26.65,26.65,26.65,26.65,-0.15,1
106/04/18,4000,107600,27.00,27.00,26.80,26.80,+0.05,4
106/04/17,14000,374000,26.70,26.75,26.70,26.75,0.00,7
106/04/14,14000,374600,26.80,26.80,26.75,26.75,-0.25,8
106/04/13,2118,56949,26.80,27.00,26.80,27.00,+0.15,4
106/04/12,5001,134277,26.85,26.85,26.85,26.85,0.00,6
106/04/11,10000,268950,26.90,26.95,26.85,26.85,-0.10,8
106/04/10,6022,163348,27.20,27.20,26.95,26.95,-0.25,6
106/04/07,4004,108358,26.85,27.20,26.85,27.20,+0.05,8
106/04/06,3010,81371,27.05,27.15,26.90,27.15,+0.15,10
106/04/05,12010,326071,27.50,27.50,27.00,27.00,-0.30,14
106/03/31,10001,270777,27.20,27.30,27.00,27.30,+0.30,8
106/03/30,13200,356390,27.00,27.05,27.00,27.00,-0.20,10
106/03/29,4000,108800,27.20,27.20,27.20,27.20,-0.30,2
106/03/28,41001,1125877,27.45,27.55,27.45,27.50,-0.25,19
106/03/27,26000,723800,27.95,28.00,27.75,27.75,-0.25,12
106/03/24,4000,112200,28.20,28.20,28.00,28.00,-0.10,4
106/03/23,10000,281300,28.10,28.40,28.10,28.10,-0.05,8
106/03/22,19190,545170,28.35,28.50,28.15,28.15,0.00,16
106/03/21,11060,311639,28.45,28.45,28.10,28.15,-0.10,11
106/03/20,9250,260962,28.20,28.25,28.20,28.25,-0.05,7
106/03/17,7500,212850,28.45,28.45,28.30,28.30,-0.05,7
106/03/16,27000,765950,28.40,28.40,28.30,28.35,-0.05,13
106/03/15,11532,327725,28.50,28.50,28.40,28.40,-0.05,9
106/03/14,2224,63271,28.45,28.45,28.45,28.45,-0.35,4
106/03/13,55022,1571331,28.60,28.80,28.55,28.80,0.00,8
106/03/10,9222,265482,28.80,28.80,28.75,28.80,-0.40,11
106/03/09,5700,165680,29.15,29.20,28.80,29.20,-0.05,6
106/03/08,15300,448060,29.30,29.40,29.20,29.25,0.00,13
106/03/07,18000,527600,29.20,29.40,29.20,29.25,+0.10,12
106/03/06,13000,378250,29.00,29.20,29.00,29.15,+0.40,9
106/03/03,3078,88476,28.75,28.75,28.75,28.75,-0.20,4
106/03/02,21200,616770,29.15,29.40,28.95,28.95,-0.20,13
106/03/01,32500,938925,28.70,29.30,28.70,29.15,+0.40,19
106/02/24,9122,263013,28.90,28.90,28.75,28.75,-0.15,11
106/02/23,37022,1068939,28.80,29.00,28.80,28.90,-0.10,15
106/02/22,6200,179890,29.00,29.05,29.00,29.00,-0.10,7
106/02/21,20999,607071,29.05,29.10,28.85,29.10,0.00,19
106/02/20,47001,1376329,29.70,29.70,29.00,29.10,-0.60,30
106/02/18,41989,1241226,29.20,29.90,29.10,29.70,+0.45,34
106/02/17,20011,585671,29.35,29.35,29.25,29.25,-0.10,15
106/02/16,35001,1029929,29.60,29.60,29.35,29.35,-0.10,22
106/02/15,48022,1417203,29.70,29.75,29.45,29.45,-0.25,17
106/02/14,12022,359806,30.30,30.30,29.70,29.70,-0.15,11
106/02/13,17000,508000,30.00,30.00,29.85,29.85,-0.10,10
106/02/10,23000,691450,30.00,30.45,29.85,29.95,+0.05,20
106/02/09,21000,629550,29.90,30.00,29.90,29.90,-0.10,12
106/02/08,21000,631400,30.40,30.40,30.00,30.00,-0.40,18
106/02/07,19579,594577,29.80,30.50,29.80,30.40,+0.60,17
106/02/06,38000,1129050,29.55,29.95,29.55,29.80,+0.20,28
106/02/03,37000,1096350,29.70,29.80,29.60,29.60,-0.05,17
106/02/02,20296,604782,29.60,30.00,29.60,29.65,+0.05,18
106/01/24,19000,563250,29.60,29.80,29.55,29.60,0.00,16
106/01/23,34000,1012400,29.90,30.00,29.60,29.60,-0.35,21
106/01/20,17000,509500,29.95,30.10,29.95,29.95,-0.05,10
106/01/19,42082,1265013,30.25,30.25,30.00,30.00,0.00,27
106/01/18,41000,1229000,29.95,30.00,29.95,30.00,-0.45,25
106/01/17,42000,1282400,30.55,30.95,30.45,30.45,-0.45,26
106/01/16,44088,1379728,31.95,31.95,30.90,30.90,-1.05,23
106/01/13,74015,2346079,30.70,32.20,30.70,31.95,+1.35,61
106/01/12,30000,918700,30.50,31.30,30.50,30.60,+0.20,24
106/01/11,73100,2239969,31.45,31.45,30.35,30.40,-1.05,46
106/01/10,67022,2125041,32.30,32.35,31.45,31.45,-0.85,54
106/01/09,90000,2899500,31.80,32.55,31.80,32.30,+0.55,58
106/01/06,172222,5500170,32.00,32.70,31.45,31.75,-2.10,115
106/01/05,445303,14715943,32.70,34.50,32.70,33.85,-2.45,264
106/01/04,162035,5881868,36.30,36.30,36.30,36.30,-4.00,77
106/01/03,826003,33268487,40.30,40.30,40.05,40.30,+3.65,849
