106/05/26,106300,1466310,13.10,14.35,13.10,14.20,+0.20,61
106/05/25,193257,2635648,14.20,14.20,13.05,14.00,-0.15,85
106/05/24,285000,4105950,14.60,14.80,14.10,14.15,-1.30,149
106/05/23,366375,5444212,15.60,15.60,14.30,15.45,-0.25,143
106/05/22,313500,4960499,16.25,16.30,15.40,15.70,-0.50,167
106/05/19,921758,15261203,16.50,18.00,15.50,16.20,-0.30,396
106/05/18,1319888,21718150,15.55,16.50,15.55,16.50,+1.50,450
106/05/17,77750,1166097,15.00,15.00,15.00,15.00,+0.20,27
106/05/16,37001,546764,14.80,14.80,14.75,14.80,0.00,24
106/05/15,28220,415353,14.70,14.80,14.70,14.80,+0.20,33
106/05/12,48212,704883,14.50,14.65,14.50,14.60,+0.10,29
106/05/11,77250,1127975,14.80,14.90,14.45,14.50,-0.30,33
106/05/10,73232,1083764,14.80,14.80,14.80,14.80,+0.10,43
106/05/09,94268,1402786,15.00,15.00,14.65,14.70,-0.30,41
106/05/08,146000,2174400,14.35,15.00,14.35,15.00,+0.65,61
106/05/05,49500,696450,14.05,14.35,14.05,14.35,+0.25,33
106/05/04,167775,2360650,14.10,14.10,13.80,14.10,0.00,33
106/05/03,39000,559900,14.50,14.50,14.10,14.10,-0.40,26
106/05/02,68000,986000,14.50,14.50,14.50,14.50,0.00,39
106/04/28,49750,721862,15.00,15.00,14.45,14.50,+0.05,40
106/04/27,81000,1173000,14.50,14.50,14.45,14.45,-0.05,35
106/04/26,150000,2169450,14.05,14.50,14.05,14.50,+0.65,68
106/04/25,85201,1245303,15.00,15.00,13.85,13.85,-0.65,56
106/04/24,191999,2866885,14.50,15.00,14.50,14.50,+0.40,98
106/04/21,590257,8299469,13.00,14.10,13.00,14.10,+1.10,112
106/04/20,91000,1156300,12.35,13.20,12.35,13.00,-0.70,65
106/04/19,94000,1301400,14.50,14.50,13.70,13.70,0.00,80
106/04/18,556109,8411225,15.85,15.85,13.05,13.70,-0.80,259
106/04/17,253007,3668600,14.50,14.50,14.50,14.50,+1.30,175
106/04/14,324012,4102700,12.20,13.20,12.20,13.20,+1.20,270
106/04/13,289250,3382136,10.90,12.00,10.90,12.00,+1.05,252
106/04/12,218250,2363275,10.80,10.95,10.80,10.95,+0.65,218
106/04/11,270020,2786502,10.30,10.35,10.30,10.30,0.00,248
106/04/10,329783,3415768,10.20,10.45,10.20,10.30,+0.20,316
106/04/07,428059,4216390,9.25,10.10,9.25,10.10,+0.90,410
106/04/06,776317,7233825,9.09,9.99,9.09,9.20,-0.90,776
106/04/05,15030,155102,11.20,11.20,10.10,10.10,-0.45,12
106/03/31,7001,74062,11.00,11.00,10.50,10.55,-0.45,5
106/03/30,4860,51456,11.00,11.00,11.00,11.00,0.00,12
106/03/29,8432,90753,11.00,11.00,10.55,11.00,-0.70,13
106/03/28,9008,115188,13.00,13.00,11.70,11.70,-1.30,16
106/03/27,3750,48261,13.00,13.00,13.00,13.00,-0.70,6
106/03/24,2,26,---,---,---,---,---,2
106/03/23,1250,16250,13.00,13.00,13.00,13.00,0.00,3
